time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/loss,train/n_updates,train/clip_fraction,train/clip_range,rollout/ep_rew_mean,train/approx_kl,train/explained_variance,train/value_loss,train/learning_rate,train/policy_gradient_loss,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward
929,380,778240,837,-0.4088307023048401,0.05562330782413483,1516,0.0704345703125,0.1,-20.14,0.0013225378,0.7687287330627441,0.13931165589019656,0.00025,0.00040189034189097583,2100.21,,
929,381,780288,839,-0.4047815389931202,0.07447803020477295,1520,0.0626220703125,0.1,-20.17,0.003020498,0.8259597420692444,0.13643043022602797,0.00025,-0.0004468030238058418,2108.87,,
929,382,782336,841,-0.40634381398558617,0.05680399760603905,1524,0.091796875,0.1,-20.15,0.0036204692,0.8375362157821655,0.12685241317376494,0.00025,0.0015021372528281063,2125.63,,
930,383,784384,843,-0.41922297701239586,0.07521425187587738,1528,0.128662109375,0.1,-20.13,0.003407806,0.8696342706680298,0.1377353174611926,0.00025,0.0026923841214738786,2133.01,,
930,384,786432,845,-0.36033344455063343,0.052502308040857315,1532,0.0594482421875,0.1,-20.09,0.0029258407,0.8899502754211426,0.1301294076256454,0.00025,-0.001766008062986657,2131.41,,
930,385,788480,847,-0.35000357404351234,0.07158569991588593,1536,0.087646484375,0.1,-20.09,0.0066609946,0.8716576099395752,0.14351311046630144,0.00025,0.0009714173356769606,2135.06,,
930,386,790528,849,-0.34567273035645485,0.08591572940349579,1540,0.1085205078125,0.1,-20.07,0.0014414208,0.7701921463012695,0.19191714096814394,0.00025,0.002993732545292005,2146.4,,
930,387,792576,851,-0.3835019674152136,0.06177385151386261,1544,0.0853271484375,0.1,-20.05,0.001803142,0.8194698691368103,0.15002094767987728,0.00025,0.0007384856580756605,2159.1,,
930,388,794624,853,-0.37908195704221725,0.06254732608795166,1548,0.059326171875,0.1,-20.04,0.0015947027,0.8399348855018616,0.13629713747650385,0.00025,-0.0006007782940287143,2173.22,,
930,389,796672,856,-0.3679650630801916,0.050053443759679794,1552,0.0462646484375,0.1,-20.01,0.0012788172,0.8688311576843262,0.13769010035321116,0.00025,-0.0011915668146684766,2185.17,,
930,390,798720,858,-0.32379587180912495,0.05533658713102341,1556,0.07763671875,0.1,-19.99,0.0011354351,0.8056600689888,0.13624892802909017,0.00025,0.00038133011548779905,2190.78,,
930,391,800768,860,-0.35874348133802414,0.07541985809803009,1560,0.076416015625,0.1,-20.0,0.0019219031,0.765417218208313,0.1675851922482252,0.00025,0.000659795303363353,2206.87,,
931,392,802816,862,-0.3716777879744768,0.06343265622854233,1564,0.0498046875,0.1,-19.94,0.0020060982,0.8465138673782349,0.1494332724250853,0.00025,-0.001374588959151879,2215.79,,
931,393,804864,864,-0.4117188863456249,0.049157094210386276,1568,0.05859375,0.1,-19.95,0.0019301808,0.8958911299705505,0.11503542587161064,0.00025,-0.0006091506802476943,2210.18,,
931,394,806912,866,-0.3931922670453787,0.04516804590821266,1572,0.049560546875,0.1,-19.95,0.0018309498,0.8324277997016907,0.15731775108724833,0.00025,-0.00023605211754329503,2209.57,,
931,395,808960,868,-0.3919893056154251,0.06385944783687592,1576,0.0892333984375,0.1,-19.94,0.0030220954,0.8093892335891724,0.1545744501054287,0.00025,0.0009382791176903993,2209.21,,
931,396,811008,870,-0.395512817427516,0.05255452170968056,1580,0.0423583984375,0.1,-19.92,0.0013059909,0.8360308408737183,0.12360404059290886,0.00025,-0.0011645412887446582,2208.74,,
931,397,813056,872,-0.40605228021740913,0.04019391909241676,1584,0.05078125,0.1,-19.89,0.0011817804,0.9119648933410645,0.09536155639216304,0.00025,-0.0012107139627914876,2206.91,,
931,398,815104,874,-0.44210024923086166,0.0474378727376461,1588,0.098388671875,0.1,-19.91,0.0041925483,0.8716971278190613,0.1210883092135191,0.00025,-0.000175093999132514,2208.52,,
931,399,817152,877,-0.39029121957719326,0.050906065851449966,1592,0.0474853515625,0.1,-19.9,0.00084014557,0.7334280014038086,0.1289671645499766,0.00025,0.00031091571145225316,2214.37,,
931,400,819200,879,-0.39968985319137573,0.07250318676233292,1596,0.05419921875,0.1,-19.86,0.0015672771,0.7385726571083069,0.17301070131361485,0.00025,-0.0011084692378062755,2229.9,,
931,401,821248,881,-0.41421821154654026,0.04416529834270477,1600,0.0775146484375,0.1,-19.81,0.0016078543,0.884793758392334,0.1041919169947505,0.00025,-6.156237213872373e-05,2237.81,,
931,402,823296,883,-0.3985577989369631,0.05781789869070053,1604,0.064453125,0.1,-19.74,0.0019949882,0.913542628288269,0.11327475775033236,0.00025,-0.001972317520994693,2239.44,,
932,403,825344,885,-0.39854282326996326,0.04778103902935982,1608,0.0335693359375,0.1,-19.73,0.0009972584,0.7703641057014465,0.12098861997947097,0.00025,-0.0016762091836426407,2233.69,,
932,404,827392,887,-0.4185510855168104,0.041607677936553955,1612,0.0618896484375,0.1,-19.77,0.0010805139,0.7412776947021484,0.11038191523402929,0.00025,-0.0003390717029105872,2230.33,,
932,405,829440,889,-0.41194129921495914,0.045527856796979904,1616,0.05517578125,0.1,-19.77,0.0014173071,0.7651426792144775,0.11878838390111923,0.00025,-0.0005843848048243672,2237.87,,
932,406,831488,891,-0.4546129144728184,0.054573290050029755,1620,0.0885009765625,0.1,-19.8,0.0022657341,0.8553953170776367,0.12681077141314745,0.00025,-0.000306641508359462,2247.08,,
932,407,833536,893,-0.43058595806360245,0.05214843526482582,1624,0.0960693359375,0.1,-19.8,0.0018590259,0.8800102472305298,0.15803525550290942,0.00025,0.0014728731766808778,2256.59,,
932,408,835584,896,-0.38168113119900227,0.062000855803489685,1628,0.065673828125,0.1,-19.79,0.0025990305,0.8046324253082275,0.1497281240299344,0.00025,-0.0014987342001404613,2254.29,,
932,409,837632,898,-0.3918751161545515,0.05329041928052902,1632,0.040283203125,0.1,-19.81,0.0016447068,0.6958469152450562,0.13235471164807677,0.00025,-0.0020481268293224275,2257.0,,
932,410,839680,900,-0.39754797145724297,0.05593010038137436,1636,0.07275390625,0.1,-19.8,0.002936907,0.7618241310119629,0.12661470752209425,0.00025,-0.0001565309939906001,2251.29,,
932,411,841728,902,-0.3715805262327194,0.03835717588663101,1640,0.0657958984375,0.1,-19.8,0.00356451,0.870285153388977,0.10717880260199308,0.00025,-0.0003786615561693907,2254.67,,
932,412,843776,904,-0.3563885036855936,0.07105229794979095,1644,0.123779296875,0.1,-19.82,0.006528527,0.8426727056503296,0.12223825277760625,0.00025,0.0038545269053429365,2261.21,,
933,413,845824,906,-0.3808265868574381,0.07065366953611374,1648,0.12841796875,0.1,-19.82,0.0042628553,0.7336424589157104,0.14708777610212564,0.00025,0.002311912481673062,2261.21,,
933,414,847872,908,-0.3729464076459408,0.05374724417924881,1652,0.09375,0.1,-19.85,0.0029526989,0.6957918405532837,0.12540140002965927,0.00025,0.000824647635454312,2263.2,,
933,415,849920,910,-0.42199606634676456,0.03975852578878403,1656,0.09912109375,0.1,-19.88,0.0013186138,0.8544636964797974,0.11400762805715203,0.00025,0.0008681203180458397,2274.52,,
933,416,851968,912,-0.4026201758533716,0.060819681733846664,1660,0.07373046875,0.1,-19.87,0.0021256357,0.7365040183067322,0.16068126633763313,0.00025,-0.001084306015400216,2272.41,,
933,417,854016,914,-0.4084088131785393,0.0586603544652462,1664,0.0745849609375,0.1,-19.85,0.0014348573,0.7928723692893982,0.1485345298424363,0.00025,-0.002315302728675306,2279.13,,
933,418,856064,917,-0.37863413244485855,0.07414813339710236,1668,0.07470703125,0.1,-19.83,0.002930615,0.6146798729896545,0.18319333903491497,0.00025,-0.0030383794219233096,2269.53,,
933,419,858112,919,-0.4052498284727335,0.06108977645635605,1672,0.08837890625,0.1,-19.84,0.0034462302,0.7753727436065674,0.1453162250109017,0.00025,-0.000992273591691628,2280.21,,
933,420,860160,921,-0.41380011290311813,0.06358695030212402,1676,0.08642578125,0.1,-19.82,0.0031175464,0.8620762228965759,0.11923789279535413,0.00025,-0.0005665180215146393,2279.65,,
933,421,862208,923,-0.41492998600006104,0.05812156945466995,1680,0.10791015625,0.1,-19.79,0.002936297,0.8164733648300171,0.11011713929474354,0.00025,-0.0019897106976713985,2299.59,,
933,422,864256,925,-0.44983348436653614,0.0573543906211853,1684,0.0826416015625,0.1,-19.81,0.0020876164,0.8591883778572083,0.13337797345593572,0.00025,-0.002422940218821168,2298.3,,
933,423,866304,927,-0.4358005877584219,0.05095776543021202,1688,0.078857421875,0.1,-19.78,0.0010804993,0.7609851956367493,0.14263989310711622,0.00025,-0.000744000484701246,2306.52,,
933,424,868352,929,-0.42933042347431183,0.048854731023311615,1692,0.0584716796875,0.1,-19.82,0.0019042771,0.8387418985366821,0.11956459609791636,0.00025,-0.0018280285294167697,2312.9,,
934,425,870400,931,-0.40666543133556843,0.06625975668430328,1696,0.098388671875,0.1,-19.85,0.0034173343,0.7659836411476135,0.1460272017866373,0.00025,-0.00033961771987378597,2317.09,,
934,426,872448,933,-0.39032010920345783,0.03602837771177292,1700,0.0550537109375,0.1,-19.81,0.0021598036,0.8638728260993958,0.1060269745066762,0.00025,-0.0010579016234260052,2330.55,,
934,427,874496,936,-0.3648791406303644,0.04731697216629982,1704,0.06640625,0.1,-19.8,0.002416919,0.840968132019043,0.1238556057214737,0.00025,-0.001640751346712932,2330.12,,
934,428,876544,938,-0.39784230291843414,0.055257346481084824,1708,0.0892333984375,0.1,-19.78,0.0027726467,0.8514729738235474,0.14663305133581161,0.00025,0.00086836630362086,2329.86,,
934,429,878592,940,-0.4064570851624012,0.0578763410449028,1712,0.0611572265625,0.1,-19.81,0.0016085529,0.8497432470321655,0.14818847924470901,0.00025,-0.0009345004509668797,2326.36,,
934,430,880640,942,-0.392531955614686,0.06912247091531754,1716,0.0499267578125,0.1,-19.8,0.0019350278,0.684047281742096,0.17589882388710976,0.00025,-0.001453236473025754,2318.92,,
934,431,882688,944,-0.41957928240299225,0.05059829354286194,1720,0.05615234375,0.1,-19.81,0.0017450072,0.807759165763855,0.1263633742928505,0.00025,-0.0014938102685846388,2330.56,,
934,432,884736,946,-0.41985898837447166,0.05926036834716797,1724,0.0894775390625,0.1,-19.71,0.0021715444,0.7630780935287476,0.15928270854055882,0.00025,0.000739938608603552,2338.7,,
934,433,886784,948,-0.4090644810348749,0.06662347167730331,1728,0.083740234375,0.1,-19.75,0.004475107,0.8230555653572083,0.15187767799943686,0.00025,-0.0008862052927725017,2338.63,,
934,434,888832,950,-0.39912083372473717,0.07447373121976852,1732,0.07177734375,0.1,-19.72,0.0023683473,0.7533457279205322,0.1600873270072043,0.00025,-0.0012718108191620559,2337.26,,
934,435,890880,952,-0.39815365336835384,0.04809967428445816,1736,0.05908203125,0.1,-19.7,0.0018293461,0.770660936832428,0.11283878609538078,0.00025,-0.0007298628042917699,2339.77,,
934,436,892928,955,-0.3778093848377466,0.05615926533937454,1740,0.066650390625,0.1,-19.69,0.0016705294,0.7983905076980591,0.13614708371460438,0.00025,0.00046545911754947156,2342.66,,
935,437,894976,957,-0.4052542205899954,0.049174681305885315,1744,0.091064453125,0.1,-19.63,0.0026587779,0.8145369291305542,0.1281038811430335,0.00025,-0.0005424489500001073,2355.29,,
935,438,897024,959,-0.4127318225800991,0.08130860328674316,1748,0.0723876953125,0.1,-19.65,0.0018018861,0.7543013095855713,0.1853108098730445,0.00025,-0.0016572092426940799,2355.84,,
935,439,899072,961,-0.3938024751842022,0.06889960169792175,1752,0.0540771484375,0.1,-19.63,0.0016419018,0.6604533791542053,0.165674215182662,0.00025,-0.0022773826494812965,2362.28,,
935,440,901120,963,-0.4242068752646446,0.07202005386352539,1756,0.0994873046875,0.1,-19.63,0.0019973689,0.735356867313385,0.14943969901651144,0.00025,-0.000257727486314252,2368.92,,
935,441,903168,965,-0.4158938229084015,0.07419568300247192,1760,0.0599365234375,0.1,-19.62,0.0019885332,0.7651033401489258,0.1649332707747817,0.00025,-0.0004908241680823267,2369.99,,
935,442,905216,967,-0.42832321487367153,0.04571869224309921,1764,0.0518798828125,0.1,-19.58,0.0014177792,0.8141213059425354,0.12614337168633938,0.00025,-0.00117625025450252,2372.37,,
935,443,907264,969,-0.4185037035495043,0.056803613901138306,1768,0.0509033203125,0.1,-19.57,0.00093611167,0.6374645233154297,0.14974287152290344,0.00025,-0.00047419389011338353,2369.12,,
935,444,909312,971,-0.4076792597770691,0.07734288275241852,1772,0.0712890625,0.1,-19.54,0.0025867524,0.5413188934326172,0.16563627868890762,0.00025,0.0001650945341680199,2371.61,,
935,445,911360,973,-0.39636814780533314,0.04598215967416763,1776,0.0732421875,0.1,-19.55,0.001916888,0.7727565765380859,0.1253234981559217,0.00025,-0.0003062398754991591,2383.15,,
935,446,913408,976,-0.4030463919043541,0.061785079538822174,1780,0.0892333984375,0.1,-19.59,0.0018266604,0.7361756563186646,0.14560633385553956,0.00025,-0.0022842810431029648,2394.51,,
935,447,915456,978,-0.38616799376904964,0.049088992178440094,1784,0.096435546875,0.1,-19.56,0.004181824,0.8012814521789551,0.12312921555712819,0.00025,-0.00016301218420267105,2419.11,,
935,448,917504,980,-0.3787677641957998,0.06454750150442123,1788,0.061767578125,0.1,-19.51,0.0022197485,0.7548296451568604,0.15949275624006987,0.00025,0.000851776945637539,2423.83,,
936,449,919552,982,-0.41502101346850395,0.06230408325791359,1792,0.140869140625,0.1,-19.49,0.004314867,0.784120500087738,0.1624518809840083,0.00025,0.00160833791596815,2427.62,,
936,450,921600,984,-0.4377204477787018,0.08021779358386993,1796,0.0673828125,0.1,-19.55,0.0028873482,0.8153601288795471,0.16069450415670872,0.00025,-0.0022524147934745997,2402.68,,
936,451,923648,986,-0.4073942620307207,0.05201616510748863,1800,0.0804443359375,0.1,-19.55,0.0026679956,0.7738816738128662,0.12742375442758203,0.00025,-0.0007403737399727106,2402.68,,
936,452,925696,988,-0.41151977702975273,0.050463058054447174,1804,0.1114501953125,0.1,-19.48,0.0049147266,0.7326671481132507,0.14070269651710987,0.00025,-0.00043156949686817825,2413.79,,
936,453,927744,990,-0.4444723315536976,0.0633263885974884,1808,0.12451171875,0.1,-19.5,0.0044669486,0.6652477979660034,0.1594746895134449,0.00025,-0.000711628352291882,2430.46,,
936,454,929792,992,-0.47452724166214466,0.07172217220067978,1812,0.170166015625,0.1,-19.46,0.0035871053,0.7704226970672607,0.1533215744420886,0.00025,0.0030141538591124117,2436.37,,
936,455,931840,994,-0.4406163413077593,0.07684549689292908,1816,0.1370849609375,0.1,-19.43,0.00495104,0.7556508183479309,0.18452619295567274,0.00025,0.0017955751827685162,2436.79,,
936,456,933888,997,-0.4278634563088417,0.052323419600725174,1820,0.0953369140625,0.1,-19.43,0.0031545633,0.5899603962898254,0.1501479083672166,0.00025,-0.002202566305641085,2433.19,,
936,457,935936,999,-0.4231879748404026,0.0640537291765213,1824,0.111572265625,0.1,-19.44,0.0025046004,0.6046023368835449,0.16064075659960508,0.00025,0.00019911877461709082,2426.21,,
936,458,937984,1001,-0.43115826696157455,0.06816168129444122,1828,0.078369140625,0.1,-19.42,0.0031404868,0.6979227066040039,0.17152339033782482,0.00025,-0.00038591050542891026,2430.49,,
936,459,940032,1003,-0.43638309463858604,0.07411877065896988,1832,0.1163330078125,0.1,-19.33,0.003669188,0.7467223405838013,0.17743029352277517,0.00025,0.0002869458112400025,2451.63,,
936,460,942080,1005,-0.435053002089262,0.07131581753492355,1836,0.0850830078125,0.1,-19.33,0.0035590087,0.7369890213012695,0.16819554939866066,0.00025,0.0008940977422753349,2451.63,,
937,461,944128,1007,-0.44833534955978394,0.061504486948251724,1840,0.0689697265625,0.1,-19.35,0.001756519,0.6668633818626404,0.14664548728615046,0.00025,-0.0026999971887562424,2449.16,,
937,462,946176,1009,-0.44866685941815376,0.08727642148733139,1844,0.0830078125,0.1,-19.4,0.002438976,0.6453742980957031,0.17990391980856657,0.00025,-0.00048477001837454736,2432.25,,
937,463,948224,1011,-0.445509847253561,0.07024861127138138,1848,0.0804443359375,0.1,-19.39,0.002385312,0.6036317348480225,0.18390331137925386,0.00025,-0.0013637342490255833,2440.41,,
937,464,950272,1013,-0.5046691820025444,0.05416800454258919,1852,0.0643310546875,0.1,-19.34,0.002002685,0.7673228979110718,0.1469040517695248,0.00025,-0.0013864504435332492,2452.47,,
937,465,952320,1016,-0.47589482739567757,0.05622808635234833,1856,0.0626220703125,0.1,-19.29,0.0019937556,0.7817277312278748,0.13755883695557714,0.00025,-0.001460110186599195,2468.18,,
937,466,954368,1018,-0.45968805998563766,0.06257908046245575,1860,0.07666015625,0.1,-19.25,0.0037837876,0.724231481552124,0.14641193253919482,0.00025,-0.0018856333917938173,2474.43,,
937,467,956416,1020,-0.4125117138028145,0.06609480082988739,1864,0.131591796875,0.1,-19.27,0.0041114287,0.5319671630859375,0.1690107909962535,0.00025,0.0003946236101910472,2489.04,,
937,468,958464,1022,-0.4454931877553463,0.05280036851763725,1868,0.0782470703125,0.1,-19.29,0.0023808598,0.7436929941177368,0.1295603564940393,0.00025,-0.0012268284044694155,2481.68,,
937,469,960512,1024,-0.43951533548533916,0.07496128976345062,1872,0.12158203125,0.1,-19.23,0.0025082114,0.6505831480026245,0.15537617355585098,0.00025,0.0024591203837189823,2492.99,,
937,470,962560,1026,-0.448160020634532,0.046813398599624634,1876,0.080322265625,0.1,-19.23,0.0016814664,0.8145942091941833,0.11486502969637513,0.00025,-0.0012470860383473337,2505.67,,
937,471,964608,1028,-0.44275746308267117,0.06309632211923599,1880,0.0704345703125,0.1,-19.22,0.002346857,0.8055856823921204,0.1390272956341505,0.00025,-0.001520519785117358,2522.77,,
937,472,966656,1030,-0.4317372925579548,0.0882849395275116,1884,0.0791015625,0.1,-19.24,0.002565599,0.5789154171943665,0.20578748174011707,0.00025,-1.2490316294133663e-05,2525.17,,
937,473,968704,1032,-0.43247510120272636,0.07711159437894821,1888,0.063720703125,0.1,-19.24,0.0018701184,0.5638364553451538,0.19716354180127382,0.00025,-0.0011635407572612166,2523.73,,
937,474,970752,1034,-0.44860637933015823,0.06410229951143265,1892,0.131103515625,0.1,-19.21,0.0052071973,0.7864296436309814,0.1492414721287787,0.00025,0.0007337337883654982,2525.87,,
938,475,972800,1037,-0.44375391863286495,0.08110169321298599,1896,0.14453125,0.1,-19.15,0.0026501124,0.6830840110778809,0.18329758942127228,0.00025,0.0020386094984132797,2517.24,,
938,476,974848,1039,-0.44705209881067276,0.04804948344826698,1900,0.05859375,0.1,-19.15,0.0014196571,0.8143918514251709,0.11413168488070369,0.00025,-0.0019071620918111876,2512.62,,
938,477,976896,1041,-0.42335754819214344,0.06282282620668411,1904,0.0755615234375,0.1,-19.17,0.0034771957,0.6299905776977539,0.12663701875135303,0.00025,-0.002080559526802972,2512.53,,
938,478,978944,1043,-0.4152063708752394,0.07905612140893936,1908,0.118408203125,0.1,-19.2,0.0039026362,0.5789401531219482,0.1527751311659813,0.00025,0.00045436242362484336,2494.49,,
938,479,980992,1045,-0.42861512303352356,0.07638253271579742,1912,0.110595703125,0.1,-19.21,0.0043682936,0.7243285179138184,0.14802242070436478,0.00025,0.0012673815072048455,2503.49,,
938,480,983040,1047,-0.45112638734281063,0.06302116811275482,1916,0.070556640625,0.1,-19.22,0.0019649882,0.7631022930145264,0.1299513098783791,0.00025,-0.0006666812114417553,2524.95,,
938,481,985088,1049,-0.45860694721341133,0.05581692233681679,1920,0.1024169921875,0.1,-19.21,0.0029638645,0.8206961750984192,0.125719272531569,0.00025,-0.0009859022975433618,2551.46,,
938,482,987136,1051,-0.39673677273094654,0.07380322366952896,1924,0.085205078125,0.1,-19.24,0.00219918,0.7545181512832642,0.15986556559801102,0.00025,-0.0009098763403017074,2554.25,,
938,483,989184,1053,-0.3866512905806303,0.06783550977706909,1928,0.097900390625,0.1,-19.24,0.0019243538,0.6813122630119324,0.16533237788826227,0.00025,0.0008294135186588392,2544.36,,
938,484,991232,1055,-0.40579293854534626,0.037955835461616516,1932,0.077880859375,0.1,-19.18,0.0024020406,0.8038630485534668,0.10409740684553981,0.00025,-0.0017276980506721884,2551.23,,
938,485,993280,1058,-0.4232261851429939,0.05131371319293976,1936,0.100341796875,0.1,-19.21,0.0033485508,0.8400934338569641,0.1354337320663035,0.00025,0.00011339358752593398,2550.93,,
938,486,995328,1060,-0.4199449624866247,0.059666965156793594,1940,0.0751953125,0.1,-19.22,0.0027479515,0.8450160026550293,0.11398616898804903,0.00025,-0.0011998725240118802,2559.65,,
938,487,997376,1062,-0.42482783272862434,0.04584500193595886,1944,0.0643310546875,0.1,-19.23,0.0022449493,0.8209157586097717,0.12366355862468481,0.00025,-0.000856387399835512,2568.3,,
938,488,999424,1064,-0.4102428946644068,0.0546281524002552,1948,0.063232421875,0.1,-19.23,0.0014182725,0.7888298034667969,0.13120774505659938,0.00025,-0.0007585682906210423,2575.04,,
,,1000000,,-0.4104843735694885,0.05761687457561493,1952,0.082763671875,0.1,,0.002138675,0.6923955082893372,0.1420356803573668,0.00025,-0.0005626311030937359,,2891.25,-19.45
921,489,1001472,1086,,,,,,-19.26,,,,,,2576.57,,
921,490,1003520,1088,-0.4160722978413105,0.06359933316707611,1956,0.0794677734375,0.1,-19.26,0.0017721069,0.6975767612457275,0.16522926278412342,0.00025,0.0001999874657485634,2569.26,,
922,491,1005568,1090,-0.4254867173731327,0.06047326326370239,1960,0.0965576171875,0.1,-19.34,0.002323232,0.7104140520095825,0.14597917534410954,0.00025,-0.001733440498355776,2570.69,,
922,492,1007616,1092,-0.4880914334207773,0.0658668801188469,1964,0.097412109375,0.1,-19.32,0.0021922204,0.7773135304450989,0.15613785479217768,0.00025,0.0005794977041659877,2590.41,,
922,493,1009664,1094,-0.41434549167752266,0.07008069008588791,1968,0.0721435546875,0.1,-19.31,0.0022602214,0.6408956050872803,0.16006728447973728,0.00025,-0.0019483855867292732,2590.73,,
922,494,1011712,1096,-0.4072488024830818,0.06338458508253098,1972,0.0740966796875,0.1,-19.29,0.0020851493,0.6874494552612305,0.15386846009641886,0.00025,-0.001778896723408252,2604.91,,
922,495,1013760,1098,-0.43010049499571323,0.055503904819488525,1976,0.1221923828125,0.1,-19.27,0.004004219,0.7333315014839172,0.1315815863199532,0.00025,0.0007234678778331727,2606.44,,
922,496,1015808,1101,-0.40008338540792465,0.07287562638521194,1980,0.0712890625,0.1,-19.29,0.0019018083,0.6983728408813477,0.1549630742520094,0.00025,-0.0005573045054916292,2624.75,,
922,497,1017856,1103,-0.43935155123472214,0.0585995689034462,1984,0.0831298828125,0.1,-19.37,0.0023029952,0.789233386516571,0.1411218186840415,0.00025,-0.0016505722887814045,2621.33,,
922,498,1019904,1105,-0.42478750087320805,0.05535047501325607,1988,0.086669921875,0.1,-19.35,0.0021309592,0.7759400010108948,0.1303069405257702,0.00025,-0.0016615172498859465,2618.95,,
922,499,1021952,1107,-0.40636613219976425,0.059895992279052734,1992,0.10400390625,0.1,-19.33,0.00241064,0.7029414176940918,0.12699479283764958,0.00025,-0.0005852889444213361,2622.45,,
922,500,1024000,1109,-0.45084906183183193,0.05556999891996384,1996,0.0546875,0.1,-19.37,0.0016042676,0.8316651582717896,0.1370817981660366,0.00025,-0.0021800302783958614,2607.7,,
923,501,1026048,1111,-0.437718054279685,0.05642334371805191,2000,0.105712890625,0.1,-19.39,0.00406765,0.8115026354789734,0.1438207570463419,0.00025,-0.0008551144564989954,2602.28,,
923,502,1028096,1113,-0.4281190261244774,0.04103337973356247,2004,0.0799560546875,0.1,-19.39,0.0029230665,0.7947061657905579,0.10345538752153516,0.00025,-0.00145051721483469,2607.5,,
923,503,1030144,1115,-0.42908925376832485,0.056583844125270844,2008,0.07421875,0.1,-19.42,0.0027045954,0.7672916650772095,0.12017097929492593,0.00025,-0.0013882256753277034,2604.02,,
923,504,1032192,1117,-0.4410746172070503,0.06669023633003235,2012,0.0679931640625,0.1,-19.36,0.0018874899,0.7828288674354553,0.14827852044254541,0.00025,-0.001289030973566696,2619.95,,
923,505,1034240,1119,-0.4464110918343067,0.05201157182455063,2016,0.07177734375,0.1,-19.43,0.002554642,0.8425675630569458,0.12689001811668277,0.00025,6.11237483099103e-05,2621.59,,
923,506,1036288,1122,-0.4235159810632467,0.061570677906274796,2020,0.11181640625,0.1,-19.47,0.0065279845,0.8423624634742737,0.14509860798716545,0.00025,-0.0008812664891593158,2627.45,,
923,507,1038336,1124,-0.4096809048205614,0.0556289367377758,2024,0.09033203125,0.1,-19.5,0.0027277477,0.7802250385284424,0.14146382128819823,0.00025,-0.000557751627638936,2634.32,,
923,508,1040384,1126,-0.41314953565597534,0.06336024403572083,2028,0.06103515625,0.1,-19.52,0.001865494,0.804236888885498,0.1596670877188444,0.00025,-0.00014390141586773098,2627.71,,
923,509,1042432,1128,-0.4183769356459379,0.06475343555212021,2032,0.06201171875,0.1,-19.44,0.0016206333,0.6524546146392822,0.15430031344294548,0.00025,-0.0019217196095269173,2634.0,,
923,510,1044480,1130,-0.4547017514705658,0.04103682190179825,2036,0.077392578125,0.1,-19.46,0.002424059,0.8045674562454224,0.10822173487395048,0.00025,-0.002333414158783853,2630.26,,
924,511,1046528,1132,-0.42039063200354576,0.07764475047588348,2040,0.0908203125,0.1,-19.48,0.0046613365,0.6427057385444641,0.15735515486449003,0.00025,-0.00031885175849311054,2627.4,,
924,512,1048576,1134,-0.4082745872437954,0.05325298756361008,2044,0.062255859375,0.1,-19.45,0.0017996914,0.7947691082954407,0.1406189533881843,0.00025,-0.0015705055266153067,2634.12,,
924,513,1050624,1136,-0.42308993823826313,0.057887252420186996,2048,0.0882568359375,0.1,-19.46,0.0024546855,0.76185142993927,0.1357232118025422,0.00025,-0.0005296089220792055,2629.72,,
924,514,1052672,1138,-0.4111624248325825,0.03740302473306656,2052,0.076416015625,0.1,-19.43,0.0022178278,0.8104400038719177,0.11261043790727854,0.00025,-0.002580522879725322,2621.62,,
924,515,1054720,1141,-0.43655640445649624,0.04199106991291046,2056,0.0908203125,0.1,-19.49,0.004079952,0.8500942587852478,0.1294679888524115,0.00025,-0.0021805921278428286,2619.59,,
924,516,1056768,1143,-0.3668360933661461,0.06598451733589172,2060,0.0882568359375,0.1,-19.5,0.0030928415,0.5269224643707275,0.16462717205286026,0.00025,-0.0004142439574934542,2616.81,,
924,517,1058816,1145,-0.3659065794199705,0.08556174486875534,2064,0.06982421875,0.1,-19.45,0.0035654418,0.7031258940696716,0.19423842523247004,0.00025,-0.001298679067986086,2629.15,,
924,518,1060864,1147,-0.39179452881217003,0.08047592639923096,2068,0.093017578125,0.1,-19.43,0.004799458,0.727086067199707,0.18471852969378233,0.00025,0.0004090240690857172,2641.15,,
924,519,1062912,1149,-0.36544501036405563,0.06285586953163147,2072,0.107421875,0.1,-19.45,0.0042415624,0.7739394903182983,0.153058891184628,0.00025,-0.00045968653284944594,2651.51,,
924,520,1064960,1151,-0.37051546201109886,0.05079220235347748,2076,0.119873046875,0.1,-19.28,0.0031129534,0.694888710975647,0.14395067561417818,0.00025,0.002420173696009442,2675.78,,
924,521,1067008,1153,-0.44316165521740913,0.04164361208677292,2080,0.08447265625,0.1,-19.26,0.0039912723,0.8052002787590027,0.11080259131267667,0.00025,-0.00038217594556044787,2680.62,,
925,522,1069056,1155,-0.3868443835526705,0.06712323427200317,2084,0.0811767578125,0.1,-19.19,0.0024504508,0.6527358293533325,0.15886486042290926,0.00025,-0.0011905886349268258,2695.83,,
925,523,1071104,1157,-0.40222233161330223,0.057792436331510544,2088,0.051025390625,0.1,-19.2,0.0011368024,0.6513640880584717,0.11533132987096906,0.00025,-0.0015513440885115415,2694.27,,
925,524,1073152,1159,-0.39942663349211216,0.07957303524017334,2092,0.0892333984375,0.1,-19.19,0.003668108,0.694286584854126,0.17542543727904558,0.00025,-0.0007625563885085285,2695.1,,
