time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/approx_kl,train/explained_variance,rollout/ep_len_mean,train/clip_fraction,train/n_updates,train/entropy_loss,train/clip_range,rollout/ep_rew_mean,train/loss,train/policy_gradient_loss,train/learning_rate,train/value_loss,eval/mean_reward,eval/mean_ep_length
1604,818,1312768,641,0.0027013507,0.4169797897338867,3825.35,0.118896484375,2560,-0.6019516997039318,0.08127542857142858,-17.59,0.07285712659358978,-0.002354188618483022,0.00020318857142857143,0.1667323955334723,,
1606,818,1314816,642,0.0036238518,0.5752847194671631,3808.94,0.1285400390625,2564,-0.5492449151352048,0.08124617142857143,-17.62,0.046612899750471115,-0.0019276516686659306,0.00020311542857142856,0.1096410914324224,,
1609,818,1316864,643,0.006479933,0.5839348435401917,3803.54,0.1644287109375,2568,-0.6406265217810869,0.0812169142857143,-17.68,0.033654749393463135,-0.003008168554515578,0.00020304228571428574,0.12542618555016816,,
1611,818,1318912,644,0.0041454993,0.6717649698257446,3800.44,0.1461181640625,2572,-0.6479479558765888,0.08118765714285714,-17.68,0.023905806243419647,-0.0030879782425472513,0.00020296914285714286,0.10086894920095801,,
1614,818,1320960,645,0.0040454934,0.4735868573188782,3808.92,0.11669921875,2576,-0.6344851870089769,0.0811584,-17.64,0.04713936150074005,-0.002314250377821736,0.000202896,0.1443400769494474,,
1616,818,1323008,646,0.005063272,0.4999546408653259,3803.44,0.1453857421875,2580,-0.6100565101951361,0.08112914285714286,-17.65,0.05173717439174652,-0.0035537696385290474,0.00020282285714285714,0.15165611170232296,,
1618,818,1325056,647,0.005004233,0.6333328485488892,3809.62,0.16552734375,2584,-0.6313525307923555,0.08109988571428572,-17.62,0.03380952775478363,-0.0023762655910104513,0.0002027497142857143,0.13442906411364675,,
1621,818,1327104,648,0.004687818,0.631554365158081,3811.63,0.151123046875,2588,-0.6159098129719496,0.08107062857142858,-17.63,0.022264152765274048,-0.0014714264689246193,0.00020267657142857142,0.11058027530089021,,
1623,818,1329152,649,0.0037395235,0.6768516302108765,3807.86,0.1307373046875,2592,-0.5850291065871716,0.08104137142857143,-17.65,0.04897156357765198,-0.0034758815017994493,0.00020260342857142857,0.13587977061979473,,
1625,818,1331200,650,0.005742361,0.6884109973907471,3801.66,0.1590576171875,2596,-0.6286374945193529,0.0810121142857143,-17.67,0.0503239631652832,-0.0006652260344708338,0.00020253028571428573,0.11386826378293335,,
1628,818,1333248,651,0.003261464,0.4050382971763611,3807.48,0.15966796875,2600,-0.5864070756360888,0.08098285714285715,-17.67,0.06282538920640945,-0.0003377600514795631,0.00020245714285714288,0.18187177507206798,,
1630,818,1335296,652,0.00449986,0.5377965569496155,3807.48,0.1727294921875,2604,-0.5800781585276127,0.08095360000000001,-17.67,0.051175136119127274,-0.000893448363058269,0.000202384,0.14898773562163115,,
1632,819,1337344,653,0.005772049,0.4462239146232605,3789.84,0.154296875,2608,-0.5563247017562389,0.08092434285714285,-17.79,0.04259809851646423,-0.0006819496193202212,0.00020231085714285713,0.13519764295779169,,
1635,819,1339392,654,0.004250155,0.6784422397613525,3810.46,0.1829833984375,2612,-0.5861121211200953,0.08089508571428572,-17.76,0.02918516844511032,0.0019110128632746637,0.0002022377142857143,0.08787493407726288,,
1637,819,1341440,655,0.003540514,0.6102033257484436,3810.12,0.1490478515625,2616,-0.5688821747899055,0.08086582857142857,-17.7,0.04563291370868683,-0.0016605995188001543,0.0002021645714285714,0.10373134957626462,,
1639,819,1343488,656,0.004556235,0.7430832386016846,3799.26,0.178955078125,2620,-0.5846553910523653,0.08083657142857144,-17.72,0.02222251519560814,-0.0010827367659658194,0.0002020914285714286,0.10013237874954939,,
1641,819,1345536,657,0.0041776667,0.5924158096313477,3810.04,0.1285400390625,2624,-0.5506509402766824,0.08080731428571429,-17.6,0.04706738889217377,-0.0011695555003825575,0.00020201828571428572,0.15475391340442002,,
1644,819,1347584,658,0.003674832,0.6615971326828003,3822.56,0.15966796875,2628,-0.5457277791574597,0.08077805714285714,-17.59,0.052910372614860535,-0.0003410591889405623,0.00020194514285714284,0.13232668000273407,,
1646,819,1349632,659,0.003894841,0.6027153134346008,3828.06,0.129638671875,2632,-0.5158866699784994,0.08074880000000001,-17.56,0.05370134487748146,-0.002581238586571999,0.000201872,0.13900371314957738,,
1648,819,1351680,660,0.003936102,0.6524779200553894,3840.65,0.1114501953125,2636,-0.520018519833684,0.08071954285714286,-17.52,0.033060718327760696,-0.003482770756818354,0.00020179885714285715,0.10496304533444345,,
1651,819,1353728,661,0.003942496,0.5787267684936523,3806.92,0.139404296875,2640,-0.5235327361151576,0.08069028571428571,-17.61,0.04192564636468887,-0.0012868702033301815,0.0002017257142857143,0.12593656405806541,,
1653,819,1355776,662,0.004009984,0.642406702041626,3818.96,0.1668701171875,2644,-0.5630797296762466,0.08066102857142858,-17.63,0.03649602457880974,4.262459697201848e-06,0.00020165257142857143,0.1142658838070929,,
1655,820,1357824,663,0.0035618362,0.640066385269165,3835.35,0.1273193359375,2648,-0.5555136511102319,0.08063177142857143,-17.57,0.05538301169872284,-0.0017168945632874966,0.00020157942857142858,0.14018309023231268,,
1658,820,1359872,664,0.003898107,0.6789705157279968,3842.24,0.143310546875,2652,-0.6035357862710953,0.0806025142857143,-17.46,0.046412110328674316,-0.0025513889704598114,0.00020150628571428573,0.10648263758048415,,
1660,820,1361920,665,0.0046423604,0.6063560247421265,3834.02,0.126220703125,2656,-0.5404383363202214,0.08057325714285715,-17.56,0.05266750603914261,-0.0022729876218363643,0.00020143314285714286,0.15397767117246985,,
1662,820,1363968,666,0.003285118,0.5438835620880127,3848.47,0.1217041015625,2660,-0.5544884297996759,0.080544,-17.51,0.030575428158044815,-0.0044438018230721354,0.00020135999999999998,0.10012699966318905,,
1665,820,1366016,667,0.003701953,0.5747895836830139,3848.47,0.12451171875,2664,-0.6076660342514515,0.08051474285714287,-17.51,0.04010746255517006,-0.002997438103193417,0.00020128685714285716,0.1250479721929878,,
1667,820,1368064,668,0.0035928693,0.5990108251571655,3858.32,0.1492919921875,2668,-0.5988419950008392,0.08048548571428571,-17.51,0.03663348779082298,-0.0018995770660694689,0.0002012137142857143,0.10453214310109615,,
1669,820,1370112,669,0.004051308,0.7234722375869751,3849.78,0.132568359375,2672,-0.6177163571119308,0.08045622857142858,-17.52,0.022286050021648407,-0.0027750850131269544,0.00020114057142857141,0.10432907426729798,,
1672,820,1372160,670,0.0043316325,0.6680452227592468,3833.67,0.145263671875,2676,-0.6236149929463863,0.08042697142857143,-17.57,0.027950383722782135,-0.002819702436681837,0.00020106742857142857,0.1107362553011626,,
1674,820,1374208,671,0.003653536,0.48748552799224854,3833.67,0.1231689453125,2680,-0.6047683618962765,0.0803977142857143,-17.57,0.04595259577035904,-0.00387676342506893,0.00020099428571428572,0.1424440909177065,,
1677,820,1376256,672,0.0031802193,0.5679222941398621,3840.01,0.1163330078125,2684,-0.5726695796474814,0.08036845714285715,-17.54,0.05291195213794708,-0.0005872653564438224,0.00020092114285714285,0.12211339175701141,,
1679,820,1378304,673,0.0030495888,0.6145626306533813,3850.29,0.1171875,2688,-0.559722475707531,0.0803392,-17.55,0.03766655549407005,-0.0031655354105168954,0.000200848,0.1166072313208133,,
1681,820,1380352,674,0.0030415189,0.5761775970458984,3854.78,0.1314697265625,2692,-0.5724626202136278,0.08030994285714287,-17.55,0.04495621845126152,-0.001999027022975497,0.00020077485714285715,0.11963109509088099,,
1684,820,1382400,675,0.0044046445,0.543207049369812,3834.39,0.147216796875,2696,-0.577533345669508,0.08028068571428572,-17.53,0.043749045580625534,-0.0021538718428928405,0.0002007017142857143,0.13562015118077397,,
1686,820,1384448,676,0.003805356,0.7090401649475098,3845.77,0.1326904296875,2700,-0.5850752238184214,0.08025142857142858,-17.5,0.018846938386559486,-0.002214112304500304,0.00020062857142857143,0.07054183527361602,,
1688,821,1386496,677,0.0051667425,0.6681636571884155,3857.28,0.1650390625,2704,-0.6148079317063093,0.08022217142857144,-17.53,0.018455123528838158,-0.002963552949950099,0.00020055542857142858,0.07602797984145582,,
1690,821,1388544,678,0.0038018536,0.5429255366325378,3857.28,0.14453125,2708,-0.5987094901502132,0.08019291428571429,-17.53,0.03331237658858299,-0.0024201883206842467,0.00020048228571428574,0.12002568086609244,,
1693,821,1390592,679,0.0031716782,0.46905356645584106,3877.66,0.1314697265625,2712,-0.6230835597962141,0.08016365714285714,-17.42,0.05915369465947151,-0.0004539613873930648,0.00020040914285714283,0.15016959584318101,,
1695,821,1392640,680,0.004209828,0.6371868848800659,3899.26,0.1417236328125,2716,-0.6803897731006145,0.08013440000000001,-17.4,0.024728137999773026,-0.004503730480792001,0.00020033600000000001,0.11492993659339845,,
1698,821,1394688,681,0.0039097536,0.5200382471084595,3911.87,0.13720703125,2720,-0.6254528276622295,0.08010514285714286,-17.37,0.054711949080228806,-0.004107607979676686,0.00020026285714285714,0.13395694340579212,,
1700,821,1396736,682,0.0043837978,0.6300081014633179,3915.83,0.1456298828125,2724,-0.6354373786598444,0.08007588571428571,-17.38,0.04470709338784218,-0.0016896916640689597,0.0002001897142857143,0.1249862730037421,,
1702,821,1398784,683,0.0040450203,0.4832044243812561,3912.28,0.1593017578125,2728,-0.6289105620235205,0.08004662857142858,-17.37,0.0445903018116951,-0.00254051701631397,0.00020011657142857142,0.13505108328536153,,
1704,821,1400832,684,0.0038409277,0.6069152355194092,3910.02,0.1549072265625,2732,-0.6127053163945675,0.08001737142857143,-17.37,0.0332675501704216,-0.0032270970550598577,0.00020004342857142857,0.11101295170374215,,
1707,821,1402880,685,0.004435975,0.6126179695129395,3920.28,0.1328125,2736,-0.6521875951439142,0.07998811428571428,-17.38,0.04505997896194458,-0.003131875055260025,0.00019997028571428572,0.13518191617913544,,
1709,821,1404928,686,0.004044089,0.6340473890304565,3907.77,0.17236328125,2740,-0.6573543939739466,0.07995885714285715,-17.42,0.04470599442720413,-0.001474394855904393,0.00019989714285714285,0.15689669293351471,,
1711,822,1406976,687,0.0043269494,0.6054450869560242,3909.28,0.152099609375,2744,-0.6544174142181873,0.0799296,-17.39,0.046206485480070114,-0.002501101727830246,0.000199824,0.13067157473415136,,
1713,822,1409024,688,0.004535746,0.6383506059646606,3930.62,0.1512451171875,2748,-0.6558549851179123,0.07990034285714287,-17.3,0.04256646707653999,-0.002888338378397748,0.00019975085714285716,0.14052269770763814,,
1716,822,1411072,689,0.0050672526,0.5807945728302002,3930.62,0.1624755859375,2752,-0.635280704125762,0.07987108571428572,-17.3,0.07384110987186432,-0.0020090272882953286,0.0001996777142857143,0.17002038122154772,,
1718,822,1413120,690,0.003434271,0.496890127658844,3938.97,0.16748046875,2756,-0.5907601173967123,0.07984182857142857,-17.22,0.08208979666233063,-0.0016529947461094707,0.00019960457142857143,0.18900720914825797,,
1720,822,1415168,691,0.006362783,0.5650508403778076,3932.94,0.171875,2760,-0.6514702960848808,0.07981257142857144,-17.22,0.06517314165830612,-0.002737409158726223,0.0001995314285714286,0.1514194761402905,,
1722,822,1417216,692,0.005878384,0.360895574092865,3914.94,0.185791015625,2764,-0.6773247476667166,0.07978331428571428,-17.25,0.046707555651664734,-0.0019897128804586828,0.0001994582857142857,0.13108408777043223,,
1725,822,1419264,693,0.0041272594,0.5859203338623047,3914.94,0.146240234375,2768,-0.65002222917974,0.07975405714285716,-17.25,0.04315745830535889,-0.003377586486749351,0.00019938514285714287,0.12048303335905075,,
1727,822,1421312,694,0.0041881716,0.681786060333252,3915.27,0.1494140625,2772,-0.6617372687906027,0.0797248,-17.24,0.02695971168577671,-0.0025444062775932252,0.000199312,0.10106575605459511,,
1729,822,1423360,695,0.0035036255,0.49954259395599365,3917.18,0.15283203125,2776,-0.6618075985461473,0.07969554285714286,-17.19,0.04414428770542145,-0.0028874403360532597,0.00019923885714285714,0.13507019635289907,,
1731,823,1425408,696,0.004889434,0.5951045155525208,3888.71,0.1474609375,2780,-0.6702926438301802,0.07966628571428572,-17.36,0.04816000163555145,-0.004233192157698795,0.00019916571428571427,0.11582828056998551,,
1734,823,1427456,697,0.004234125,0.6049745082855225,3907.42,0.1422119140625,2784,-0.680940181016922,0.07963702857142857,-17.29,0.03229149430990219,-0.003992003956227563,0.00019909257142857142,0.11566614778712392,,
1736,823,1429504,698,0.005019079,0.6794935464859009,3926.24,0.1744384765625,2788,-0.706128865480423,0.07960777142857144,-17.21,0.04134277626872063,-0.002890649193432182,0.00019901942857142858,0.1190916697960347,,
1738,823,1431552,699,0.003972125,0.5259445905685425,3937.26,0.141845703125,2792,-0.6577637922018766,0.07957851428571429,-17.25,0.04763893038034439,-0.003099435882177204,0.00019894628571428573,0.13160892412997782,,
1741,823,1433600,700,0.0040091714,0.5987379550933838,3927.14,0.1593017578125,2796,-0.6555823683738708,0.07954925714285715,-17.23,0.06376522034406662,0.0003726854993146844,0.00019887314285714285,0.16271848464384675,,
1743,823,1435648,701,0.003556856,0.5196847319602966,3917.91,0.14501953125,2800,-0.6744709089398384,0.07952000000000001,-17.31,0.047628678381443024,-0.004286671741283499,0.0001988,0.1283773286268115,,
1745,823,1437696,702,0.0036353015,0.6612303256988525,3923.08,0.1572265625,2804,-0.6849165018647909,0.07949074285714286,-17.35,0.03129315748810768,-0.003675296204164624,0.00019872685714285716,0.12500551342964172,,
1748,823,1439744,703,0.005079696,0.6918518543243408,3917.63,0.1416015625,2808,-0.6435456108301878,0.07946148571428573,-17.37,0.03484946861863136,-0.0035574987123254687,0.00019865371428571429,0.1129371146671474,,
1750,823,1441792,704,0.003141895,0.6087026596069336,3919.97,0.1268310546875,2812,-0.6390108522027731,0.07943222857142858,-17.46,0.034393586218357086,-0.0034059261670336127,0.00019858057142857144,0.1015137704089284,,
1752,823,1443840,705,0.005016581,0.5563849210739136,3926.53,0.1566162109375,2816,-0.6618839465081692,0.07940297142857143,-17.44,0.047627437859773636,-0.00409943783597555,0.00019850742857142856,0.15735148428939283,,
1755,823,1445888,706,0.0036202562,0.7235956788063049,3904.68,0.1356201171875,2820,-0.6574767362326384,0.0793737142857143,-17.52,0.03202854096889496,-0.0028591563750524074,0.00019843428571428574,0.09366322471760213,,
1757,823,1447936,707,0.004339094,0.7118362188339233,3901.07,0.1397705078125,2824,-0.6331286542117596,0.07934445714285715,-17.53,0.030159741640090942,-0.003332169071654789,0.00019836114285714284,0.10033348924480379,,
1759,823,1449984,708,0.0031609172,0.6491497755050659,3903.18,0.1400146484375,2828,-0.6033045370131731,0.0793152,-17.5,0.042063042521476746,-0.0033643265487626195,0.000198288,0.12046923511661589,,
1762,823,1452032,709,0.0044337115,0.577239990234375,3915.88,0.1287841796875,2832,-0.5877009518444538,0.07928594285714285,-17.38,0.0477479062974453,-0.002141550197848119,0.00019821485714285715,0.1297519386280328,,
1764,824,1454080,710,0.0038206498,0.7057077884674072,3913.59,0.1324462890625,2836,-0.6125977374613285,0.07925668571428572,-17.44,0.032047420740127563,-0.002611517353216186,0.00019814171428571427,0.09933569701388478,,
1766,824,1456128,711,0.0031801034,0.5465068817138672,3913.59,0.137939453125,2840,-0.5702082980424166,0.07922742857142857,-17.44,0.05335647612810135,-0.0027495381800690666,0.00019806857142857143,0.11980632483027875,,
1769,824,1458176,712,0.004119929,0.5560929179191589,3901.08,0.1302490234375,2844,-0.5572550110518932,0.07919817142857144,-17.49,0.06168964505195618,-0.00240688917983789,0.00019799542857142858,0.15492215007543564,,
1771,824,1460224,713,0.0038924646,0.579869270324707,3911.37,0.148681640625,2848,-0.6140349954366684,0.07916891428571429,-17.49,0.05005649849772453,-0.004975305171683431,0.00019792228571428573,0.11290208459831774,,
1773,824,1462272,714,0.0030616364,0.6341164708137512,3907.26,0.124267578125,2852,-0.5951202418655157,0.07913965714285714,-17.49,0.04251899570226669,-0.0032573671196587384,0.00019784914285714286,0.10968178953044116,,
1775,824,1464320,715,0.004132488,0.5119268894195557,3924.23,0.1474609375,2856,-0.5364581532776356,0.07911040000000001,-17.44,0.05686723813414574,-0.0024776685459073633,0.000197776,0.16614816104993224,,
1778,824,1466368,716,0.0046033245,0.5258473753929138,3938.43,0.136962890625,2860,-0.5362044665962458,0.07908114285714286,-17.36,0.04133487492799759,-0.0027941394364461303,0.00019770285714285716,0.12373428884893656,,
1780,824,1468416,717,0.003926796,0.5824931859970093,3958.25,0.1380615234375,2864,-0.5851746033877134,0.07905188571428573,-17.37,0.05437057837843895,-0.00408513231377583,0.0001976297142857143,0.14071791735477746,,
1782,824,1470464,718,0.0042027673,0.6765762567520142,3979.34,0.1453857421875,2868,-0.5721033271402121,0.07902262857142857,-17.28,0.054738715291023254,-0.00277732485847082,0.00019755657142857142,0.12506956746801734,,
1785,824,1472512,719,0.00467829,0.4844508171081543,3981.81,0.1728515625,2872,-0.5824642162770033,0.07899337142857144,-17.31,0.03701531141996384,-0.0012905811454402283,0.0001974834285714286,0.1198761707637459,,
1787,824,1474560,720,0.0040695854,0.5283187627792358,3979.95,0.1380615234375,2876,-0.567897230386734,0.07896411428571429,-17.27,0.056660301983356476,-0.0018109818047378212,0.00019741028571428572,0.15230576391331851,,
1789,825,1476608,721,0.0048150443,0.5350918769836426,3979.95,0.1756591796875,2880,-0.5616543926298618,0.07893485714285714,-17.27,0.042328108102083206,-0.0010700843122322112,0.00019733714285714285,0.16134603903628886,,
1792,825,1478656,722,0.0031790752,0.49990206956863403,3993.67,0.130859375,2884,-0.5804061144590378,0.0789056,-17.26,0.02286478318274021,-0.0020070799946552143,0.000197264,0.09874620288610458,,
1794,825,1480704,723,0.0034857644,0.5939604043960571,3960.87,0.1378173828125,2888,-0.6222776975482702,0.07887634285714286,-17.38,0.03828104957938194,-0.0030779516382608563,0.00019719085714285715,0.12201187200844288,,
1796,825,1482752,724,0.0044545475,0.7279391884803772,3964.97,0.153564453125,2892,-0.6463116426020861,0.07884708571428573,-17.29,0.029223745688796043,-0.0015033196395961568,0.00019711771428571428,0.09124780958518386,,
1799,825,1484800,725,0.004395631,0.5587106347084045,3952.52,0.1412353515625,2896,-0.6305103804916143,0.07881782857142858,-17.3,0.024801626801490784,-0.002589161624200642,0.00019704457142857143,0.08369748760014772,,
1801,825,1486848,726,0.0035698526,0.5361059904098511,3944.08,0.1802978515625,2900,-0.6542989648878574,0.07878857142857143,-17.35,0.06126653775572777,-0.0020988667383790016,0.00019697142857142858,0.15012524649500847,,
1803,825,1488896,727,0.0033574887,0.6135602593421936,3961.7,0.151611328125,2904,-0.6475295852869749,0.0787593142857143,-17.3,0.046136897057294846,-0.002678656135685742,0.00019689828571428574,0.121914591640234,,
1806,825,1490944,728,0.003882588,0.5115362405776978,3961.7,0.1605224609375,2908,-0.6821341942995787,0.07873005714285715,-17.3,0.05750606581568718,-0.001575710775796324,0.00019682514285714286,0.14050192898139358,,
1808,825,1492992,729,0.003191127,0.5532186031341553,3961.7,0.1561279296875,2912,-0.6782611105591059,0.07870080000000002,-17.3,0.0548064149916172,-0.002767167767160572,0.00019675200000000002,0.1282385152298957,,
1810,825,1495040,730,0.0037758688,0.4610079526901245,3931.45,0.138427734375,2916,-0.6781138014048338,0.07867154285714287,-17.4,0.04033447802066803,-0.0020194753451505676,0.00019667885714285717,0.13630614313296974,,
1812,825,1497088,731,0.0025116617,0.6189035773277283,3931.67,0.14013671875,2920,-0.6934230607002974,0.07864228571428572,-17.39,0.03131581097841263,-0.002849220181815326,0.00019660571428571427,0.13351757358759642,,
1815,825,1499136,732,0.003817841,0.6828964352607727,3945.78,0.156005859375,2924,-0.6963913775980473,0.07861302857142859,-17.38,0.03374660015106201,-0.003556884214049205,0.00019653257142857145,0.09858312620781362,,
,,1500000,,0.0034296634,0.7284808158874512,,0.155029296875,2928,-0.7354067713022232,0.07858377142857143,,0.029542990028858185,-0.003233711438952014,0.00019645942857142857,0.09922839887440205,-16.5,4572.7
1852,810,1501184,733,,,3950.26,,,,,-17.4,,,,,,
1855,810,1503232,734,0.0039307517,0.5009551048278809,3954.59,0.153564453125,2932,-0.7241332270205021,0.07855451428571429,-17.38,0.057219915091991425,-0.0016931127029238269,0.0001963862857142857,0.1318391179665923,,
1857,810,1505280,735,0.0037737922,0.5271478891372681,3972.31,0.1505126953125,2936,-0.7209829054772854,0.07852525714285714,-17.33,0.05554480850696564,-0.004986669082427397,0.00019631314285714285,0.16842996724881232,,
1859,810,1507328,736,0.005147557,0.637215256690979,3990.22,0.176025390625,2940,-0.7432239707559347,0.07849600000000001,-17.32,0.052348941564559937,-0.002373595372773707,0.00019624,0.1354642608202994,,
1862,810,1509376,737,0.0032414468,0.6504993438720703,3961.63,0.1590576171875,2944,-0.740167235955596,0.07846674285714286,-17.39,0.04921002686023712,-0.0013543990644393489,0.00019616685714285716,0.1388045041821897,,
1864,810,1511424,738,0.0037170877,0.676671028137207,3959.57,0.17138671875,2948,-0.7265483979135752,0.07843748571428572,-17.39,0.04702439159154892,-0.0017406958941137418,0.00019609371428571428,0.1336409840732813,,
1866,810,1513472,739,0.0033149854,0.773833692073822,3975.74,0.1402587890625,2952,-0.7337754033505917,0.07840822857142858,-17.35,0.04468958452343941,-0.003880978125380352,0.00019602057142857144,0.11772649502381682,,
1869,810,1515520,740,0.0061204704,0.7356409430503845,3996.68,0.1988525390625,2956,-0.7643662989139557,0.07837897142857143,-17.34,0.0318835973739624,-0.002527693592128344,0.0001959474285714286,0.10496498714201152,,
1871,810,1517568,741,0.0047480837,0.68329918384552,3996.68,0.160888671875,2960,-0.7661160342395306,0.0783497142857143,-17.34,0.020038427785038948,-0.0030379514500964433,0.00019587428571428571,0.07261370692867786,,
1873,811,1519616,742,0.004061642,0.7017923593521118,4010.95,0.1661376953125,2964,-0.7666752059012651,0.07832045714285714,-17.29,0.027699565514922142,-0.003320251067634672,0.00019580114285714284,0.10383429983630776,,
1875,811,1521664,743,0.0041583744,0.6329311728477478,4015.83,0.15966796875,2968,-0.7796797659248114,0.0782912,-17.27,0.05040862783789635,-0.002280023763887584,0.00019572800000000002,0.16025481605902314,,
1878,811,1523712,744,0.0044685435,0.6454852819442749,4015.83,0.1732177734375,2972,-0.7519556768238544,0.07826194285714286,-17.27,0.046504706144332886,-0.002122390200383961,0.00019565485714285715,0.13598236604593694,,
1880,811,1525760,745,0.0044993456,0.7190495729446411,4025.68,0.1707763671875,2976,-0.7415522523224354,0.07823268571428571,-17.24,0.042463723570108414,-0.001810317306080833,0.00019558171428571427,0.13596465229056776,,
1882,811,1527808,746,0.0037449398,0.8175912499427795,3989.75,0.1728515625,2980,-0.7668851148337126,0.07820342857142858,-17.29,0.03733886778354645,-0.0034840549051295966,0.00019550857142857143,0.11998684611171484,,
1885,811,1529856,747,0.0041141673,0.6728488206863403,3986.45,0.1597900390625,2984,-0.7931280750781298,0.07817417142857143,-17.31,0.042338669300079346,-0.0027325045302859508,0.00019543542857142858,0.1276314714923501,,
1887,811,1531904,748,0.003461996,0.6747221350669861,4013.17,0.1556396484375,2988,-0.7784112840890884,0.0781449142857143,-17.31,0.04610377922654152,-0.0030524255853379145,0.0001953622857142857,0.1388422737363726,,
1889,811,1533952,749,0.0040800124,0.5252096652984619,4011.66,0.15576171875,2992,-0.7795202117413282,0.07811565714285715,-17.28,0.055217280983924866,-0.0034975578892044723,0.00019528914285714286,0.13406914635561407,,
1892,811,1536000,750,0.004209742,0.646043062210083,3995.57,0.1483154296875,2996,-0.7602604422718287,0.0780864,-17.31,0.030609307810664177,-0.004477663154830225,0.000195216,0.11119624273851514,,
1894,811,1538048,751,0.003479791,0.6539835333824158,4000.97,0.1650390625,3000,-0.7602426242083311,0.07805714285714287,-17.32,0.04220199212431908,-0.0034198582579847425,0.00019514285714285716,0.1294784431811422,,
1896,811,1540096,752,0.0035327112,0.6241236925125122,3987.39,0.1522216796875,3004,-0.7273135129362345,0.07802788571428572,-17.32,0.03972793370485306,-0.0030116875714156777,0.0001950697142857143,0.14030490582808852,,
1899,812,1542144,753,0.0036669602,0.5422242879867554,3977.14,0.16162109375,3008,-0.720816146582365,0.07799862857142859,-17.34,0.04094132408499718,-0.0031911377736832947,0.00019499657142857144,0.1366599784232676,,
1901,812,1544192,754,0.0036081136,0.6714023947715759,3981.18,0.171630859375,3012,-0.7811332084238529,0.07796937142857144,-17.36,0.0361328050494194,-0.004403467217343859,0.0001949234285714286,0.10281003382988274,,
1903,812,1546240,755,0.004449238,0.6644009351730347,3988.76,0.16455078125,3016,-0.7842103950679302,0.07794011428571429,-17.33,0.025885337963700294,-0.005009784101275727,0.0001948502857142857,0.09860451915301383,,
1906,812,1548288,756,0.0037628822,0.6205735802650452,3983.63,0.1712646484375,3020,-0.7436462137848139,0.07791085714285716,-17.37,0.04616890102624893,-0.0017995626549236476,0.00019477714285714287,0.14909751573577523,,
1908,812,1550336,757,0.0037679533,0.7170688509941101,3999.26,0.179443359375,3024,-0.8017422128468752,0.0778816,-17.36,0.05382710322737694,-0.002919661419582553,0.000194704,0.13284420780837536,,
1910,812,1552384,758,0.0048279027,0.6743053793907166,3996.39,0.1595458984375,3028,-0.7766512874513865,0.07785234285714286,-17.35,0.04260829836130142,-0.003581286291591823,0.00019463085714285715,0.14757424942217767,,
1912,812,1554432,759,0.0035817306,0.5400643348693848,3996.4,0.1798095703125,3032,-0.7849978394806385,0.07782308571428571,-17.35,0.06589677929878235,-0.0031802816811250523,0.00019455771428571428,0.17367962328717113,,
1915,812,1556480,760,0.0036158927,0.5343990325927734,4011.7,0.169921875,3036,-0.8011320438235998,0.07779382857142858,-17.26,0.0581083670258522,-0.0035495602642185986,0.00019448457142857143,0.1625578561797738,,
1917,812,1558528,761,0.0040352405,0.6222976446151733,4004.23,0.1661376953125,3040,-0.7933437246829271,0.07776457142857143,-17.26,0.0375886932015419,-0.002536633997806348,0.00019441142857142858,0.11837902897968888,,
1920,812,1560576,762,0.0033114292,0.5261387825012207,3986.65,0.1507568359375,3044,-0.7788511626422405,0.07773531428571429,-17.29,0.03497716784477234,-0.004474611298064701,0.0001943382857142857,0.1074249823577702,,
1922,812,1562624,763,0.003812293,0.5745340585708618,3989.1,0.1507568359375,3048,-0.7377273086458445,0.07770605714285715,-17.32,0.04318329319357872,-0.0023806762910680845,0.00019426514285714286,0.14476129040122032,,
1924,812,1564672,764,0.0032600726,0.5797989368438721,3984.36,0.1693115234375,3052,-0.806748665869236,0.0776768,-17.29,0.02524028718471527,-0.002335457829758525,0.00019419200000000001,0.1054963762871921,,
1927,813,1566720,765,0.004107749,0.6260291337966919,3982.35,0.15380859375,3056,-0.7999053094536066,0.07764754285714287,-17.29,0.03816002234816551,-0.004051490483107045,0.00019411885714285714,0.13870653742924333,,
1929,813,1568768,766,0.0044822353,0.5985397100448608,3965.31,0.202392578125,3060,-0.8079800326377153,0.07761828571428572,-17.36,0.036806948482990265,-0.002084070729324594,0.0001940457142857143,0.1489353901706636,,
1931,813,1570816,767,0.0028831516,0.464044988155365,3936.94,0.1575927734375,3064,-0.8225238844752312,0.07758902857142858,-17.33,0.05159968510270119,-0.003192766016582027,0.00019397257142857145,0.14128233795054257,,
1933,813,1572864,768,0.0026707062,0.6865279674530029,3961.21,0.14990234375,3068,-0.819374542683363,0.07755977142857143,-17.23,0.02038954570889473,-0.00417114666197449,0.00019389942857142857,0.10223081638105214,,
1936,813,1574912,769,0.0028879927,0.5068725347518921,3953.61,0.141357421875,3072,-0.817816587164998,0.0775305142857143,-17.23,0.05358307063579559,-0.0030004289728822187,0.00019382628571428572,0.15101767261512578,,
1938,813,1576960,770,0.00415661,0.5891478657722473,3971.03,0.1973876953125,3076,-0.8414956573396921,0.07750125714285715,-17.16,0.05235522985458374,-0.002402822457952425,0.00019375314285714285,0.1578507691156119,,
