time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/clip_fraction,train/loss,rollout/ep_rew_mean,train/learning_rate,train/n_updates,rollout/ep_len_mean,train/clip_range,train/value_loss,train/approx_kl,eval/mean_ep_length,eval/mean_reward
1024000,1169,500,875,-0.0018706291011767462,0.725341796875,-0.5427877251058817,0.09619140625,0.0305639635771513,-18.64,0.0002135017142857143,1996,2933.22,0.08540068571428572,0.10403276490978897,0.002391844,,
1026048,1171,501,875,-0.002673016846529208,0.7319798469543457,-0.5571613553911448,0.1072998046875,0.05731324478983879,-18.68,0.00021342857142857142,2000,2923.74,0.08537142857142857,0.10736721917055547,0.0033057376,,
1028096,1174,502,875,-0.0012646752584259957,0.701056718826294,-0.5832230821251869,0.1099853515625,0.045906081795692444,-18.49,0.0002133554285714286,2004,2955.15,0.08534217142857144,0.13757416745647788,0.0027205097,,
1030144,1176,503,875,-0.002024472487391904,0.671074628829956,-0.5535947866737843,0.1280517578125,0.06107933819293976,-18.48,0.0002132822857142857,2008,2952.97,0.08531291428571429,0.17665849952027202,0.0036165258,,
1032192,1178,504,875,-0.0024227506073657423,0.6089096069335938,-0.5442811381071806,0.096923828125,0.05952705815434456,-18.45,0.00021320914285714285,2012,2944.83,0.08528365714285714,0.1561558295506984,0.0025330768,,
1034240,1180,505,876,-0.0008295325533254072,0.7066336274147034,-0.5386504009366035,0.113037109375,0.05760453641414642,-18.46,0.000213136,2016,2941.43,0.08525440000000001,0.15259759314358234,0.0024527037,,
1036288,1182,506,876,-0.0021228867990430444,0.7513861656188965,-0.5344987278804183,0.0965576171875,0.042129430919885635,-18.47,0.00021306285714285715,2020,2945.34,0.08522514285714286,0.1155163417570293,0.0027665426,,
1038336,1184,507,876,-0.0007461403438355774,0.597564160823822,-0.5131363160908222,0.0933837890625,0.04035409539937973,-18.47,0.00021298971428571428,2024,2948.79,0.08519588571428571,0.12558241933584213,0.0020655852,,
1040384,1187,508,876,-0.0030567202920792624,0.744409441947937,-0.5371283581480384,0.087890625,0.045849524438381195,-18.5,0.00021291657142857143,2028,2966.8,0.08516662857142858,0.09970379644073546,0.0031566704,,
1042432,1189,509,876,-0.002302389548276551,0.7799803614616394,-0.541118498891592,0.1146240234375,0.03963736444711685,-18.51,0.00021284342857142858,2032,2959.79,0.08513737142857143,0.12066898262128234,0.0034676606,,
1044480,1191,510,876,-0.0017749860271578655,0.57353675365448,-0.4837706731632352,0.0947265625,0.043977029621601105,-18.5,0.0002127702857142857,2036,2958.64,0.0851081142857143,0.12266696733422577,0.0036430755,,
1046528,1193,511,876,-0.0011129776103189215,0.6974313259124756,-0.49180307146161795,0.1011962890625,0.03497018292546272,-18.46,0.00021269714285714286,2040,2973.04,0.08507885714285715,0.10993905854411423,0.0029568481,,
1048576,1195,512,876,-0.0018183840584242716,0.733359694480896,-0.49598877038806677,0.1077880859375,0.04113001376390457,-18.48,0.00021262400000000002,2044,2981.15,0.0850496,0.11911151767708361,0.0034118984,,
1050624,1198,513,876,-0.0024114968691719696,0.7230300307273865,-0.5001004347577691,0.096923828125,0.03869493305683136,-18.48,0.00021255085714285717,2048,2981.1,0.08502034285714287,0.12394568510353565,0.003115122,,
1052672,1200,514,877,-0.0024710183206479996,0.7671159505844116,-0.4983496852219105,0.1070556640625,0.023867342621088028,-18.42,0.00021247771428571427,2052,2999.25,0.08499108571428571,0.09366248617880046,0.0022659143,,
1054720,1202,515,877,-0.002220763446530327,0.8081895112991333,-0.5284578120335937,0.1124267578125,0.04094947502017021,-18.37,0.00021240457142857145,2056,3011.12,0.08496182857142859,0.10976806003600359,0.0034222167,,
1056768,1204,516,877,-0.0012873495579697192,0.7270339727401733,-0.48608879558742046,0.1092529296875,0.055221643298864365,-18.39,0.00021233142857142857,2060,3014.58,0.08493257142857143,0.12451085750944912,0.0043773,,
1058816,1206,517,877,-0.001310184714384377,0.6749575138092041,-0.48075626511126757,0.1094970703125,0.047809626907110214,-18.36,0.0002122582857142857,2064,3021.37,0.0849033142857143,0.13647363660857081,0.0038428633,,
1060864,1209,518,877,-0.0015150365652516484,0.5855463743209839,-0.4850835269317031,0.1141357421875,0.06634360551834106,-18.36,0.00021218514285714285,2068,3024.54,0.08487405714285715,0.16197398444637656,0.004440224,,
1062912,1211,519,877,-0.0023330721887759864,0.652617335319519,-0.46825303696095943,0.107177734375,0.03429187089204788,-18.36,0.000212112,2072,3028.46,0.0848448,0.11243893229402602,0.0035599838,,
1064960,1213,520,877,-0.0025113284500548616,0.7178494930267334,-0.4821351645514369,0.0902099609375,0.04110662639141083,-18.31,0.00021203885714285716,2076,3038.28,0.08481554285714286,0.15095831593498588,0.0046131015,,
1067008,1215,521,877,-0.002327396592590958,0.7563542127609253,-0.5095886252820492,0.10107421875,0.05026453733444214,-18.27,0.00021196571428571428,2080,3034.05,0.08478628571428572,0.12755033746361732,0.003907752,,
1069056,1217,522,877,-0.002568812415120192,0.5949671268463135,-0.4397087125107646,0.0780029296875,0.07003744691610336,-18.19,0.00021189257142857144,2084,3052.9,0.08475702857142858,0.1760981152765453,0.0024704463,,
1071104,1220,523,877,-0.003242980528739281,0.6811834573745728,-0.4776893509551883,0.0869140625,0.05033952742815018,-18.2,0.0002118194285714286,2088,3051.12,0.08472777142857144,0.15035789413377643,0.0028204932,,
1073152,1222,524,878,3.377259417902678e-05,0.7267518043518066,-0.48583305440843105,0.1226806640625,0.052421558648347855,-18.21,0.00021174628571428571,2092,3063.6,0.08469851428571429,0.12660060077905655,0.0043295133,,
1075200,1224,525,878,-0.0011410257429815829,0.5480011701583862,-0.49373588990420103,0.09521484375,0.05239199101924896,-18.21,0.00021167314285714287,2096,3063.6,0.08466925714285715,0.15303718019276857,0.0023014913,,
1077248,1226,526,878,-0.0006382750871125609,0.744387149810791,-0.4750561751425266,0.1275634765625,0.04474854841828346,-18.15,0.00021160000000000002,2100,3077.55,0.08464,0.11512326798401773,0.004570496,,
1079296,1228,527,878,-0.0015802417765371501,0.767066478729248,-0.5170809263363481,0.0863037109375,0.04955277964472771,-18.22,0.00021152685714285712,2104,3063.09,0.08461074285714286,0.1137837350834161,0.0028033203,,
1081344,1230,528,878,-0.0011671288521029055,0.6546268463134766,-0.4839335363358259,0.1114501953125,0.05328058451414108,-18.22,0.0002114537142857143,2108,3063.09,0.08458148571428573,0.1437969848047942,0.0036794683,,
1083392,1233,529,878,-0.0016714363009668887,0.5834569931030273,-0.42065232060849667,0.079833984375,0.0759919285774231,-18.23,0.00021138057142857142,2112,3061.55,0.08455222857142858,0.17782219452783465,0.002266584,,
1085440,1235,530,878,-0.0006672554445685819,0.6490726470947266,-0.4853009395301342,0.0933837890625,0.0677686333656311,-18.19,0.00021130742857142858,2116,3068.85,0.08452297142857143,0.17794481990858912,0.0028423911,,
1087488,1237,531,878,-0.002279586740769446,0.768243670463562,-0.4740297244861722,0.090576171875,0.0432148203253746,-18.17,0.0002112342857142857,2120,3067.38,0.08449371428571428,0.12119534099474549,0.0029618808,,
1089536,1239,532,878,-0.002567413801443763,0.7655837535858154,-0.4695892194285989,0.103515625,0.026606731116771698,-18.1,0.00021116114285714286,2124,3075.05,0.08446445714285715,0.09922863682731986,0.004374665,,
1091584,1241,533,879,-0.0014729661488672718,0.6913282871246338,-0.46678694896399975,0.093505859375,0.051953110843896866,-18.07,0.000211088,2128,3073.37,0.0844352,0.13046007999219,0.004406422,,
1093632,1244,534,879,-0.0004591425822582096,0.6657818555831909,-0.44701544661074877,0.1134033203125,0.06105855107307434,-18.09,0.00021101485714285713,2132,3083.69,0.08440594285714287,0.14635235955938697,0.0049201977,,
1095680,1246,535,879,-0.0012496538256527856,0.7226818203926086,-0.46162635181099176,0.1107177734375,0.05498023331165314,-18.04,0.0002109417142857143,2136,3107.2,0.08437668571428572,0.1329430027399212,0.0030077263,,
1097728,1248,536,879,-0.0018019200797425583,0.6908185482025146,-0.437590672634542,0.076416015625,0.04619695991277695,-18.08,0.00021086857142857144,2140,3094.99,0.08434742857142857,0.14680236438289285,0.0021389052,,
1099776,1250,537,879,0.0005422267568064854,0.6109756231307983,-0.4313998371362686,0.13037109375,0.0736505463719368,-18.09,0.0002107954285714286,2144,3103.04,0.08431817142857144,0.17693533934652805,0.0054207053,,
1101824,1252,538,879,-0.000493140090839006,0.6511579155921936,-0.4595915889367461,0.1072998046875,0.050812650471925735,-18.14,0.00021072228571428572,2148,3100.07,0.08428891428571429,0.12521714786998928,0.003367369,,
1103872,1254,539,879,-0.0026965520228259265,0.706809401512146,-0.4235624289140105,0.1014404296875,0.0570262148976326,-18.04,0.00021064914285714287,2152,3117.25,0.08425965714285716,0.1295069840271026,0.002768734,,
1105920,1257,540,879,-0.001168377959402278,0.7155295610427856,-0.43341303896158934,0.0982666015625,0.05742435157299042,-18.06,0.000210576,2156,3115.7,0.0842304,0.12530007190071046,0.0035821837,,
1107968,1259,541,879,-0.001164461937150918,0.8391678333282471,-0.46857680659741163,0.1195068359375,0.032362475991249084,-18.05,0.00021050285714285715,2160,3132.81,0.08420114285714286,0.09908081963658333,0.002411964,,
1110016,1261,542,879,-0.0018226782704005018,0.7752933502197266,-0.4640518184751272,0.1038818359375,0.03922538086771965,-18.02,0.00021042971428571428,2164,3129.51,0.08417188571428572,0.09263840783387423,0.0035086754,,
1112064,1263,543,880,-0.002938916557468474,0.7415958642959595,-0.4727260358631611,0.0902099609375,0.04398482292890549,-18.06,0.00021035657142857143,2168,3119.42,0.08414262857142857,0.12072193855419755,0.00237033,,
1114112,1265,544,880,-0.0011119084374513477,0.6765753030776978,-0.47433693427592516,0.1163330078125,0.0518079549074173,-18.09,0.00021028342857142858,2172,3110.92,0.08411337142857143,0.16575294523499906,0.0035341997,,
1116160,1267,545,880,-0.0016208320303121582,0.8268442153930664,-0.48773852083832026,0.1295166015625,0.035192910581827164,-18.08,0.0002102102857142857,2176,3108.21,0.08408411428571429,0.0857220571488142,0.005282514,,
1118208,1270,546,880,-0.0025670186441857368,0.8220216035842896,-0.501335384324193,0.0860595703125,0.032688409090042114,-18.08,0.00021013714285714286,2180,3111.62,0.08405485714285715,0.10573958070017397,0.0025332863,,
1120256,1272,547,880,-0.0020009560248581693,0.8225929737091064,-0.4791128635406494,0.1015625,0.03466799482703209,-18.11,0.000210064,2184,3102.25,0.0840256,0.11629653465934098,0.0024813209,,
1122304,1274,548,880,-0.0006812557985540479,0.6456345319747925,-0.4621507516130805,0.100341796875,0.04841315746307373,-18.13,0.00020999085714285714,2188,3098.61,0.08399634285714286,0.1462860673200339,0.0037176344,,
1124352,1276,549,880,0.00040070185787044466,0.6425877213478088,-0.41854030918329954,0.112060546875,0.04266677424311638,-18.17,0.0002099177142857143,2192,3085.79,0.08396708571428572,0.13326047314330935,0.003387527,,
1126400,1278,550,880,-0.0007488506671506912,0.7534799575805664,-0.4635746804997325,0.1051025390625,0.031064337119460106,-18.17,0.00020984457142857144,2196,3085.23,0.08393782857142858,0.0946694070007652,0.002812417,,
1128448,1281,551,880,-0.0016834057751111686,0.7194515466690063,-0.4653076557442546,0.1070556640625,0.042718566954135895,-18.19,0.0002097714285714286,2200,3081.2,0.08390857142857144,0.12099512526765466,0.00425727,,
1130496,1283,552,880,-0.0012587229430209845,0.7113876938819885,-0.4395788460969925,0.093505859375,0.05335438996553421,-18.27,0.00020969828571428572,2204,3071.52,0.0838793142857143,0.15256476029753685,0.003231253,,
1132544,1285,553,881,-0.0014629815996158868,0.696387529373169,-0.4696137299761176,0.115478515625,0.04255186766386032,-18.23,0.00020962514285714285,2208,3082.38,0.08385005714285715,0.12340259877964854,0.0034518484,,
1134592,1287,554,881,-0.00072010415897239,0.5417169332504272,-0.43779351375997066,0.103515625,0.06514586508274078,-18.25,0.00020955200000000003,2212,3077.05,0.08382080000000001,0.15714250761084259,0.0038685224,,
1136640,1289,555,881,-0.0023402764491038397,0.5122185349464417,-0.4182779034599662,0.1107177734375,0.057833243161439896,-18.18,0.00020947885714285713,2216,3090.88,0.08379154285714285,0.14019039506092668,0.00426283,,
1138688,1291,556,881,-0.002077377648674883,0.7256108522415161,-0.41722444351762533,0.087646484375,0.0417938232421875,-18.18,0.00020940571428571428,2220,3090.88,0.08376228571428572,0.11894351663067937,0.004103165,,
1140736,1294,557,881,-0.0022273298527579755,0.6105865240097046,-0.4024797724559903,0.0821533203125,0.08008831739425659,-18.19,0.00020933257142857143,2224,3102.11,0.08373302857142857,0.17032326548360288,0.0031590434,,
1142784,1296,558,881,-0.001268476276891306,0.7370449304580688,-0.4497512746602297,0.0849609375,0.033591240644454956,-18.06,0.00020925942857142856,2228,3127.37,0.08370377142857144,0.10818930482491851,0.003353186,,
1144832,1298,559,881,0.00032095026108436286,0.6912935972213745,-0.4368133516982198,0.09521484375,0.058934930711984634,-18.03,0.0002091862857142857,2232,3139.79,0.08367451428571429,0.1655529709532857,0.0030827345,,
1146880,1300,560,881,-0.0016327445482602343,0.6302069425582886,-0.44926920998841524,0.1072998046875,0.053912751376628876,-18.03,0.00020911314285714287,2236,3150.12,0.08364525714285714,0.15413585538044572,0.0031268476,,
1148928,1302,561,881,-0.0008660554158268496,0.6654833555221558,-0.4396956395357847,0.1180419921875,0.04246041178703308,-18.01,0.00020904000000000002,2240,3145.89,0.08361600000000001,0.11785476235672832,0.003663885,,
1150976,1305,562,881,-0.0009918914511217736,0.6268054246902466,-0.4515225253999233,0.1214599609375,0.05892043933272362,-18.01,0.00020896685714285714,2244,3145.89,0.08358674285714286,0.13574178493581712,0.007545806,,
1153024,1307,563,882,-0.002195310138631612,0.6723017692565918,-0.45638870168477297,0.1029052734375,0.05374038964509964,-18.0,0.0002088937142857143,2248,3138.11,0.08355748571428573,0.15801139548420906,0.0038163278,,
1155072,1309,564,882,-0.0003764229768421501,0.6541051864624023,-0.48050599824637175,0.106201171875,0.051905661821365356,-18.02,0.00020882057142857145,2252,3135.52,0.08352822857142858,0.13088043266907334,0.0033532465,,
1157120,1311,565,882,-0.0021901068394072354,0.6010870933532715,-0.5051092198118567,0.12158203125,0.04847322776913643,-18.06,0.00020874742857142858,2256,3131.86,0.08349897142857143,0.16699972772039473,0.003976999,,
1159168,1313,566,882,-0.0018832744099199772,0.6590259075164795,-0.5004246365278959,0.10986328125,0.05505622178316116,-18.01,0.0002086742857142857,2260,3136.52,0.08346971428571429,0.15869727986864746,0.0034845578,,
1161216,1315,567,882,-0.0017435167828807607,0.6582647562026978,-0.5093708848580718,0.1029052734375,0.05641167238354683,-17.99,0.00020860114285714288,2264,3134.86,0.08344045714285715,0.14144942117854953,0.0030631507,,
1163264,1318,568,882,-0.0008164415194187313,0.6506434679031372,-0.4705289462581277,0.107421875,0.05193494260311127,-17.95,0.000208528,2268,3141.77,0.0834112,0.13730804529041052,0.0032691807,,
1165312,1320,569,882,-0.0018493800889700651,0.6627740859985352,-0.5050103235989809,0.1220703125,0.032747816294431686,-18.02,0.00020845485714285713,2272,3136.9,0.08338194285714286,0.11022012471221387,0.0049274005,,
1167360,1322,570,882,-0.0006967431181692518,0.5947574377059937,-0.4724030829966068,0.1026611328125,0.06903769820928574,-18.04,0.00020838171428571429,2276,3130.73,0.08335268571428572,0.16904745995998383,0.0024666628,,
1169408,1324,571,882,-0.0013390441599767655,0.727488100528717,-0.5325241629034281,0.1260986328125,0.03905520960688591,-17.95,0.00020830857142857144,2280,3188.27,0.08332342857142858,0.10901206103153527,0.004156679,,
1171456,1326,572,882,-0.00040666412678547204,0.7784631252288818,-0.5588766513392329,0.115966796875,0.03963227942585945,-17.95,0.00020823542857142856,2284,3180.4,0.08329417142857143,0.12760849739424884,0.0026752788,,
1173504,1328,573,883,-0.0010916400497080758,0.6744378805160522,-0.4610652169212699,0.1234130859375,0.039345934987068176,-17.94,0.00020816228571428572,2288,3176.93,0.0832649142857143,0.12339265528135002,0.0035053655,,
1175552,1331,574,883,-0.0024332196335308254,0.6055270433425903,-0.47856173291802406,0.10595703125,0.05235230177640915,-17.89,0.00020808914285714287,2292,3185.48,0.08323565714285715,0.14627685537561774,0.0026296636,,
1177600,1333,575,883,-0.0010645879665389657,0.6510185599327087,-0.5157929807901382,0.1033935546875,0.05098482966423035,-17.86,0.00020801600000000002,2296,3189.15,0.08320640000000001,0.13056230312213302,0.0032352563,,
1179648,1335,576,883,-0.0030869757756590843,0.7412322163581848,-0.5415535401552916,0.1075439453125,0.04112639278173447,-17.94,0.00020794285714285715,2300,3162.96,0.08317714285714287,0.11824105656705797,0.0030027437,,
1181696,1337,577,883,-0.0009051771339727566,0.6085648536682129,-0.5200542034581304,0.1187744140625,0.03936142474412918,-18.01,0.00020786971428571427,2304,3151.79,0.08314788571428572,0.12874128273688257,0.0030111256,,
1183744,1339,578,883,-0.0033094684476964176,0.7834482789039612,-0.5429417714476585,0.11181640625,0.04579271376132965,-18.03,0.00020779657142857145,2308,3147.27,0.08311862857142858,0.12516841269098222,0.0030465554,,
1185792,1342,579,883,-0.0012271058949409053,0.6692495942115784,-0.5039494950324297,0.1181640625,0.04018538072705269,-17.99,0.00020772342857142855,2312,3168.4,0.08308937142857142,0.1234280311036855,0.004731472,,
1187840,1344,580,883,-0.0008971177594503388,0.6898512840270996,-0.5034206062555313,0.1134033203125,0.05580023676156998,-17.96,0.0002076502857142857,2316,3172.95,0.08306011428571429,0.15401980024762452,0.0027013111,,
1189888,1346,581,883,-6.737079820595682e-05,0.6487657427787781,-0.5434813052415848,0.1390380859375,0.039627350866794586,-17.93,0.00020757714285714286,2320,3164.01,0.08303085714285714,0.12377455597743392,0.0033009553,,
1191936,1348,582,883,-0.0022472005803138018,0.5512692928314209,-0.5618373285979033,0.129638671875,0.06939327716827393,-17.89,0.000207504,2324,3182.48,0.08300160000000001,0.18038199841976166,0.0037198036,,
1193984,1350,583,883,-0.0008660165403853171,0.5363210439682007,-0.5488883582875133,0.1278076171875,0.060553811490535736,-17.91,0.00020743085714285714,2328,3183.2,0.08297234285714286,0.15417272713966668,0.0035426414,,
1196032,1353,584,883,-0.0013828118826495484,0.5426101088523865,-0.5038172518834472,0.1029052734375,0.07223647832870483,-17.87,0.0002073577142857143,2332,3193.83,0.08294308571428571,0.17391022481024265,0.002959734,,
1198080,1355,585,884,-0.0015809457108844072,0.4788858890533447,-0.5324961254373193,0.1199951171875,0.06997387856245041,-17.78,0.00020728457142857144,2336,3200.62,0.08291382857142858,0.1955169285647571,0.0029736368,,
1200128,1357,586,884,-0.0017524291324662045,0.7295145988464355,-0.5585552956908941,0.1138916015625,0.05128666013479233,-17.71,0.00020721142857142857,2340,3210.83,0.08288457142857143,0.11281785229220986,0.0038631638,,
1202176,1359,587,884,-0.0015188512479653582,0.6785131096839905,-0.5829189568758011,0.1036376953125,0.0613013319671154,-17.65,0.00020713828571428572,2344,3222.26,0.0828553142857143,0.154166538733989,0.0025302789,,
1204224,1361,588,884,-0.0019452565757092088,0.57049560546875,-0.54362319316715,0.113525390625,0.06961066275835037,-17.53,0.00020706514285714287,2348,3222.15,0.08282605714285715,0.19253593357279897,0.0031837425,,
1206272,1363,589,884,-0.002032424643402919,0.681612491607666,-0.5731775444000959,0.127197265625,0.0447683185338974,-17.53,0.00020699200000000003,2352,3220.11,0.0827968,0.12523537268862128,0.0029996443,,
1208320,1366,590,884,-0.0036282448563724756,0.6606752276420593,-0.5619441922754049,0.119140625,0.07067205756902695,-17.43,0.00020691885714285713,2356,3238.58,0.08276754285714286,0.1786271994933486,0.003422033,,
1210368,1368,591,884,-0.0003497313737170771,0.6078486442565918,-0.5463403882458806,0.1134033203125,0.06039804220199585,-17.38,0.0002068457142857143,2360,3255.56,0.08273828571428572,0.15074833086691797,0.0029685448,,
1212416,1370,592,884,-0.0015518785803578794,0.6338509321212769,-0.5613220538944006,0.1151123046875,0.04800478741526604,-17.38,0.00020677257142857143,2364,3245.22,0.08270902857142858,0.12582506006583571,0.0034527997,,
1214464,1372,593,884,-0.0021824331779498607,0.687894880771637,-0.6137892790138721,0.128173828125,0.053004588931798935,-17.38,0.00020669942857142856,2368,3239.48,0.08267977142857143,0.13903598953038454,0.003209829,,
1216512,1374,594,884,-0.0031567747064400464,0.7071340680122375,-0.5857453625649214,0.10791015625,0.03783001750707626,-17.31,0.0002066262857142857,2372,3233.5,0.0826505142857143,0.12405014759860933,0.0027127918,,
1218560,1377,595,884,-0.002948069421108812,0.7857267260551453,-0.6296961847692728,0.106689453125,0.0524875745177269,-17.29,0.00020655314285714286,2376,3218.85,0.08262125714285715,0.1297665734309703,0.002860093,,
1220608,1379,596,884,-0.0032341284240828827,0.709761917591095,-0.619389109313488,0.1151123046875,0.06599323451519012,-17.26,0.00020648,2380,3229.78,0.082592,0.16084351623430848,0.0032090135,,
1222656,1381,597,885,-0.0021590390388155356,0.6684129238128662,-0.5640214132145047,0.1124267578125,0.03455451875925064,-17.35,0.00020640685714285714,2384,3216.38,0.08256274285714287,0.11193601600825787,0.002711552,,
1224704,1383,598,885,-0.002294127916684374,0.6234623789787292,-0.5604027537629008,0.106689453125,0.038872651755809784,-17.41,0.0002063337142857143,2388,3212.13,0.08253348571428572,0.13632966950535774,0.0024733364,,
1226752,1385,599,885,-0.001521417172625661,0.7038160562515259,-0.5661219861358404,0.12060546875,0.054290443658828735,-17.43,0.00020626057142857145,2392,3206.42,0.08250422857142858,0.15861742058768868,0.003451824,,
1228800,1388,600,885,-0.0021157836745260283,0.7425717115402222,-0.5466810259968042,0.1151123046875,0.033414069563150406,-17.49,0.00020618742857142857,2396,3194.28,0.08247497142857144,0.10752695030532777,0.0045781536,,
1230848,1390,601,885,-0.0015678729687351733,0.575766921043396,-0.5466132974252105,0.1214599609375,0.06001851335167885,-17.59,0.00020611428571428573,2400,3185.67,0.08244571428571429,0.15106025710701942,0.004800098,,
1232896,1392,602,885,-0.002740647454629652,0.7495018243789673,-0.5879552774131298,0.0985107421875,0.04558885842561722,-17.53,0.00020604114285714288,2404,3194.59,0.08241645714285716,0.13265125290490687,0.002617433,,
1234944,1394,603,885,-0.003223519044695422,0.6154994964599609,-0.5484170001000166,0.12548828125,0.06718790531158447,-17.49,0.00020596799999999998,2408,3204.88,0.0823872,0.18704553646966815,0.0033106063,,
1236992,1396,604,885,-0.0013906782260164618,0.6555707454681396,-0.5631244666874409,0.0946044921875,0.056007348001003265,-17.45,0.00020589485714285716,2412,3215.92,0.08235794285714287,0.13718083687126637,0.0024921298,,
1239040,1398,605,885,-0.0015136544971028343,0.6442264318466187,-0.5708945337682962,0.146240234375,0.0533919632434845,-17.4,0.00020582171428571428,2416,3227.06,0.08232868571428571,0.14386175014078617,0.0054087294,,
1241088,1401,606,885,-0.002468162085278891,0.7898697853088379,-0.6262756697833538,0.11328125,0.038695525377988815,-17.41,0.00020574857142857144,2420,3231.61,0.08229942857142858,0.10949229169636965,0.0037567369,,
1243136,1403,607,885,-0.0009530496899969876,0.6773368120193481,-0.6153710726648569,0.17724609375,0.0465850755572319,-17.35,0.00020567542857142856,2424,3230.39,0.08227017142857143,0.1314798400271684,0.0059221303,,
1245184,1405,608,885,-0.0027417724195402116,0.721123456954956,-0.6133237686008215,0.1109619140625,0.04150555282831192,-17.23,0.00020560228571428571,2428,3252.25,0.08224091428571428,0.12915346818044782,0.0030072392,,
1247232,1407,609,886,-0.002633719712321181,0.7379062175750732,-0.633185625076294,0.1417236328125,0.039830468595027924,-17.31,0.00020552914285714287,2432,3231.89,0.08221165714285715,0.14574329974129796,0.004990801,,
1249280,1409,610,886,0.0015067675412865356,0.594971776008606,-0.6116323955357075,0.1610107421875,0.05119235813617706,-17.32,0.000205456,2436,3229.13,0.0821824,0.16754953376948833,0.0035797413,,
1250000,,,,-0.002842682719347067,0.5867651700973511,-0.6052344031631947,0.13134765625,0.03899001702666283,,0.00020538285714285715,2440,,0.08215314285714287,0.14263561321422458,0.0029406636,3448.55,-17.8
1251328,1436,611,871,,,,,,-17.32,,,3205.61,,,,,
1253376,1438,612,871,-0.004210147482808679,0.7538615465164185,-0.6338773258030415,0.126708984375,0.02308771200478077,-17.28,0.0002053097142857143,2444,3208.7,0.08212388571428572,0.09671943401917815,0.0038602038,,
1255424,1440,613,871,-0.003657077526440844,0.7503845691680908,-0.6340247858315706,0.092529296875,0.029108665883541107,-17.35,0.00020523657142857145,2448,3197.93,0.08209462857142857,0.11180757079273462,0.002350389,,
1257472,1442,614,871,-0.0022482986096292734,0.6534417271614075,-0.584992341697216,0.1427001953125,0.03330960124731064,-17.27,0.00020516342857142858,2452,3213.41,0.08206537142857144,0.13438681280240417,0.003857023,,
1259520,1445,615,871,0.0002985210594488308,0.6446237564086914,-0.5847317930310965,0.1536865234375,0.06113877147436142,-17.22,0.00020509028571428573,2456,3222.59,0.08203611428571429,0.14994127047248185,0.0044808215,,
1261568,1447,616,871,-0.004717735937447287,0.652140200138092,-0.5674709435552359,0.1214599609375,0.05557533726096153,-17.26,0.00020501714285714286,2460,3217.59,0.08200685714285715,0.1343522765673697,0.00326204,,
1263616,1449,617,871,-0.001746583431668114,0.6184992790222168,-0.5699704140424728,0.143798828125,0.04638155922293663,-17.26,0.000204944,2464,3209.58,0.08197760000000001,0.1478451860602945,0.004487865,,
1265664,1451,618,871,-0.0018256160255987197,0.5977928638458252,-0.589127741754055,0.123291015625,0.04314228892326355,-17.26,0.00020487085714285713,2468,3219.93,0.08194834285714286,0.12781443377025425,0.0045378935,,
1267712,1453,619,871,-0.0035354222636669874,0.5525528788566589,-0.5678565297275782,0.105224609375,0.05258803814649582,-17.37,0.0002047977142857143,2472,3208.52,0.08191908571428572,0.12969191116280854,0.0028402456,,
1269760,1456,620,872,-0.003138630505418405,0.6806471347808838,-0.5900503192096949,0.1016845703125,0.039856426417827606,-17.35,0.00020472457142857144,2476,3214.3,0.08188982857142857,0.13929543527774513,0.0024526312,,
1271808,1458,621,872,-0.0022678392997477204,0.6069085597991943,-0.5504939090460539,0.1304931640625,0.046554841101169586,-17.35,0.00020465142857142857,2480,3218.4,0.08186057142857144,0.13959712372161448,0.003914623,,
1273856,1460,622,872,-0.0035006085090572014,0.7047630548477173,-0.5850174408406019,0.1058349609375,0.0534084178507328,-17.31,0.00020457828571428572,2484,3233.3,0.08183131428571429,0.12399510969407856,0.0021884483,,
1275904,1462,623,872,-0.002731411950662732,0.6443431377410889,-0.6033054478466511,0.13037109375,0.05415455251932144,-17.4,0.00020450514285714287,2488,3213.57,0.08180205714285715,0.1578547228127718,0.0028388982,,
1277952,1464,624,872,-0.0016460576734971255,0.6384565234184265,-0.6180024370551109,0.1241455078125,0.05899902805685997,-17.41,0.000204432,2492,3209.06,0.0817728,0.1657792094629258,0.005079061,,
1280000,1466,625,872,-0.00278807790891733,0.7332087755203247,-0.6171780470758677,0.1141357421875,0.04457899183034897,-17.41,0.00020435885714285715,2496,3200.19,0.08174354285714286,0.12393769389018416,0.0032489914,,
1282048,1469,626,872,-0.0026527339359745383,0.7127203941345215,-0.579901248216629,0.1240234375,0.045056767761707306,-17.42,0.0002042857142857143,2500,3197.22,0.08171428571428573,0.12611891678534448,0.0036932887,,
1284096,1471,627,872,0.0004578443622449413,0.7053758502006531,-0.5938961580395699,0.14013671875,0.05764966830611229,-17.49,0.00020421257142857146,2504,3174.35,0.08168502857142858,0.13364991289563477,0.003944937,,
1286144,1473,628,872,-0.002990488224895671,0.7795013785362244,-0.5768012087792158,0.117431640625,0.05142848938703537,-17.6,0.00020413942857142858,2508,3150.58,0.08165577142857144,0.12687155837193131,0.002645835,,
1288192,1475,629,872,-0.0025431244575884193,0.8311938047409058,-0.5799663867801428,0.1307373046875,0.030116992071270943,-17.64,0.0002040662857142857,2512,3136.4,0.08162651428571428,0.09821573970839381,0.004533265,,
