time/total_timesteps,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/approx_kl,train/n_updates,train/clip_fraction,train/entropy_loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/loss,rollout/ep_rew_mean,train/value_loss,eval/mean_ep_length,eval/mean_reward
976896,936,477,1043,2478.27,0.0029279853,1904,0.09326171875,-0.4941375255584717,0.1,0.00025,-0.0006680048536509275,0.5791524648666382,0.07049591839313507,-19.58,0.17867970932275057,,
978944,936,478,1045,2481.31,0.0033937958,1908,0.1591796875,-0.4953253474086523,0.1,0.00025,0.0028516699967440218,0.5661172866821289,0.054157886654138565,-19.6,0.1311250221915543,,
980992,936,479,1047,2483.13,0.0025242323,1912,0.0794677734375,-0.5084625091403723,0.1,0.00025,-0.0003917442518286407,0.7286524772644043,0.07017410546541214,-19.57,0.16467515751719475,,
983040,936,480,1049,2489.12,0.0038227006,1916,0.1246337890625,-0.48473442904651165,0.1,0.00025,0.0035786131338682026,0.7579161524772644,0.05781131237745285,-19.56,0.13524467451497912,,
985088,936,481,1051,2489.75,0.0023280126,1920,0.0615234375,-0.5121761094778776,0.1,0.00025,-0.0022410500387195498,0.7977343797683716,0.05541865900158882,-19.58,0.15245527122169733,,
987136,936,482,1053,2486.13,0.0026548686,1924,0.13134765625,-0.5057303346693516,0.1,0.00025,0.0016337044071406126,0.7902020215988159,0.05114802345633507,-19.58,0.11832538479939103,,
989184,936,483,1055,2491.17,0.0028726743,1928,0.1080322265625,-0.49708292074501514,0.1,0.00025,-0.0003954351705033332,0.7997037768363953,0.047576434910297394,-19.59,0.09858082188293338,,
991232,936,484,1058,2481.9,0.0014821866,1932,0.04931640625,-0.48155150189995766,0.1,0.00025,-0.0015492620586883277,0.5933986902236938,0.08150948584079742,-19.63,0.16586907394230366,,
993280,936,485,1060,2489.34,0.0015234146,1936,0.047607421875,-0.46947368048131466,0.1,0.00025,-0.001884144323412329,0.7501407861709595,0.08190404623746872,-19.59,0.17237908765673637,,
995328,936,486,1062,2489.11,0.003138932,1940,0.0703125,-0.474438926205039,0.1,0.00025,-0.00312919364660047,0.7797922492027283,0.04713202640414238,-19.55,0.12203326262533665,,
997376,937,487,1064,2489.71,0.0025362973,1944,0.087158203125,-0.47924428060650826,0.1,0.00025,-0.0010406902292743325,0.810795783996582,0.05468872934579849,-19.53,0.12384820263832808,,
999424,937,488,1066,2498.98,0.0018145265,1948,0.06982421875,-0.4767642766237259,0.1,0.00025,-0.0013134873588569462,0.7523882985115051,0.059775467962026596,-19.52,0.15744057670235634,,
1000000,,,,,0.0020768833,1952,0.082763671875,-0.499422999098897,0.1,0.00025,-0.0009578504832461476,0.6566919088363647,0.07117456197738647,,0.16689970344305038,2950.95,-19.0
1001472,919,489,1089,2520.39,,,,,,,,,,-19.5,,,
1003520,919,490,1091,2523.83,0.0022336617,1956,0.0670166015625,-0.5025431141257286,0.1,0.00025,-0.0014374456368386745,0.8578463196754456,0.040090348571538925,-19.49,0.10172965051606297,,
1005568,919,491,1093,2530.54,0.0021718086,1960,0.0594482421875,-0.4434618502855301,0.1,0.00025,-0.0014697066508233547,0.5864359140396118,0.08405466377735138,-19.46,0.18814616184681654,,
1007616,919,492,1095,2542.61,0.002764429,1964,0.068359375,-0.4675696287304163,0.1,0.00025,-0.00262986944289878,0.7519739866256714,0.0536649227142334,-19.38,0.12067767791450024,,
1009664,919,493,1097,2543.2,0.0020458405,1968,0.0677490234375,-0.4559418186545372,0.1,0.00025,-0.0023543963907286525,0.7430005669593811,0.047318343073129654,-19.38,0.13268363336101174,,
1011712,920,494,1099,2551.53,0.004398552,1972,0.093994140625,-0.45130598172545433,0.1,0.00025,0.0005399340589065105,0.7286278009414673,0.0788666158914566,-19.4,0.1703793639317155,,
1013760,920,495,1101,2557.41,0.0028347545,1976,0.0931396484375,-0.5013215355575085,0.1,0.00025,-0.000969529923168011,0.7885064482688904,0.06106835603713989,-19.36,0.1303047682158649,,
1015808,920,496,1103,2552.02,0.0017482666,1980,0.0714111328125,-0.4782307855784893,0.1,0.00025,-0.0015849568881094456,0.7205719947814941,0.048738859593868256,-19.38,0.13102960446849465,,
1017856,920,497,1105,2556.18,0.0034377077,1984,0.1187744140625,-0.5162676982581615,0.1,0.00025,0.0017706917715258896,0.8118334412574768,0.06598225235939026,-19.37,0.16724840877577662,,
1019904,920,498,1108,2561.13,0.0021395953,1988,0.070556640625,-0.4934021458029747,0.1,0.00025,-0.0021399936522357166,0.7514992356300354,0.05880070850253105,-19.33,0.1358365868218243,,
1021952,920,499,1110,2574.81,0.0024571,1992,0.0728759765625,-0.5125874299556017,0.1,0.00025,-0.0008658746955916286,0.7640763521194458,0.0781821608543396,-19.28,0.21023798175156116,,
1024000,920,500,1112,2586.06,0.003008652,1996,0.0772705078125,-0.5271643660962582,0.1,0.00025,-0.0019142536912113428,0.853208065032959,0.04563666880130768,-19.26,0.10911958897486329,,
1026048,920,501,1114,2584.03,0.0018192558,2000,0.063720703125,-0.49762307293713093,0.1,0.00025,-0.002350748225580901,0.7588116526603699,0.05655889958143234,-19.26,0.1496443683281541,,
1028096,920,502,1116,2577.32,0.002727941,2004,0.0665283203125,-0.47805050760507584,0.1,0.00025,-0.0016496204771101475,0.6852210164070129,0.08011191338300705,-19.28,0.19301788974553347,,
1030144,920,503,1118,2575.01,0.0014668906,2008,0.0902099609375,-0.48857331462204456,0.1,0.00025,0.0010004331998061389,0.8161015510559082,0.060254670679569244,-19.22,0.16010987758636475,,
1032192,920,504,1120,2579.85,0.0023528007,2012,0.0849609375,-0.4940002392977476,0.1,0.00025,-0.0011851272720377892,0.7889125347137451,0.06268861889839172,-19.21,0.14651629701256752,,
1034240,921,505,1122,2580.19,0.0022261348,2016,0.06591796875,-0.4617411866784096,0.1,0.00025,-0.001938632718520239,0.7482250928878784,0.08079666644334793,-19.22,0.18481373600661755,,
1036288,921,506,1124,2572.25,0.0014368091,2020,0.08251953125,-0.4666367843747139,0.1,0.00025,0.0008692887786310166,0.8212665915489197,0.057315029203891754,-19.22,0.15683327056467533,,
1038336,921,507,1127,2572.25,0.0028241114,2024,0.0614013671875,-0.443219106644392,0.1,0.00025,-0.0025289837503805757,0.6859817504882812,0.06489085406064987,-19.22,0.15948094427585602,,
1040384,921,508,1129,2574.66,0.005029862,2028,0.0821533203125,-0.4278323967009783,0.1,0.00025,-0.0011491046752780676,0.7980321049690247,0.05428183823823929,-19.27,0.1252535874955356,,
1042432,921,509,1131,2571.47,0.0031724386,2032,0.072265625,-0.439507856965065,0.1,0.00025,-0.0019648990710265934,0.8589190244674683,0.03868929669260979,-19.28,0.10309431562200189,,
1044480,921,510,1133,2574.07,0.0020137331,2036,0.0670166015625,-0.4097168631851673,0.1,0.00025,-0.0017126225866377354,0.8249151706695557,0.05243878811597824,-19.33,0.12839206447824836,,
1046528,921,511,1135,2590.53,0.0013485246,2040,0.056640625,-0.4166750069707632,0.1,0.00025,-0.0009903754689730704,0.7794337868690491,0.058639541268348694,-19.35,0.14168389234691858,,
1048576,921,512,1137,2588.23,0.0028950751,2044,0.081298828125,-0.430551502853632,0.1,0.00025,-0.0005464034911710769,0.7555716037750244,0.0828738808631897,-19.36,0.1785828499123454,,
1050624,921,513,1139,2586.04,0.008078561,2048,0.1087646484375,-0.3997089695185423,0.1,0.00025,0.001080384390661493,0.6474534869194031,0.07245936244726181,-19.37,0.15755909588187933,,
1052672,921,514,1141,2600.0,0.0033140127,2052,0.0853271484375,-0.42451160587370396,0.1,0.00025,3.887747880071402e-06,0.7642726898193359,0.06517227739095688,-19.31,0.13612193753942847,,
1054720,921,515,1144,2608.75,0.0029563804,2056,0.06884765625,-0.42157208546996117,0.1,0.00025,-0.001985920360311866,0.8663690090179443,0.04449925199151039,-19.23,0.10581252072006464,,
1056768,921,516,1146,2607.38,0.002024347,2060,0.070556640625,-0.3816853445023298,0.1,0.00025,-0.0007571817259304225,0.8248348236083984,0.042761579155921936,-19.25,0.11173889134079218,,
1058816,922,517,1148,2599.71,0.002617785,2064,0.095947265625,-0.36799331940710545,0.1,0.00025,0.00014290519175119698,0.693454384803772,0.0796947181224823,-19.29,0.18009331170469522,,
1060864,922,518,1150,2598.32,0.0029446376,2068,0.0616455078125,-0.3789374101907015,0.1,0.00025,-0.0017305362853221595,0.7781063914299011,0.05370525270700455,-19.29,0.13825718592852354,,
1062912,922,519,1152,2579.49,0.0027243355,2072,0.0748291015625,-0.3945251386612654,0.1,0.00025,-0.0010837285954039544,0.743309736251831,0.06564407795667648,-19.32,0.136544868350029,,
1064960,922,520,1154,2578.71,0.0030101186,2076,0.06640625,-0.41412443295121193,0.1,0.00025,-0.0008554088708478957,0.8200438618659973,0.05468464270234108,-19.35,0.13177336612716317,,
1067008,922,521,1156,2587.36,0.002115354,2080,0.08154296875,-0.3960343524813652,0.1,0.00025,-8.410675218328834e-05,0.6633812189102173,0.06488677859306335,-19.31,0.17879224475473166,,
1069056,922,522,1158,2576.59,0.0018233103,2084,0.0513916015625,-0.39814671501517296,0.1,0.00025,-0.0014348322292789817,0.6643037796020508,0.06915730983018875,-19.36,0.1449173940345645,,
1071104,922,523,1161,2585.14,0.0010174051,2088,0.06591796875,-0.41573691740632057,0.1,0.00025,0.0006087248912081122,0.7058418393135071,0.05886998027563095,-19.3,0.13685195706784725,,
1073152,922,524,1163,2573.62,0.0019257722,2092,0.075927734375,-0.3892096783965826,0.1,0.00025,-0.0008096306410152465,0.5938616991043091,0.05928713083267212,-19.4,0.14228931069374084,,
1075200,922,525,1165,2592.38,0.0030238065,2096,0.0703125,-0.42355083487927914,0.1,0.00025,-6.600799679290503e-05,0.735761284828186,0.08364459872245789,-19.39,0.17289225663989782,,
1077248,922,526,1167,2597.53,0.004200033,2100,0.08056640625,-0.3821110278367996,0.1,0.00025,-0.00045142872841097414,0.7378909587860107,0.06766700744628906,-19.35,0.14813993405550718,,
1079296,922,527,1169,2594.15,0.0026491582,2104,0.0797119140625,-0.3688312731683254,0.1,0.00025,0.00021035676763858646,0.5023101568222046,0.048913586884737015,-19.37,0.13023695023730397,,
1081344,922,528,1171,2616.38,0.002542506,2108,0.11181640625,-0.3743956536054611,0.1,0.00025,0.0019957310432801023,0.7302312254905701,0.0608694963157177,-19.27,0.13075951160863042,,
1083392,923,529,1173,2615.95,0.0021559782,2112,0.0645751953125,-0.3738276120275259,0.1,0.00025,-0.0008710578840691596,0.6266865730285645,0.0812884047627449,-19.28,0.15312528144568205,,
1085440,923,530,1175,2614.14,0.002195065,2116,0.054931640625,-0.3986629359424114,0.1,0.00025,-0.0017671759123913944,0.726580023765564,0.05498083308339119,-19.31,0.11770364921540022,,
1087488,923,531,1177,2630.46,0.0014757903,2120,0.0645751953125,-0.41026430763304234,0.1,0.00025,-0.000287046714220196,0.738990306854248,0.060056496411561966,-19.38,0.14379772963002324,,
1089536,923,532,1180,2625.49,0.0014664256,2124,0.0546875,-0.3957577869296074,0.1,0.00025,-0.002065011241938919,0.698138952255249,0.0652296394109726,-19.38,0.16607859078794718,,
1091584,923,533,1182,2642.8,0.0020869444,2128,0.059814453125,-0.4148257151246071,0.1,0.00025,-0.002683555125258863,0.6209012866020203,0.06980299204587936,-19.28,0.17538635898381472,,
1093632,923,534,1184,2639.67,0.0021307687,2132,0.0638427734375,-0.3893339727073908,0.1,0.00025,-0.0018355081847403198,0.7437949180603027,0.05863793194293976,-19.3,0.15613032691180706,,
1095680,923,535,1186,2633.14,0.0020333081,2136,0.0684814453125,-0.4096962083131075,0.1,0.00025,-0.00023504922864958644,0.6640603542327881,0.06390388309955597,-19.34,0.17209762055426836,,
1097728,923,536,1188,2637.87,0.0021425923,2140,0.063720703125,-0.4215543419122696,0.1,0.00025,7.958040805533528e-05,0.5902392864227295,0.07643066346645355,-19.32,0.19675187021493912,,
1099776,923,537,1190,2644.77,0.0024125634,2144,0.077880859375,-0.39827714301645756,0.1,0.00025,-0.0007500394567614421,0.7550952434539795,0.05700740963220596,-19.35,0.14255730155855417,,
1101824,923,538,1192,2636.7,0.0011857222,2148,0.0430908203125,-0.40186762996017933,0.1,0.00025,-0.0010477530304342508,0.5965951681137085,0.0815432146191597,-19.35,0.17257371172308922,,
1103872,923,539,1194,2651.3,0.0012166878,2152,0.0335693359375,-0.4102303385734558,0.1,0.00025,-0.001246615283889696,0.7677830457687378,0.07081550359725952,-19.34,0.15092755388468504,,
1105920,923,540,1197,2646.2,0.003769701,2156,0.0889892578125,-0.39596269465982914,0.1,0.00025,-0.0017328535905107856,0.7180955410003662,0.04121328890323639,-19.33,0.11860179156064987,,
1107968,923,541,1199,2649.76,0.0028892404,2160,0.0689697265625,-0.41198183968663216,0.1,0.00025,-0.0008212196989916265,0.6511247754096985,0.044085219502449036,-19.33,0.11263201665133238,,
1110016,924,542,1201,2672.54,0.0031337743,2164,0.08349609375,-0.4228249154984951,0.1,0.00025,-0.0010530469589866698,0.716875433921814,0.04705708473920822,-19.27,0.12930020689964294,,
1112064,924,543,1203,2681.93,0.0031777378,2168,0.0692138671875,-0.4211434070020914,0.1,0.00025,-0.0028151127189630643,0.7151015996932983,0.051380008459091187,-19.24,0.1274253954179585,,
1114112,924,544,1205,2686.28,0.002748854,2172,0.0792236328125,-0.42318654246628284,0.1,0.00025,-0.0014922491827746853,0.7660363912582397,0.0640297681093216,-19.23,0.1288132700137794,,
1116160,924,545,1207,2688.79,0.002032364,2176,0.0623779296875,-0.4318457134068012,0.1,0.00025,-0.0013926191895734519,0.6766976118087769,0.07461487501859665,-19.24,0.17347280494868755,,
1118208,924,546,1209,2688.79,0.0018310414,2180,0.0845947265625,-0.44910392723977566,0.1,0.00025,0.0006225879187695682,0.6811395883560181,0.054519131779670715,-19.24,0.13029102981090546,,
1120256,924,547,1211,2686.22,0.0020836387,2184,0.0732421875,-0.45468491688370705,0.1,0.00025,-0.00349334126804024,0.6765546798706055,0.04059436172246933,-19.26,0.12254670169204473,,
1122304,924,548,1213,2692.23,0.004464463,2188,0.1385498046875,-0.49520159512758255,0.1,0.00025,0.0026173480873694643,0.8577145338058472,0.03188691660761833,-19.25,0.09439413715153933,,
1124352,924,549,1216,2694.42,0.0032111988,2192,0.1015625,-0.44427027367055416,0.1,0.00025,-0.002348494774196297,0.7686668634414673,0.04113711789250374,-19.26,0.1050731516443193,,
1126400,924,550,1218,2705.81,0.0037635928,2196,0.0638427734375,-0.4581329617649317,0.1,0.00025,0.0005449240561574697,0.7296421527862549,0.05680710822343826,-19.25,0.1254711076617241,,
1128448,924,551,1220,2709.53,0.0024865638,2200,0.1070556640625,-0.47197054885327816,0.1,0.00025,0.0003285796265117824,0.7692276239395142,0.043817613273859024,-19.27,0.0992912813089788,,
1130496,924,552,1222,2712.0,0.003884443,2204,0.1351318359375,-0.43540842458605766,0.1,0.00025,0.002087585045956075,0.7057557106018066,0.07453685998916626,-19.26,0.1599431959912181,,
1132544,924,553,1224,2708.15,0.0017621665,2208,0.0638427734375,-0.4369217809289694,0.1,0.00025,-0.002470379520673305,0.789822518825531,0.07000057399272919,-19.26,0.15759832505136728,,
1134592,924,554,1226,2709.35,0.0031765637,2212,0.093994140625,-0.4384541753679514,0.1,0.00025,0.0006968535599298775,0.7097257375717163,0.0696496069431305,-19.24,0.17898530792444944,,
1136640,925,555,1228,2704.34,0.002536133,2216,0.06689453125,-0.4256564062088728,0.1,0.00025,-0.0018349868478253484,0.7905033826828003,0.0493442639708519,-19.23,0.11539808195084333,,
1138688,925,556,1230,2701.81,0.0019402299,2220,0.0650634765625,-0.40882959216833115,0.1,0.00025,-0.0014100528787821531,0.5519570112228394,0.05918879806995392,-19.26,0.13438538974151015,,
1140736,925,557,1233,2676.96,0.0039691245,2224,0.08935546875,-0.44138211384415627,0.1,0.00025,1.9909348338842392e-05,0.689321756362915,0.0754125788807869,-19.21,0.16263828705996275,,
1142784,925,558,1235,2677.4,0.0019025978,2228,0.0494384765625,-0.4615876916795969,0.1,0.00025,-0.001552544126752764,0.8172720670700073,0.0430326908826828,-19.23,0.12524777464568615,,
1144832,925,559,1237,2677.4,0.0031132512,2232,0.084716796875,-0.41616026498377323,0.1,0.00025,-0.0015164457727223635,0.5971311926841736,0.06664412468671799,-19.23,0.15008616913110018,,
1146880,925,560,1239,2689.23,0.0021560984,2236,0.067626953125,-0.42618998140096664,0.1,0.00025,-0.0023959666141308844,0.5905934572219849,0.06590663641691208,-19.19,0.1365799936465919,,
1148928,925,561,1241,2678.76,0.0028745725,2240,0.0745849609375,-0.4500056765973568,0.1,0.00025,-0.0010578307847026736,0.7150588035583496,0.05589751526713371,-19.22,0.14428557362407446,,
1150976,925,562,1243,2688.04,0.001643482,2244,0.0640869140625,-0.4489343985915184,0.1,0.00025,-0.0009991381084546447,0.7111528515815735,0.06091153249144554,-19.25,0.13333677779883146,,
1153024,925,563,1245,2686.5,0.0019447699,2248,0.0626220703125,-0.4788070246577263,0.1,0.00025,-0.002200374787207693,0.827759861946106,0.04699739068746567,-19.22,0.12326488457620144,,
1155072,925,564,1247,2699.26,0.0020895125,2252,0.0601806640625,-0.43617905862629414,0.1,0.00025,-0.0017375706520397216,0.7216975688934326,0.05826568976044655,-19.21,0.1407101326622069,,
1157120,925,565,1249,2708.1,0.001986273,2256,0.06640625,-0.46290805749595165,0.1,0.00025,-3.9498350815847516e-05,0.7329440712928772,0.04083716869354248,-19.23,0.10727939009666443,,
1159168,925,566,1251,2706.45,0.0023672262,2260,0.0819091796875,-0.4324245173484087,0.1,0.00025,-0.0010958331113215536,0.6813398003578186,0.07314465194940567,-19.26,0.14952276926487684,,
1161216,925,567,1254,2701.79,0.0024890688,2264,0.065673828125,-0.4840900730341673,0.1,0.00025,-0.000958264252403751,0.5638887882232666,0.059130724519491196,-19.3,0.14294036710634828,,
1163264,925,568,1256,2701.04,0.0022194805,2268,0.0760498046875,-0.4655200205743313,0.1,0.00025,-0.0013542697997763753,0.7260080575942993,0.04439851641654968,-19.27,0.13271276466548443,,
1165312,926,569,1258,2709.8,0.0031509781,2272,0.0694580078125,-0.4445882923901081,0.1,0.00025,-0.0015691102598793805,0.5769164562225342,0.06149284169077873,-19.25,0.15595620032399893,,
1167360,926,570,1260,2709.61,0.002853236,2276,0.0687255859375,-0.4420765545219183,0.1,0.00025,-0.0019528441480360925,0.46626102924346924,0.07960556447505951,-19.26,0.17394308559596539,,
1169408,926,571,1262,2721.95,0.0040533473,2280,0.1248779296875,-0.4835574049502611,0.1,0.00025,0.0006790194020140916,0.7451010942459106,0.05952049046754837,-19.24,0.14546501776203513,,
1171456,926,572,1264,2708.6,0.0030058785,2284,0.075927734375,-0.4705518390983343,0.1,0.00025,-0.002983512735227123,0.6647170782089233,0.057840727269649506,-19.25,0.1402861368842423,,
1173504,926,573,1266,2715.47,0.002258579,2288,0.0675048828125,-0.5377558767795563,0.1,0.00025,-0.002081943253870122,0.6525735855102539,0.06131736561655998,-19.29,0.15931440982967615,,
1175552,926,574,1268,2712.87,0.0047703395,2292,0.113525390625,-0.5204657204449177,0.1,0.00025,-0.0003831424401141703,0.7729821801185608,0.043317124247550964,-19.3,0.11862462712451816,,
1177600,926,575,1271,2703.07,0.0022796101,2296,0.06884765625,-0.5102387312799692,0.1,0.00025,-0.0020472544711083174,0.42210352420806885,0.07826458662748337,-19.3,0.16853246185928583,,
1179648,926,576,1273,2696.29,0.0030763159,2300,0.09423828125,-0.5150894057005644,0.1,0.00025,-0.0004491897998377681,0.7190701961517334,0.05544765666127205,-19.3,0.12493139086291194,,
1181696,926,577,1275,2691.32,0.0036993695,2304,0.101806640625,-0.4944455623626709,0.1,0.00025,-0.001450890558771789,0.7401211261749268,0.06483495235443115,-19.24,0.15390451904386282,,
1183744,926,578,1277,2691.32,0.0018436174,2308,0.1163330078125,-0.4941668473184109,0.1,0.00025,0.001885143923573196,0.6699635982513428,0.08415304124355316,-19.24,0.20088786724954844,,
1185792,926,579,1279,2718.23,0.005159855,2312,0.13037109375,-0.5018965974450111,0.1,0.00025,0.0029969988972879946,0.6571139693260193,0.08493402600288391,-19.25,0.15377088310196996,,
1187840,926,580,1281,2704.15,0.0021989476,2316,0.0963134765625,-0.5116450805217028,0.1,0.00025,-0.0017347036919090897,0.7215410470962524,0.07055117189884186,-19.27,0.15255271457135677,,
1189888,926,581,1283,2708.66,0.0020981105,2320,0.0609130859375,-0.4889772478491068,0.1,0.00025,-0.0017505075957160443,0.5432678461074829,0.08981995284557343,-19.23,0.19007203169167042,,
1191936,926,582,1285,2718.54,0.0019249043,2324,0.0628662109375,-0.5579924993216991,0.1,0.00025,-0.002167036378523335,0.8489840030670166,0.049339212477207184,-19.17,0.1248577288351953,,
1193984,927,583,1287,2712.32,0.0027675573,2328,0.088623046875,-0.4769402761012316,0.1,0.00025,-0.00237495856708847,0.6813638806343079,0.06174449622631073,-19.1,0.141481124330312,,
1196032,927,584,1290,2714.51,0.0028071452,2332,0.0877685546875,-0.4950381889939308,0.1,0.00025,-0.0021215706365182996,0.6497843265533447,0.059520430862903595,-19.06,0.15642224065959454,,
1198080,927,585,1292,2718.56,0.0021790175,2336,0.0771484375,-0.510515047237277,0.1,0.00025,-0.0021413055656012148,0.77174311876297,0.03632955253124237,-19.03,0.10947167314589024,,
1200128,927,586,1294,2720.72,0.0018333187,2340,0.0665283203125,-0.48688017949461937,0.1,0.00025,-0.0025282439310103655,0.4731345772743225,0.06144900619983673,-19.04,0.1704389601945877,,
1202176,927,587,1296,2721.6,0.0019907989,2344,0.0679931640625,-0.46145000495016575,0.1,0.00025,-0.0011418089852668345,0.5157299041748047,0.08157041668891907,-19.01,0.18827928882092237,,
1204224,927,588,1298,2731.51,0.0049462207,2348,0.1324462890625,-0.47043417394161224,0.1,0.00025,-0.0003354308573761955,0.6339429616928101,0.06816495209932327,-18.98,0.15263757202774286,,
1206272,927,589,1300,2731.0,0.0026048212,2352,0.0845947265625,-0.4895928353071213,0.1,0.00025,-0.0016295374080073088,0.6888951063156128,0.0504799410700798,-18.95,0.1263054134324193,,
1208320,927,590,1302,2759.45,0.0048218486,2356,0.0968017578125,-0.47123423777520657,0.1,0.00025,-0.0017596427642274648,0.7575106620788574,0.05701997131109238,-18.89,0.11797765316441655,,
1210368,927,591,1304,2766.91,0.0021187072,2360,0.079833984375,-0.47159736044704914,0.1,0.00025,-0.0014015805791132152,0.6939134001731873,0.07390005886554718,-18.93,0.1487044459208846,,
1212416,927,592,1307,2763.42,0.0025400114,2364,0.065185546875,-0.47263733111321926,0.1,0.00025,-0.0018504263716749847,0.8075061440467834,0.04885658249258995,-18.92,0.11055398685857654,,
1214464,927,593,1309,2761.66,0.0018999386,2368,0.0655517578125,-0.47404809296131134,0.1,0.00025,-0.0017413675232091919,0.7158740758895874,0.049630142748355865,-18.97,0.11693611508235335,,
1216512,927,594,1311,2759.07,0.0018669532,2372,0.0572509765625,-0.4562711603939533,0.1,0.00025,-0.0010698039113776758,0.7672387957572937,0.033670518547296524,-19.01,0.0917061292566359,,
1218560,927,595,1313,2771.55,0.002386631,2376,0.094482421875,-0.4912013541907072,0.1,0.00025,-0.0021094080002512783,0.7399969100952148,0.05651508644223213,-19.0,0.1368947047740221,,
1220608,927,596,1315,2760.69,0.002309868,2380,0.0694580078125,-0.4811649639159441,0.1,0.00025,-0.0011700481409206986,0.7749201655387878,0.04031217098236084,-19.03,0.1184533704072237,,
1222656,927,597,1317,2745.42,0.0023667316,2384,0.0709228515625,-0.46426200680434704,0.1,0.00025,-0.002331079711439088,0.8181031346321106,0.04442521557211876,-19.02,0.11363306548446417,,
1224704,928,598,1319,2742.93,0.0020258324,2388,0.076416015625,-0.49089933373034,0.1,0.00025,-0.001491206872742623,0.7577180862426758,0.04559636861085892,-19.02,0.13263293029740453,,
1226752,928,599,1321,2740.76,0.0043231896,2392,0.099365234375,-0.4799337889999151,0.1,0.00025,-0.00012895645340904593,0.7632297277450562,0.05463892221450806,-18.98,0.111145731061697,,
1228800,928,600,1323,2734.24,0.001854555,2396,0.0699462890625,-0.5030830726027489,0.1,0.00025,-0.0010886166710406542,0.7223657369613647,0.061689168214797974,-18.95,0.13539273478090763,,
1230848,928,601,1326,2767.12,0.003834481,2400,0.0902099609375,-0.4791225027292967,0.1,0.00025,-0.0003890842490363866,0.7512351274490356,0.04876512289047241,-18.97,0.11874576238915324,,
1232896,928,602,1328,2767.09,0.003467679,2404,0.091064453125,-0.5211772676557302,0.1,0.00025,-0.0012151453120168298,0.8358933925628662,0.04584040492773056,-18.97,0.10433983197435737,,
1234944,928,603,1330,2754.01,0.0026294743,2408,0.082275390625,-0.4696178622543812,0.1,0.00025,-0.0030626429652329534,0.6684725284576416,0.05626390874385834,-19.03,0.14305996615439653,,
1236992,928,604,1332,2756.37,0.00384692,2412,0.0823974609375,-0.47795047610998154,0.1,0.00025,-0.0011506138689583167,0.6873105764389038,0.07170013338327408,-18.99,0.17060657404363155,,
1239040,928,605,1334,2757.41,0.0038244713,2416,0.108642578125,-0.45668006129562855,0.1,0.00025,0.00043404739699326456,0.6485921144485474,0.050519909709692,-18.97,0.1322693401016295,,
1241088,928,606,1336,2756.16,0.0022672922,2420,0.070556640625,-0.4863670337945223,0.1,0.00025,-0.0025364619796164334,0.7466714382171631,0.05493605136871338,-18.98,0.1333728265017271,,
1243136,928,607,1338,2751.86,0.0033442536,2424,0.0904541015625,-0.4968853909522295,0.1,0.00025,-0.001670966827077791,0.8128671646118164,0.04825500026345253,-18.94,0.13038169359788299,,
1245184,928,608,1340,2752.87,0.0026842703,2428,0.081787109375,-0.4516326207667589,0.1,0.00025,-0.0017238020518561825,0.7208290696144104,0.0696743056178093,-18.96,0.15709698852151632,,
1247232,928,609,1342,2764.64,0.002618988,2432,0.06640625,-0.43830157443881035,0.1,0.00025,-0.0010034411388915032,0.7564884424209595,0.06447131186723709,-18.95,0.154469127766788,,
1249280,928,610,1345,2766.71,0.0023134714,2436,0.075927734375,-0.4345983453094959,0.1,0.00025,-0.00029799564799759537,0.7205785512924194,0.07831907272338867,-18.93,0.17764636408537626,,
1250000,,,,,0.0010537368,2440,0.0428466796875,-0.41439354978501797,0.1,0.00025,-0.0013752655067946762,0.7358145713806152,0.05597563832998276,,0.14413297083228827,3173.25,-18.95
1251328,914,611,1369,2755.77,,,,,,,,,,-19.02,,,
1253376,914,612,1371,2752.89,0.004041107,2444,0.10302734375,-0.4520553443580866,0.1,0.00025,-0.0011667236394714564,0.6321675777435303,0.062196459621191025,-18.96,0.15837120730429888,,
1255424,914,613,1373,2752.89,0.0025572367,2448,0.06640625,-0.42961071245372295,0.1,0.00025,0.00033211131813004613,0.7977311611175537,0.05774485319852829,-18.96,0.1350773205049336,,
1257472,914,614,1375,2748.64,0.0032867417,2452,0.0994873046875,-0.41795931197702885,0.1,0.00025,-7.971184095367789e-05,0.6490670442581177,0.057756125926971436,-18.97,0.1292431140318513,,
1259520,914,615,1377,2756.97,0.0025800094,2456,0.06396484375,-0.45402161963284016,0.1,0.00025,-0.0007758558786008507,0.7547857165336609,0.048141829669475555,-18.98,0.11765590403228998,,
1261568,914,616,1379,2762.08,0.0033265701,2460,0.087158203125,-0.4414233099669218,0.1,0.00025,-0.0030224331421777606,0.6981972455978394,0.046108901500701904,-18.98,0.11883164243772626,,
1263616,914,617,1381,2768.4,0.0020078255,2464,0.0753173828125,-0.48954401537775993,0.1,0.00025,-0.00043805790483020246,0.5815271735191345,0.06928734481334686,-19.03,0.1823945650830865,,
1265664,914,618,1383,2792.35,0.0021123243,2468,0.0684814453125,-0.49501434713602066,0.1,0.00025,-0.0022126471158117056,0.8219167590141296,0.047984376549720764,-19.03,0.11411075480282307,,
