rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/value_loss,train/loss,train/n_updates,train/learning_rate,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
178.32,44,149,8.08,305152,6816,0.2,-0.001705096976365894,0.696795642375946,-0.5146392304450274,0.00913463,0.6590944491326809,0.2805357277393341,592,0.00025,0.1025390625,,
178.87,45,150,8.07,307200,6817,0.2,0.0017314511933363974,0.7995572090148926,-0.5135966893285513,0.0071739233,0.4773105625063181,0.2125300168991089,596,0.00025,0.1220703125,,
179.74,45,151,8.13,309248,6817,0.2,-0.0013550063304137439,0.7319422960281372,-0.5480104759335518,0.0029572286,0.6370088718831539,0.27764633297920227,600,0.00025,0.0364990234375,,
179.6,45,152,8.09,311296,6818,0.2,-0.0017288702656514943,0.7722381353378296,-0.5641895942389965,0.003872558,0.5264840219169855,0.23204003274440765,604,0.00025,0.0673828125,,
179.02,45,153,8.12,313344,6818,0.2,-0.0008014684717636555,0.819304347038269,-0.4986432399600744,0.0052574365,0.5893737878650427,0.2416435182094574,608,0.00025,0.042724609375,,
177.91,46,154,8.02,315392,6819,0.2,-0.0036198751186020672,0.7549797892570496,-0.4699517209082842,0.0054507903,0.6497067399322987,0.2527843117713928,612,0.00025,0.0521240234375,,
178.86,46,155,8.12,317440,6819,0.2,0.0010313117818441242,0.7842264771461487,-0.44803777150809765,0.008562898,0.6257788464426994,0.3179250955581665,616,0.00025,0.061279296875,,
180.41,46,156,8.16,319488,6820,0.2,-0.002530076075345278,0.7592991590499878,-0.4215533547103405,0.0072564976,0.7417788952589035,0.3451286852359772,620,0.00025,0.07080078125,,
181.74,47,157,8.23,321536,6821,0.2,-0.0019654336501844227,0.8195592761039734,-0.4218083266168833,0.0061470782,0.6277194283902645,0.2546600103378296,624,0.00025,0.04443359375,,
183.84,47,158,8.37,323584,6821,0.2,-0.0005718857573810965,0.7904934287071228,-0.4156885463744402,0.0031241933,0.7417604327201843,0.36449819803237915,628,0.00025,0.028076171875,,
184.01,47,159,8.47,325632,6821,0.2,0.0007583773694932461,0.8387015461921692,-0.4014012813568115,0.006590777,0.6397997885942459,0.238840714097023,632,0.00025,0.0587158203125,,
185.09,48,160,8.56,327680,6822,0.2,0.0020659924193751067,0.7143866419792175,-0.44727411679923534,0.008820284,0.9924904145300388,0.4527924060821533,636,0.00025,0.0584716796875,,
185.55,48,161,8.6,329728,6822,0.2,-0.002567610004916787,0.7539638876914978,-0.4056689590215683,0.00593248,0.7544600814580917,0.29996952414512634,640,0.00025,0.05908203125,,
186.71,48,162,8.69,331776,6823,0.2,-0.0019388010259717703,0.7237030863761902,-0.4176623970270157,0.0058211526,0.7803504280745983,0.3383314907550812,644,0.00025,0.0589599609375,,
188.61,48,163,8.79,333824,6823,0.2,-0.0018533361435402185,0.7610321640968323,-0.4138413928449154,0.007990895,0.719253558665514,0.3174940049648285,648,0.00025,0.0498046875,,
189.03,49,164,8.85,335872,6824,0.2,-0.001402438385412097,0.8043185472488403,-0.41771161928772926,0.0040933937,0.7922826409339905,0.3246252238750458,652,0.00025,0.05078125,,
189.41,49,165,8.91,337920,6824,0.2,-0.0011635028495220467,0.7410034537315369,-0.45450671575963497,0.0027398553,0.8312472067773342,0.43480682373046875,656,0.00025,0.0733642578125,,
191.85,49,166,9.12,339968,6825,0.2,0.00011323962826281786,0.7308250665664673,-0.4045405499637127,0.0030166076,0.824936181306839,0.3971711993217468,660,0.00025,0.056396484375,,
193.9,50,167,9.31,342016,6825,0.2,-0.0011508756142575294,0.7031887769699097,-0.38379369862377644,0.003781346,0.8260340355336666,0.3503076732158661,664,0.00025,0.03466796875,,
196.58,50,168,9.46,344064,6825,0.2,9.567526285536587e-05,0.8182277083396912,-0.3827815316617489,0.008046515,0.6399706676602364,0.3150586187839508,668,0.00025,0.086181640625,,
197.31,50,169,9.48,346112,6826,0.2,0.0047986742574721575,0.7415217161178589,-0.4216375984251499,0.0057346392,0.7763399332761765,0.3789882957935333,672,0.00025,0.1348876953125,,
197.56,50,170,9.46,348160,6826,0.2,-0.0025588598800823092,0.7551726698875427,-0.49010991863906384,0.0043283594,0.6841415092349052,0.2749217450618744,676,0.00025,0.074951171875,,
196.15,51,171,9.45,350208,6827,0.2,-0.0001209206529892981,0.7649270296096802,-0.41188288666307926,0.0044595124,0.702683225274086,0.2697616517543793,680,0.00025,0.07373046875,,
194.76,51,172,9.37,352256,6827,0.2,0.0001674192026257515,0.7672992944717407,-0.4404435735195875,0.010711914,0.8417779877781868,0.36659878492355347,684,0.00025,0.07470703125,,
196.72,51,173,9.52,354304,6828,0.2,-0.0021838347893208265,0.6787792444229126,-0.4394841343164444,0.0039814226,0.7234962545335293,0.31303149461746216,688,0.00025,0.0513916015625,,
198.08,52,174,9.6,356352,6828,0.2,-0.00031471537658944726,0.7758811712265015,-0.4000828471034765,0.009246122,0.6509483903646469,0.30594077706336975,692,0.00025,0.068359375,,
198.47,52,175,9.66,358400,6829,0.2,-0.00039008793828543276,0.6183161735534668,-0.3735950756818056,0.00906466,0.7632894106209278,0.3116920292377472,696,0.00025,0.0841064453125,,
196.97,52,176,9.56,360448,6829,0.2,-0.0022869197418913245,0.727304220199585,-0.35491214878857136,0.0063553997,0.5580141488462687,0.23852607607841492,700,0.00025,0.0606689453125,,
195.95,53,177,9.46,362496,6829,0.2,-0.0014070809411350638,0.7469546794891357,-0.3059294428676367,0.0027465636,0.698722705245018,0.32775792479515076,704,0.00025,0.041748046875,,
195.96,53,178,9.5,364544,6830,0.2,0.00018112231919076294,0.7142704129219055,-0.3309993091970682,0.0062955255,0.6933631412684917,0.29752781987190247,708,0.00025,0.0518798828125,,
198.32,53,179,9.58,366592,6830,0.2,0.0008692927658557892,0.6472964882850647,-0.3402595818042755,0.006847254,0.7391454316675663,0.3345299959182739,712,0.00025,0.0576171875,,
200.08,53,180,9.75,368640,6831,0.2,-0.0014827291015535593,0.6939476728439331,-0.3608856536448002,0.005774691,0.726242009550333,0.34684357047080994,716,0.00025,0.06298828125,,
202.04,54,181,9.8,370688,6831,0.2,-0.0038471557199954987,0.6692517995834351,-0.333865312859416,0.0038772714,0.7568723373115063,0.37908345460891724,720,0.00025,0.031005859375,,
204.14,54,182,9.92,372736,6832,0.2,-0.003548799199052155,0.7830785512924194,-0.3137205932289362,0.003157537,0.6554371640086174,0.3325503468513489,724,0.00025,0.0445556640625,,
205.64,54,183,9.96,374784,6832,0.2,3.298459341749549e-05,0.7749363780021667,-0.35672339238226414,0.004816254,0.6774026267230511,0.3081966042518616,728,0.00025,0.0489501953125,,
205.29,55,184,9.94,376832,6833,0.2,-0.0024802331172395498,0.7537652254104614,-0.3184024468064308,0.003004399,0.6551246754825115,0.35374903678894043,732,0.00025,0.0325927734375,,
204.45,55,185,9.93,378880,6833,0.2,-0.0024523015890736133,0.7712891697883606,-0.33283552899956703,0.006809133,0.7387172132730484,0.3017612099647522,736,0.00025,0.0537109375,,
207.41,55,186,10.2,380928,6834,0.2,0.0009450738434679806,0.7796680331230164,-0.30997092090547085,0.0025054975,0.6286186277866364,0.30381032824516296,740,0.00025,0.044677734375,,
208.36,56,187,10.26,382976,6834,0.2,-0.0012402151769492775,0.6850210428237915,-0.3272632285952568,0.0048001036,0.8590323440730572,0.42757412791252136,744,0.00025,0.072021484375,,
209.28,36,188,10.28,385024,10588,0.2,-0.001453882025089115,0.7489326596260071,-0.3348724562674761,0.009015042,0.7350282706320286,0.32648521661758423,748,0.00025,0.067626953125,,
208.49,36,189,10.34,387072,10588,0.2,-0.002299169253092259,0.7501118779182434,-0.3461264781653881,0.0033719083,0.7398980893194675,0.33164364099502563,752,0.00025,0.041748046875,,
205.26,36,190,10.24,389120,10589,0.2,-0.004137456475291401,0.7589904069900513,-0.3240049034357071,0.0045363223,0.9686954766511917,0.42234840989112854,756,0.00025,0.049560546875,,
207.24,36,191,10.42,391168,10589,0.2,0.004197733855107799,0.7637519836425781,-0.3579701632261276,0.01578914,0.7161924131214619,0.3273678421974182,760,0.00025,0.0972900390625,,
205.34,37,192,10.32,393216,10590,0.2,-0.00021785887656733394,0.7548294067382812,-0.3761211894452572,0.0086617,0.7362874336540699,0.3553840219974518,764,0.00025,0.0638427734375,,
204.09,37,193,10.33,395264,10591,0.2,0.00047030241694301367,0.7273745536804199,-0.3806735388934612,0.0056215427,0.9404777623713017,0.3946986794471741,768,0.00025,0.0748291015625,,
201.05,37,194,10.09,397312,10591,0.2,8.07346950750798e-05,0.734210729598999,-0.4327839482575655,0.009136573,0.7509182505309582,0.3736465871334076,772,0.00025,0.08251953125,,
199.13,37,195,9.97,399360,10591,0.2,-0.0012081112945452332,0.7986974716186523,-0.41194280795753,0.008811834,0.6686926633119583,0.3166998028755188,776,0.00025,0.0780029296875,,
,,,,400000,,0.2,-0.0005394431937020272,0.8066921234130859,-0.36977681517601013,0.00719914,0.6993426531553268,0.31561583280563354,780,0.00025,0.0689697265625,7.9,168.7
195.55,37,196,9.69,401408,10595,,,,,,,,,,,,
194.76,38,197,9.59,403456,10596,0.2,-0.0026475833146832883,0.8119412064552307,-0.3906772341579199,0.0053016194,0.6675400994718075,0.3294018805027008,784,0.00025,0.0611572265625,,
192.55,38,198,9.49,405504,10596,0.2,-0.000986200786428526,0.7592500448226929,-0.37616252712905407,0.007626199,0.7502898424863815,0.3261830508708954,788,0.00025,0.0684814453125,,
192.7,38,199,9.54,407552,10597,0.2,-0.0012269750004634261,0.8240926265716553,-0.3272989820688963,0.0031478289,0.6562736816704273,0.3143071234226227,792,0.00025,0.0428466796875,,
192.29,38,200,9.43,409600,10597,0.2,-0.0025728933105710894,0.7869483232498169,-0.3732085172086954,0.0024841987,0.8847676366567612,0.4131085276603699,796,0.00025,0.0460205078125,,
193.86,38,201,9.51,411648,10598,0.2,-0.0014238284493330866,0.7704939842224121,-0.3838321976363659,0.004382533,0.803692638874054,0.32568490505218506,800,0.00025,0.03759765625,,
194.05,39,202,9.58,413696,10598,0.2,-0.0007548416033387184,0.8007811903953552,-0.3360439892858267,0.00827335,0.7211053855717182,0.3480396866798401,804,0.00025,0.0595703125,,
195.33,39,203,9.71,415744,10599,0.2,-0.0004202129493933171,0.7551740407943726,-0.3398248106241226,0.0037073353,1.037629373371601,0.4881189465522766,808,0.00025,0.0416259765625,,
198.65,39,204,9.91,417792,10599,0.2,-0.002187518577557057,0.7126843929290771,-0.36100305430591106,0.003431628,1.035695981234312,0.4194781482219696,812,0.00025,0.04150390625,,
199.1,39,205,9.96,419840,10600,0.2,-0.0005500366096384823,0.8071160316467285,-0.37079582549631596,0.003144193,0.8319771662354469,0.3402010202407837,816,0.00025,0.0419921875,,
202.24,39,206,10.17,421888,10600,0.2,0.0006347621674649417,0.8132377862930298,-0.3709273021668196,0.0066498155,0.699626512825489,0.34345948696136475,820,0.00025,0.06005859375,,
202.37,39,207,10.17,423936,10600,0.2,9.17867582757026e-05,0.7926365733146667,-0.3819476291537285,0.01167325,0.7465842589735985,0.3877091407775879,824,0.00025,0.0679931640625,,
201.69,40,208,10.14,425984,10601,0.2,-0.0001491887669544667,0.7724709510803223,-0.3695824444293976,0.004464995,0.8310703299939632,0.34260615706443787,828,0.00025,0.046875,,
203.64,40,209,10.23,428032,10601,0.2,-0.002801550814183429,0.7693716287612915,-0.3566544484347105,0.0029742247,0.9017281159758568,0.4476199448108673,832,0.00025,0.0250244140625,,
205.89,40,210,10.42,430080,10602,0.2,-0.0004975300398655236,0.746795654296875,-0.3421711530536413,0.011951744,0.8750802613794804,0.45602720975875854,836,0.00025,0.0595703125,,
207.87,40,211,10.6,432128,10602,0.2,-0.0014572784129995853,0.7435896396636963,-0.35253581032156944,0.010259999,0.7391063533723354,0.3055248558521271,840,0.00025,0.044189453125,,
208.71,40,212,10.6,434176,10602,0.2,0.001483447413193062,0.793709397315979,-0.36448104679584503,0.0060876845,0.8778170570731163,0.42319077253341675,844,0.00025,0.073486328125,,
209.51,41,213,10.72,436224,10603,0.2,0.0005648215592373163,0.6975159645080566,-0.3691512029618025,0.011404945,1.0191421136260033,0.49860066175460815,848,0.00025,0.03515625,,
210.46,41,214,10.8,438272,10603,0.2,-0.003077987610595301,0.791637659072876,-0.35538793168962,0.00854345,0.6974179111421108,0.29970741271972656,852,0.00025,0.0545654296875,,
209.55,41,215,10.77,440320,10604,0.2,0.0055939716985449195,0.7219865918159485,-0.3440447561442852,0.008757977,0.9466222301125526,0.4162757694721222,856,0.00025,0.0997314453125,,
209.96,41,216,10.75,442368,10604,0.2,0.0007772185781504959,0.7433356642723083,-0.3177350666373968,0.012724154,0.7505282871425152,0.30957987904548645,860,0.00025,0.09716796875,,
215.36,41,217,11.12,444416,10605,0.2,0.001538881566375494,0.7122585773468018,-0.3061349280178547,0.0031180761,0.9002222083508968,0.38867923617362976,864,0.00025,0.0775146484375,,
216.25,42,218,11.2,446464,10605,0.2,-0.0009748885640874505,0.6914254426956177,-0.2539699748158455,0.0047867545,0.9695840552449226,0.44274866580963135,868,0.00025,0.0435791015625,,
223.64,42,219,11.67,448512,10605,0.2,0.003660267509985715,0.5268782377243042,-0.32894362788647413,0.029622316,0.7743527255952358,0.39012372493743896,872,0.00025,0.069580078125,,
228.3,42,220,11.98,450560,10606,0.2,-0.0014142155705485493,0.662442684173584,-0.3430172372609377,0.0056147054,0.7349829152226448,0.3160971403121948,876,0.00025,0.046875,,
229.75,42,221,12.06,452608,10606,0.2,-0.0010724571766331792,0.583177387714386,-0.36198063008487225,0.008291402,0.8771337829530239,0.35068318247795105,880,0.00025,0.05126953125,,
229.96,42,222,11.96,454656,10607,0.2,-0.0013443271745927632,0.6388504505157471,-0.3571180980652571,0.005433879,0.8531556464731693,0.4036017656326294,884,0.00025,0.0357666015625,,
228.39,43,223,11.9,456704,10607,0.2,0.0011606766493059695,0.7424322366714478,-0.4462341722100973,0.011660919,0.7591021209955215,0.3292355537414551,888,0.00025,0.077392578125,,
228.44,43,224,11.91,458752,10608,0.2,0.0036344749096315354,0.6528085470199585,-0.3303281534463167,0.0048262263,1.1265058144927025,0.4910370111465454,892,0.00025,0.09033203125,,
228.38,43,225,11.83,460800,10608,0.2,-0.003133561316644773,0.7449692487716675,-0.3240606877952814,0.0028551766,0.8615691550076008,0.32875680923461914,896,0.00025,0.042236328125,,
229.6,43,226,11.94,462848,10608,0.2,-0.0011874402989633381,0.7780505418777466,-0.3116245958954096,0.0049968767,0.8379855751991272,0.383367657661438,900,0.00025,0.030517578125,,
230.95,43,227,12.08,464896,10609,0.2,-0.0035578684328356758,0.7966098785400391,-0.32145973294973373,0.005881533,0.7893609367311001,0.4101719558238983,904,0.00025,0.0377197265625,,
229.12,44,228,11.98,466944,10609,0.2,-0.0010863488423638046,0.7554031610488892,-0.286796435713768,0.016109992,0.9253763072192669,0.3975045084953308,908,0.00025,0.0751953125,,
228.25,44,229,11.91,468992,10610,0.2,0.001008763792924583,0.7721574306488037,-0.3001130223274231,0.0044625765,1.0191662013530731,0.5516886115074158,912,0.00025,0.050048828125,,
221.13,44,230,11.49,471040,10610,0.2,-0.002025888883508742,0.7973785400390625,-0.33523350954055786,0.009489492,0.7706503085792065,0.3084774911403656,916,0.00025,0.0628662109375,,
218.33,44,231,11.28,473088,10611,0.2,-0.0011278892343398184,0.763062596321106,-0.31823133677244186,0.0021152191,1.1290358826518059,0.47750934958457947,920,0.00025,0.0595703125,,
216.06,44,232,11.18,475136,10611,0.2,-0.0008893789199646562,0.7565101981163025,-0.3365666791796684,0.0036772303,0.985687792301178,0.45040079951286316,924,0.00025,0.0401611328125,,
217.12,44,233,11.25,477184,10611,0.2,-0.0015882948064245284,0.7529084086418152,-0.3145141936838627,0.0018551631,0.8881054222583771,0.4132932126522064,928,0.00025,0.0142822265625,,
218.69,45,234,11.37,479232,10612,0.2,-0.0025822398310992867,0.771482527256012,-0.3121576961129904,0.0036676505,0.8259623013436794,0.34917759895324707,932,0.00025,0.0296630859375,,
220.32,45,235,11.39,481280,10612,0.2,-0.0012288889265619218,0.7937466502189636,-0.29751694202423096,0.0041368827,0.7406523115932941,0.3405926823616028,936,0.00025,0.033447265625,,
220.43,45,236,11.48,483328,10613,0.2,-0.0017894568445626646,0.7525374889373779,-0.29526472836732864,0.0037332543,0.8672295920550823,0.3691296875476837,940,0.00025,0.0277099609375,,
221.5,45,237,11.53,485376,10613,0.2,-0.002215546293882653,0.7265784740447998,-0.31897469609975815,0.0046022516,0.877383328974247,0.37233948707580566,944,0.00025,0.048828125,,
220.21,45,238,11.5,487424,10613,0.2,0.0010799315059557557,0.7780287265777588,-0.3276235293596983,0.0042554326,0.8161257393658161,0.3629812002182007,948,0.00025,0.052490234375,,
220.22,46,239,11.44,489472,10614,0.2,0.0002341946237720549,0.6893097162246704,-0.40395643189549446,0.004533154,1.086985856294632,0.49766841530799866,952,0.00025,0.069091796875,,
220.19,46,240,11.54,491520,10614,0.2,-0.0012596746091730893,0.8175294399261475,-0.3686065897345543,0.0033112764,0.7345475628972054,0.313854843378067,956,0.00025,0.038818359375,,
219.89,46,241,11.55,493568,10615,0.2,-0.0009129943355219439,0.7938863039016724,-0.3615107126533985,0.006718207,0.7527587115764618,0.3079827129840851,960,0.00025,0.06591796875,,
221.48,46,242,11.58,495616,10615,0.2,-0.0014483514241874218,0.8262535929679871,-0.3690722677856684,0.0044966303,0.7147969603538513,0.3177650570869446,964,0.00025,0.034912109375,,
220.65,46,243,11.57,497664,10616,0.2,-0.0007120225054677576,0.7753777503967285,-0.3326175808906555,0.0034054099,0.9536933340132236,0.4117024540901184,968,0.00025,0.0411376953125,,
221.44,47,244,11.63,499712,10616,0.2,-0.00033177342265844345,0.772854208946228,-0.31325278244912624,0.0035465118,0.804898239672184,0.30571532249450684,972,0.00025,0.03271484375,,
,,,,500000,,0.2,-0.001478674093959853,0.7785099744796753,-0.29973687417805195,0.0025986386,1.036580242216587,0.4343997538089752,976,0.00025,0.0401611328125,10.85,199.75
220.38,47,245,11.53,501760,10620,,,,,,,,,,,,
217.8,47,246,11.38,503808,10620,0.2,0.0018094584229402244,0.7275090217590332,-0.32121874764561653,0.010031944,0.8877329602837563,0.4220331311225891,980,0.00025,0.0609130859375,,
215.56,47,247,11.23,505856,10621,0.2,-0.0007667677418794483,0.8065009117126465,-0.3412322513759136,0.004989005,0.8309302441775799,0.35684967041015625,984,0.00025,0.04296875,,
214.77,47,248,11.18,507904,10621,0.2,8.496124064549804e-05,0.7296470403671265,-0.3293074555695057,0.0040447656,1.0820703096687794,0.4512574374675751,988,0.00025,0.0543212890625,,
211.94,48,249,11.0,509952,10622,0.2,-0.0007794347475282848,0.7948415279388428,-0.3334201145917177,0.006143038,0.7046680152416229,0.29042696952819824,992,0.00025,0.0577392578125,,
211.73,48,250,10.99,512000,10622,0.2,0.0009030889195855707,0.7944537401199341,-0.3230671938508749,0.0063036857,0.9584160149097443,0.45532092452049255,996,0.00025,0.05029296875,,
209.39,48,251,10.94,514048,10623,0.2,-0.002268242446007207,0.7942742109298706,-0.343281676992774,0.0054632016,0.8977743312716484,0.4318067729473114,1000,0.00025,0.0438232421875,,
208.34,48,252,10.91,516096,10623,0.2,0.0004573516780510545,0.804178774356842,-0.3384903445839882,0.012286358,0.7789604850113392,0.3929881751537323,1004,0.00025,0.044677734375,,
207.32,48,253,10.85,518144,10623,0.2,-0.001374120736727491,0.8295405507087708,-0.31432029604911804,0.004183535,0.7334489896893501,0.2852781414985657,1008,0.00025,0.0439453125,,
207.46,48,254,10.87,520192,10624,0.2,-0.0015598604077240452,0.8245417475700378,-0.270049873739481,0.005626169,0.7357980348169804,0.2519451379776001,1012,0.00025,0.0535888671875,,
206.29,49,255,10.86,522240,10624,0.2,-0.0010893762664636597,0.8229484558105469,-0.28087902441620827,0.003170934,0.8391140922904015,0.37120598554611206,1016,0.00025,0.0338134765625,,
206.13,49,256,10.87,524288,10625,0.2,-0.002627603302244097,0.7499279379844666,-0.296974403783679,0.009789737,0.9064262583851814,0.44319573044776917,1020,0.00025,0.060302734375,,
207.48,49,257,11.03,526336,10625,0.2,-0.0012062860187143087,0.7436540722846985,-0.2887227702885866,0.0029251697,0.857884768396616,0.35733532905578613,1024,0.00025,0.023681640625,,
206.3,49,258,11.0,528384,10626,0.2,-0.0017745836230460554,0.8009281158447266,-0.26804494578391314,0.0022427146,0.746891163289547,0.31480807065963745,1028,0.00025,0.0413818359375,,
207.02,49,259,11.11,530432,10626,0.2,-0.000707686209352687,0.7700058817863464,-0.30347185023128986,0.0046221614,0.8478272631764412,0.4110095202922821,1032,0.00025,0.0416259765625,,
207.58,50,260,11.16,532480,10626,0.2,0.0022744140296708792,0.8015427589416504,-0.2661205753684044,0.003564335,0.7087847106158733,0.30680352449417114,1036,0.00025,0.0587158203125,,
210.1,50,261,11.32,534528,10627,0.2,-0.0007050432614050806,0.7441014051437378,-0.2692814841866493,0.0033002454,1.072074543684721,0.5116117596626282,1040,0.00025,0.0233154296875,,
215.89,50,262,11.62,536576,10627,0.2,-0.0009722784452605993,0.6742483377456665,-0.31919873878359795,0.0034584168,0.7603501677513123,0.34361404180526733,1044,0.00025,0.037109375,,
216.37,50,263,11.73,538624,10628,0.2,-0.0004232432402204722,0.7820532917976379,-0.26262717694044113,0.0030139582,0.663616493344307,0.2509796917438507,1048,0.00025,0.029296875,,
221.13,50,264,12.05,540672,10628,0.2,0.0014622862508986145,0.6967734098434448,-0.3183539789170027,0.0071409205,0.9479458630084991,0.45297107100486755,1052,0.00025,0.0457763671875,,
220.06,51,265,11.91,542720,10629,0.2,-0.0004062163061462343,0.7692158818244934,-0.331856831908226,0.007144711,0.7680408731102943,0.372844934463501,1056,0.00025,0.052490234375,,
221.46,51,266,12.02,544768,10629,0.2,0.0009790841431822628,0.7474498748779297,-0.38856555335223675,0.005616053,0.7860204838216305,0.3837707042694092,1060,0.00025,0.052490234375,,
219.21,51,267,11.88,546816,10629,0.2,-0.00020499533275142312,0.7343495488166809,-0.3859984539449215,0.0029472616,0.7254282832145691,0.35181519389152527,1064,0.00025,0.0562744140625,,
218.36,51,268,11.82,548864,10630,0.2,-0.00025451525289099663,0.7738657593727112,-0.35795039124786854,0.009090541,0.9222972020506859,0.4698236286640167,1068,0.00025,0.0638427734375,,
218.52,51,269,11.84,550912,10630,0.2,-0.0020360280759632587,0.7594423294067383,-0.3431314006447792,0.0021986433,0.9253072291612625,0.4568132758140564,1072,0.00025,0.027099609375,,
221.03,52,270,11.9,552960,10631,0.2,-0.0005137981497682631,0.6837652921676636,-0.3570857923477888,0.0060624387,0.7881036289036274,0.33742082118988037,1076,0.00025,0.04345703125,,
222.98,52,271,11.99,555008,10631,0.2,-0.0029530780157074332,0.7329484224319458,-0.3682288508862257,0.00518471,0.8562431260943413,0.3809508979320526,1080,0.00025,0.0400390625,,
221.81,42,272,11.91,557056,13243,0.2,-0.0025447853113291785,0.7084488868713379,-0.39344469271600246,0.0037366305,0.7315489947795868,0.35164332389831543,1084,0.00025,0.0413818359375,,
218.73,42,273,11.78,559104,13243,0.2,-0.0019255342922406271,0.7803096771240234,-0.3669970706105232,0.0033040377,0.8240502588450909,0.32585856318473816,1088,0.00025,0.0240478515625,,
219.55,42,274,11.72,561152,13244,0.2,-0.001343031763099134,0.7754665613174438,-0.37914707139134407,0.0038584839,0.6278887651860714,0.27705588936805725,1092,0.00025,0.0323486328125,,
217.18,42,275,11.51,563200,13244,0.2,0.00046659164945594966,0.748134970664978,-0.3522007595747709,0.0042082146,0.8016381934285164,0.3503044545650482,1096,0.00025,0.0478515625,,
220.43,42,276,11.83,565248,13245,0.2,0.00045605251216329634,0.7125225067138672,-0.33857480995357037,0.0044120545,0.7367112934589386,0.34592944383621216,1100,0.00025,0.03662109375,,
222.2,42,277,11.97,567296,13245,0.2,-0.00019492977298796177,0.7199666500091553,-0.3826994188129902,0.006134182,0.8591817915439606,0.36882761120796204,1104,0.00025,0.0731201171875,,
225.15,42,278,12.18,569344,13245,0.2,-0.0026863308739848435,0.6854734420776367,-0.42204634845256805,0.0054806266,0.7566342763602734,0.2910594642162323,1108,0.00025,0.037353515625,,
227.74,43,279,12.31,571392,13246,0.2,-0.0011944144498556852,0.7498502731323242,-0.360475268214941,0.004484358,0.7094633802771568,0.28979894518852234,1112,0.00025,0.040771484375,,
230.56,43,280,12.39,573440,13246,0.2,-0.0003184019878972322,0.6538038849830627,-0.4139791242778301,0.005128621,1.0273206196725368,0.41802069544792175,1116,0.00025,0.054443359375,,
228.03,43,281,12.24,575488,13247,0.2,-0.0003281060926383361,0.7518677711486816,-0.5124791674315929,0.010084567,0.6334097217768431,0.2740035057067871,1120,0.00025,0.0689697265625,,
223.58,43,282,11.99,577536,13247,0.2,0.0019119330390822142,0.79874187707901,-0.48641691356897354,0.014686301,0.8047153316438198,0.3581852912902832,1124,0.00025,0.0740966796875,,
222.5,43,283,11.82,579584,13248,0.2,-0.003620186762418598,0.8086025714874268,-0.5466985180974007,0.0034695514,0.7809546813368797,0.3411739766597748,1128,0.00025,0.0369873046875,,
222.06,43,284,11.84,581632,13248,0.2,-0.002374265546677634,0.8438416719436646,-0.46164826676249504,0.0049009323,0.6514251343905926,0.31736376881599426,1132,0.00025,0.040771484375,,
217.83,44,285,11.63,583680,13249,0.2,-0.0016269483603537083,0.7996937036514282,-0.4254344739019871,0.0051074773,0.8131232522428036,0.3464412987232208,1136,0.00025,0.038330078125,,
214.29,44,286,11.45,585728,13249,0.2,0.0006519819144159555,0.7949387431144714,-0.434354392811656,0.00822301,0.8351354822516441,0.3748079836368561,1140,0.00025,0.0687255859375,,
212.4,44,287,11.29,587776,13249,0.2,0.0019022678607143462,0.8553410768508911,-0.41780058294534683,0.008820323,0.6776724457740784,0.33021098375320435,1144,0.00025,0.064208984375,,
210.84,44,288,11.18,589824,13250,0.2,0.0004505579126998782,0.7779054641723633,-0.35859306901693344,0.003696077,0.9187829382717609,0.46989303827285767,1148,0.00025,0.042724609375,,
208.68,44,289,10.99,591872,13250,0.2,-0.00016379528096877038,0.7984951734542847,-0.4007781594991684,0.0050567864,0.775007676333189,0.3433803617954254,1152,0.00025,0.045654296875,,
208.97,44,290,11.02,593920,13251,0.2,-0.0007084820535965264,0.7318245768547058,-0.37367712147533894,0.005594439,0.8297194838523865,0.3233555555343628,1156,0.00025,0.0574951171875,,
208.16,44,291,10.91,595968,13251,0.2,0.0004437377501744777,0.8222415447235107,-0.39394533075392246,0.0050587743,0.6375181302428246,0.2591538727283478,1160,0.00025,0.076171875,,
210.25,45,292,11.03,598016,13251,0.2,-0.0012892138620372862,0.7491631507873535,-0.3904484286904335,0.0046652555,0.7578020766377449,0.3160207271575928,1164,0.00025,0.048095703125,,
,,,,600000,,0.2,-0.0023389241250697523,0.8184092044830322,-0.3487321324646473,0.009410229,0.8336134217679501,0.3944567143917084,1168,0.00025,0.07568359375,11.55,214.35
210.64,45,293,11.08,600064,13256,,,,,,,,,,,,
210.28,45,294,11.11,602112,13256,0.2,-0.0011928113963222131,0.7778896689414978,-0.3248735461384058,0.002550303,0.8217659704387188,0.3541591465473175,1172,0.00025,0.0499267578125,,
209.8,45,295,11.16,604160,13257,0.2,-0.0008196574926842004,0.8196243047714233,-0.3355969525873661,0.0059087393,0.7035775706171989,0.32140132784843445,1176,0.00025,0.0311279296875,,
211.56,45,296,11.27,606208,13257,0.2,0.0007918327901279554,0.7882505655288696,-0.3059435598552227,0.0064877784,0.9336269646883011,0.3796117901802063,1180,0.00025,0.0650634765625,,
