time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/approx_kl,train/clip_range,train/explained_variance,train/value_loss,train/loss,train/clip_fraction,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
3914,6.03,290816,74,148.34,142,-0.001917582645546645,564,0.00025,0.0042451564,0.2,0.6903302073478699,0.5594567414373159,0.2331703007221222,0.0423583984375,-0.4267313741147518,,
3916,6.02,292864,74,149.11,143,-0.00415266168420203,568,0.00025,0.005961394,0.2,0.7246564626693726,0.4518321882933378,0.2006036937236786,0.0513916015625,-0.39925675839185715,,
3918,6.05,294912,75,148.71,144,-0.0008949249458964914,572,0.00025,0.0070595546,0.2,0.711237907409668,0.4911221284419298,0.23442983627319336,0.0491943359375,-0.39291495084762573,,
3920,6.0,296960,75,146.24,145,-0.0015662050718674436,576,0.00025,0.004222922,0.2,0.742910623550415,0.40517940931022167,0.18764445185661316,0.043212890625,-0.39684670604765415,,
3921,5.8,299008,76,142.89,146,-0.00262734288116917,580,0.00025,0.0056213643,0.2,0.7330478429794312,0.43203382939100266,0.17138831317424774,0.063720703125,-0.40170255303382874,,
,,300000,,,,-0.003568271698895842,584,0.00025,0.0064762323,0.2,0.7661327123641968,0.43108049407601357,0.20091065764427185,0.087890625,-0.41072569601237774,136.5,5.05
3810,5.78,301056,78,141.77,147,,,,,,,,,,,,
3812,5.59,303104,79,138.53,148,-0.003037976333871484,588,0.00025,0.0038063573,0.2,0.7967469096183777,0.39600831642746925,0.20340518653392792,0.03564453125,-0.38780964352190495,,
3814,5.46,305152,79,136.81,149,-0.001970153534784913,592,0.00025,0.0045832605,0.2,0.7738769054412842,0.4224878940731287,0.18199202418327332,0.0443115234375,-0.39559617824852467,,
3817,5.34,307200,80,135.05,150,-0.003175449019181542,596,0.00025,0.006644942,0.2,0.7875319719314575,0.3851337321102619,0.1924636960029602,0.054443359375,-0.4074651338160038,,
3819,5.22,309248,80,134.29,151,-0.003264315368141979,600,0.00025,0.009076428,0.2,0.7572377324104309,0.4640476107597351,0.2053948938846588,0.101806640625,-0.4047325234860182,,
3821,5.14,311296,81,133.81,152,-0.0020301329204812646,604,0.00025,0.0028742966,0.2,0.7948315143585205,0.4019954055547714,0.18507152795791626,0.032958984375,-0.39679122902452946,,
3822,5.3,313344,81,137.51,153,-0.0019762141455430537,608,0.00025,0.007232165,0.2,0.7433847188949585,0.4782154727727175,0.24328842759132385,0.0545654296875,-0.38291237875819206,,
3824,5.29,315392,82,138.87,154,-0.0045109273050911725,612,0.00025,0.0058835666,0.2,0.7283605337142944,0.44018677435815334,0.18527351319789886,0.0582275390625,-0.3639645427465439,,
3826,5.25,317440,82,137.31,155,-0.003284180536866188,616,0.00025,0.004587699,0.2,0.7671740651130676,0.37152387388050556,0.18062281608581543,0.038818359375,-0.3842648100107908,,
3828,5.32,319488,83,138.19,156,-0.004008107032859698,620,0.00025,0.006107093,0.2,0.7317069172859192,0.396581556648016,0.190656840801239,0.051025390625,-0.38424043729901314,,
3830,5.35,321536,83,139.35,157,-0.001856962189776823,624,0.00025,0.004242906,0.2,0.7343119382858276,0.40827741101384163,0.19900327920913696,0.0623779296875,-0.3699196018278599,,
3832,5.35,323584,84,139.36,158,-0.003724875015905127,628,0.00025,0.006312157,0.2,0.765844464302063,0.4199451804161072,0.20033156871795654,0.0611572265625,-0.361921776086092,,
3835,5.38,325632,84,140.56,159,-0.0016086293035186827,632,0.00025,0.003464694,0.2,0.7905063629150391,0.414773840457201,0.19630372524261475,0.041015625,-0.3573937937617302,,
3836,5.3,327680,85,138.58,160,-0.003226481203455478,636,0.00025,0.008222367,0.2,0.7996845841407776,0.38928609527647495,0.16528141498565674,0.0679931640625,-0.3702048007398844,,
3838,5.31,329728,85,138.26,161,-0.004074952506925911,640,0.00025,0.005556045,0.2,0.7568790912628174,0.4219032321125269,0.18066062033176422,0.0455322265625,-0.37340468913316727,,
3841,5.44,331776,86,141.09,162,-0.0004645582230295986,644,0.00025,0.004046809,0.2,0.804661750793457,0.38411044143140316,0.15935754776000977,0.0531005859375,-0.36625038273632526,,
3842,5.5,333824,86,141.83,163,-0.003339105169288814,648,0.00025,0.0043497165,0.2,0.7837198376655579,0.3523628022521734,0.14953377842903137,0.055419921875,-0.3858551103621721,,
3844,5.51,335872,87,141.8,164,0.0004186230944469571,652,0.00025,0.004899732,0.2,0.8147636651992798,0.4003428779542446,0.19174428284168243,0.0784912109375,-0.3729042336344719,,
3846,5.64,337920,87,143.58,165,-0.0016397279396187514,656,0.00025,0.010052834,0.2,0.7801664471626282,0.440582949668169,0.2108687460422516,0.068359375,-0.35112856701016426,,
3847,5.73,339968,88,144.95,166,-0.004469687497476116,660,0.00025,0.008369423,0.2,0.8077594041824341,0.40604675002396107,0.18965394794940948,0.0606689453125,-0.3481735698878765,,
3849,5.87,342016,88,147.53,167,-0.0031537208997178823,664,0.00025,0.0038199434,0.2,0.8035758137702942,0.415400767698884,0.17442797124385834,0.048095703125,-0.3526988420635462,,
3851,5.87,344064,89,147.11,168,-0.003193035488948226,668,0.00025,0.0077713076,0.2,0.8060107827186584,0.34649756737053394,0.14417950809001923,0.085693359375,-0.34392811730504036,,
3853,5.82,346112,89,145.16,169,0.00019903347129002213,672,0.00025,0.0037633358,0.2,0.7943812608718872,0.3643690273165703,0.1717400997877121,0.0560302734375,-0.349102471023798,,
3855,5.74,348160,90,143.33,170,-0.0032053336908575147,676,0.00025,0.0056210402,0.2,0.7859524488449097,0.4382388647645712,0.18294179439544678,0.0450439453125,-0.34229459054768085,,
3856,5.85,350208,90,144.51,171,0.0031704374705441296,680,0.00025,0.0040792576,0.2,0.7747532725334167,0.4138779975473881,0.1913445144891739,0.0889892578125,-0.3429723083972931,,
3858,5.84,352256,91,144.2,172,-0.0030953173409216106,684,0.00025,0.0074475408,0.2,0.7496325969696045,0.38550628535449505,0.1675613522529602,0.0697021484375,-0.3223566450178623,,
3860,5.93,354304,91,144.84,173,8.684495696797967e-05,688,0.00025,0.01166888,0.2,0.783838152885437,0.39170266315340996,0.18693077564239502,0.052001953125,-0.31750974245369434,,
3861,6.04,356352,92,147.03,174,-0.0036643572384491563,692,0.00025,0.00823525,0.2,0.7674963474273682,0.4055698290467262,0.17149029672145844,0.089599609375,-0.3643987290561199,,
3864,6.01,358400,92,146.42,175,-0.003527322201989591,696,0.00025,0.004145847,0.2,0.796112060546875,0.36781452409923077,0.18239694833755493,0.03564453125,-0.3644435238093138,,
3866,6.23,360448,93,150.5,176,-0.0028357325063552707,700,0.00025,0.008361332,0.2,0.77435302734375,0.4254159312695265,0.19960224628448486,0.0572509765625,-0.3786317352205515,,
3868,6.34,362496,93,152.22,177,-0.003302796249045059,704,0.00025,0.005103915,0.2,0.8127890825271606,0.3965914249420166,0.15530133247375488,0.0498046875,-0.3806273452937603,,
3870,6.35,364544,94,153.49,178,-0.0029859340866096318,708,0.00025,0.0059102755,0.2,0.7238271236419678,0.5523640047758818,0.2534377872943878,0.0716552734375,-0.35355386324226856,,
3872,6.38,366592,94,154.52,179,-0.0030649911786895245,712,0.00025,0.0061312504,0.2,0.7691911458969116,0.5055357031524181,0.23531794548034668,0.0533447265625,-0.32936918176710606,,
3875,6.48,368640,95,155.41,180,-0.0008290577097795904,716,0.00025,0.00975867,0.2,0.7366904020309448,0.6067336462438107,0.3148152530193329,0.0535888671875,-0.34294508397579193,,
3877,6.49,370688,95,155.16,181,-0.0021981057070661336,720,0.00025,0.010141375,0.2,0.8283342123031616,0.4284608494490385,0.19923588633537292,0.10205078125,-0.3556614015251398,,
3879,6.55,372736,96,156.86,182,-0.0024069609062280506,724,0.00025,0.0054796706,0.2,0.7721168994903564,0.42067249678075314,0.18492615222930908,0.037841796875,-0.35384426824748516,,
3881,6.64,374784,96,158.63,183,0.002187841630075127,728,0.00025,0.009868501,0.2,0.7547792196273804,0.4912925958633423,0.23032692074775696,0.1103515625,-0.3542727902531624,,
3882,6.72,376832,97,161.34,184,0.0031329882913269103,732,0.00025,0.0079918,0.2,0.7879520654678345,0.5021322667598724,0.26196980476379395,0.0830078125,-0.36969297379255295,,
3884,6.79,378880,97,162.2,185,-0.0032925783307291567,736,0.00025,0.005175954,0.2,0.8174983859062195,0.4725426323711872,0.2506437301635742,0.0537109375,-0.3524798024445772,,
3887,6.84,380928,97,162.19,186,-0.004372783150756732,740,0.00025,0.0045093647,0.2,0.8023046851158142,0.5101401545107365,0.2381681203842163,0.0753173828125,-0.3424322009086609,,
3889,6.93,382976,98,163.91,187,-0.002293819619808346,744,0.00025,0.0056640636,0.2,0.7871984243392944,0.4641987569630146,0.23519712686538696,0.0517578125,-0.327821284532547,,
3891,6.99,385024,98,164.99,188,-0.002292193239554763,748,0.00025,0.0076953424,0.2,0.7647870779037476,0.5306093581020832,0.2588609457015991,0.056640625,-0.3463942687958479,,
3893,6.94,387072,99,163.93,189,-0.003012308559846133,752,0.00025,0.0047391998,0.2,0.8252562284469604,0.3939236644655466,0.1779029667377472,0.0465087890625,-0.3286710027605295,,
3895,6.89,389120,99,163.26,190,-0.0036438239039853215,756,0.00025,0.010906349,0.2,0.8255058526992798,0.3980718869715929,0.19090640544891357,0.0643310546875,-0.38001809641718864,,
3896,6.9,391168,100,163.37,191,-0.0015628142282366753,760,0.00025,0.00827728,0.2,0.7852438688278198,0.4587768819183111,0.19572414457798004,0.0631103515625,-0.3771380838006735,,
3898,6.9,393216,100,161.84,192,-0.00225208027404733,764,0.00025,0.0048020156,0.2,0.8038687705993652,0.43970343098044395,0.19662906229496002,0.047119140625,-0.38716776482760906,,
3899,6.88,395264,101,162.21,193,-0.004745979618746787,768,0.00025,0.005879819,0.2,0.8464922904968262,0.39425861462950706,0.18521854281425476,0.060302734375,-0.392962247133255,,
3901,6.87,397312,101,162.44,194,-0.003944194293580949,772,0.00025,0.008283824,0.2,0.8030293583869934,0.4994846433401108,0.22022102773189545,0.05615234375,-0.3686332069337368,,
3902,6.75,399360,102,160.51,195,-0.0016257412207778543,776,0.00025,0.0075320476,0.2,0.8067477941513062,0.5560058578848839,0.2857000529766083,0.0582275390625,-0.3846243731677532,,
,,400000,,,,0.00014701180043630302,780,0.00025,0.0067950813,0.2,0.7740054130554199,0.610463485121727,0.2783508002758026,0.084716796875,-0.37714439257979393,160.9,6.95
3806,6.61,401408,105,158.03,196,,,,,,,,,,,,
3808,6.61,403456,105,157.91,197,-0.003875020338455215,784,0.00025,0.0045585968,0.2,0.7896628379821777,0.5007200632244349,0.2434859424829483,0.0640869140625,-0.3672343473881483,,
3809,6.65,405504,106,157.73,198,-0.005350808671209961,788,0.00025,0.004706139,0.2,0.8223959803581238,0.39548139460384846,0.18689900636672974,0.0570068359375,-0.34574875980615616,,
3811,6.67,407552,106,157.89,199,-0.0018810333858709782,792,0.00025,0.008254751,0.2,0.7846024036407471,0.4931916296482086,0.2433251589536667,0.071044921875,-0.3534243814647198,,
3812,6.61,409600,107,156.16,200,-0.0012517457944341004,796,0.00025,0.004621308,0.2,0.7809543609619141,0.5038114544004202,0.18536169826984406,0.0697021484375,-0.37400672025978565,,
3814,6.6,411648,107,157.05,201,-0.002098862751154229,800,0.00025,0.0117874015,0.2,0.779507040977478,0.4689883906394243,0.2103477269411087,0.0689697265625,-0.3730507045984268,,
3815,6.55,413696,108,154.77,202,-0.002540242421673611,804,0.00025,0.008524953,0.2,0.8440279960632324,0.4506041593849659,0.1741950511932373,0.0792236328125,-0.33141337893903255,,
3817,6.43,415744,108,152.94,203,0.0005039960669819266,808,0.00025,0.004636307,0.2,0.8288514614105225,0.5072498936206102,0.22794543206691742,0.065185546875,-0.32934671454131603,,
3818,6.47,417792,109,152.99,204,-0.0012953717086929828,812,0.00025,0.005485543,0.2,0.8012831211090088,0.527538388967514,0.20186688005924225,0.044677734375,-0.31053334660828114,,
3820,6.48,419840,109,153.98,205,-0.00031037445296533406,816,0.00025,0.011202165,0.2,0.8037225604057312,0.5569198504090309,0.26364415884017944,0.0625,-0.35769603215157986,,
3823,6.53,421888,110,154.63,206,-0.00011331291170790792,820,0.00025,0.0059322086,0.2,0.7062925100326538,0.5985511541366577,0.27865201234817505,0.081298828125,-0.3418320883065462,,
3825,6.52,423936,110,155.32,207,-0.0016011378465918824,824,0.00025,0.009129142,0.2,0.7440961599349976,0.5344723388552666,0.22824545204639435,0.0631103515625,-0.361017182469368,,
3827,6.51,425984,111,154.87,208,-0.0030696011381223798,828,0.00025,0.006202141,0.2,0.7888798713684082,0.49555306136608124,0.2428210824728012,0.0537109375,-0.3533349186182022,,
3829,6.48,428032,111,155.92,209,-0.001474029675591737,832,0.00025,0.0051172245,0.2,0.8265164494514465,0.4453307259827852,0.2082298994064331,0.051513671875,-0.3436868842691183,,
3830,6.48,430080,112,156.3,210,-0.0013537340564653277,836,0.00025,0.0043489235,0.2,0.8175727725028992,0.4783416446298361,0.20433805882930756,0.0550537109375,-0.33256020583212376,,
3831,6.52,432128,112,158.36,211,-0.0017489046440459788,840,0.00025,0.013096409,0.2,0.7500673532485962,0.5490372348576784,0.23548465967178345,0.090087890625,-0.3452707417309284,,
3833,6.65,434176,113,159.55,212,0.003943463088944554,844,0.00025,0.007793816,0.2,0.7925649285316467,0.45036630518734455,0.22108109295368195,0.1182861328125,-0.35484064370393753,,
3834,6.76,436224,113,160.38,213,-0.0022349785722326487,848,0.00025,0.0046868357,0.2,0.7298589944839478,0.46273150481283665,0.19118645787239075,0.0411376953125,-0.34316665679216385,,
3836,6.79,438272,114,160.3,214,-0.0035789794637821615,852,0.00025,0.006745287,0.2,0.7455258369445801,0.48171498253941536,0.23752659559249878,0.07421875,-0.31254846416413784,,
3838,7.02,440320,114,163.52,215,-0.0022600279917242005,856,0.00025,0.0048840484,0.2,0.7721937894821167,0.511643897742033,0.24458463490009308,0.0587158203125,-0.28497238643467426,,
3839,7.13,442368,115,166.8,216,-0.0025983504310715944,860,0.00025,0.0047551556,0.2,0.7556254863739014,0.4861994907259941,0.2200828194618225,0.048583984375,-0.29073227755725384,,
3841,7.32,444416,115,169.43,217,-0.0014899827656336129,864,0.00025,0.00624767,0.2,0.807465136051178,0.41040912084281445,0.19753344357013702,0.0455322265625,-0.27991634607315063,,
3843,7.47,446464,116,171.32,218,-0.00018582787015475333,868,0.00025,0.008806017,0.2,0.7854136228561401,0.5770309139043093,0.24887363612651825,0.05224609375,-0.24371358193457127,,
3844,7.71,448512,116,174.88,219,0.0003506029024720192,872,0.00025,0.0038274678,0.2,0.7511578798294067,0.6225981749594212,0.34997445344924927,0.047119140625,-0.25922882184386253,,
3846,7.94,450560,117,178.06,220,0.001167865382740274,876,0.00025,0.011833701,0.2,0.7394979000091553,0.553380249068141,0.28713247179985046,0.0557861328125,-0.26120431162416935,,
3848,8.06,452608,117,180.44,221,-0.0008771235297899693,880,0.00025,0.0055161696,0.2,0.754713237285614,0.5256408546119928,0.22930610179901123,0.0538330078125,-0.2798641659319401,,
3851,8.08,454656,118,181.07,222,-0.00303597204037942,884,0.00025,0.005748161,0.2,0.7380313873291016,0.5700009576976299,0.29026076197624207,0.0443115234375,-0.2803650014102459,,
3853,8.01,456704,118,180.19,223,-0.00346981015172787,888,0.00025,0.005647316,0.2,0.7312629222869873,0.48389401100575924,0.2180779129266739,0.03369140625,-0.2921134363859892,,
3854,8.08,458752,119,180.53,224,-0.0026404380914755166,892,0.00025,0.005649723,0.2,0.780668318271637,0.4845784679055214,0.21907933056354523,0.0465087890625,-0.29687280021607876,,
3856,8.05,460800,119,178.01,225,-0.0015002173895481974,896,0.00025,0.004956864,0.2,0.7574723362922668,0.5199753325432539,0.2598392963409424,0.0526123046875,-0.2834230624139309,,
3858,8.0,462848,119,177.34,226,-0.0022722177382092923,900,0.00025,0.007158802,0.2,0.7903308272361755,0.5848724320530891,0.2729955315589905,0.046142578125,-0.3150132745504379,,
3860,8.03,464896,120,177.55,227,-1.6222242265939713e-05,904,0.00025,0.017325625,0.2,0.7693050503730774,0.5939445421099663,0.2824637293815613,0.0887451171875,-0.2835219334810972,,
3861,8.03,466944,120,177.94,228,0.0008472322078887373,908,0.00025,0.006814233,0.2,0.7906090021133423,0.51646813377738,0.24680501222610474,0.0703125,-0.2831983994692564,,
3862,8.1,468992,121,179.02,229,0.0020514414500212297,912,0.00025,0.00867155,0.2,0.7179977297782898,0.6397757455706596,0.32251301407814026,0.064697265625,-0.232541567645967,,
3864,8.48,471040,121,186.37,230,-0.0016240605036728084,916,0.00025,0.0047173155,0.2,0.6065537333488464,0.687826681882143,0.3164187967777252,0.0572509765625,-0.2547712754458189,,
3866,8.52,473088,122,186.72,231,-0.003136834711767733,920,0.00025,0.0052818717,0.2,0.7093766331672668,0.5708885937929153,0.2739679217338562,0.047119140625,-0.25987896881997585,,
3868,8.84,475136,122,191.41,232,-0.0010164865816477686,924,0.00025,0.011375836,0.2,0.7261884808540344,0.5535867661237717,0.2577681243419647,0.0562744140625,-0.26844020187854767,,
3869,9.12,477184,123,196.17,233,0.00019932936993427575,928,0.00025,0.0055510122,0.2,0.6937551498413086,0.6216527484357357,0.28996533155441284,0.063232421875,-0.2609389992430806,,
3871,9.28,479232,123,198.38,234,-0.004325506422901526,932,0.00025,0.005074639,0.2,0.6840211153030396,0.7264921218156815,0.3956412076950073,0.042236328125,-0.23959342576563358,,
3873,9.55,481280,124,202.31,235,-0.0035347022931091487,936,0.00025,0.0063320026,0.2,0.7119240760803223,0.6936989612877369,0.3198450207710266,0.04638671875,-0.24399739410728216,,
3874,9.8,483328,124,205.44,236,-0.0005030024913139641,940,0.00025,0.004113569,0.2,0.7308279275894165,0.6174346283078194,0.2763758897781372,0.0274658203125,-0.24313436914235353,,
3876,10.04,485376,125,209.09,237,-0.0008769243431743234,944,0.00025,0.008204535,0.2,0.6836614012718201,0.6435648016631603,0.33587104082107544,0.061279296875,-0.22646935936063528,,
3878,10.47,487424,125,213.96,238,-0.003243262763135135,948,0.00025,0.005046401,0.2,0.7187639474868774,0.5626603849232197,0.283443808555603,0.048095703125,-0.22722557093948126,,
3880,10.54,489472,126,214.56,239,-0.00010914017912000418,952,0.00025,0.004943925,0.2,0.7905192375183105,0.5672211311757565,0.2919434905052185,0.0609130859375,-0.23327713552862406,,
3882,10.71,491520,126,215.7,240,0.00014537616516463459,956,0.00025,0.0063968413,0.2,0.6496618986129761,0.6106519289314747,0.27052465081214905,0.045166015625,-0.21713021770119667,,
3883,10.71,493568,127,216.41,241,-0.0010943409870378673,960,0.00025,0.005127852,0.2,0.5567748546600342,0.8862941712141037,0.40647056698799133,0.0447998046875,-0.23681052401661873,,
3885,10.82,495616,127,217.73,242,-0.0033292350417468697,964,0.00025,0.013134327,0.2,0.6638696193695068,0.5897490829229355,0.24589550495147705,0.068115234375,-0.23043919540941715,,
3886,10.67,497664,128,214.8,243,-0.0014320279587991536,968,0.00025,0.008334687,0.2,0.7581052184104919,0.6749068200588226,0.3098404109477997,0.0767822265625,-0.2431537564843893,,
3888,10.66,499712,128,214.14,244,-0.0018243024533148855,972,0.00025,0.0070032016,0.2,0.658092737197876,0.8566308245062828,0.3920712471008301,0.0535888671875,-0.23987369425594807,,
,,500000,,,,-0.0031699720420874655,976,0.00025,0.0072219777,0.2,0.7595858573913574,0.6061600968241692,0.26154178380966187,0.039794921875,-0.2473330656066537,240.9,12.5
3773,10.67,501760,132,213.58,245,,,,,,,,,,,,
3774,10.71,503808,133,214.45,246,-0.000619566795649007,980,0.00025,0.006901347,0.2,0.7336909770965576,0.6260772757232189,0.28618496656417847,0.0433349609375,-0.276079093106091,,
3776,10.81,505856,133,215.77,247,-0.0006654899043496698,984,0.00025,0.0074570216,0.2,0.6287208795547485,0.6114055775105953,0.29283401370048523,0.0556640625,-0.25789827294647694,,
3777,10.72,507904,134,215.66,248,-0.001126997172832489,988,0.00025,0.0040089125,0.2,0.7417441010475159,0.6393750309944153,0.2790331244468689,0.033203125,-0.29332858324050903,,
3779,10.67,509952,134,214.71,249,-0.003357235051225871,992,0.00025,0.00701614,0.2,0.7510294914245605,0.6198583506047726,0.24955782294273376,0.0518798828125,-0.2553712045773864,,
3781,10.61,512000,135,213.98,250,-0.0006169908156152815,996,0.00025,0.010800349,0.2,0.7798599004745483,0.6130826324224472,0.3348448872566223,0.054443359375,-0.26504101790487766,,
3783,10.57,514048,135,213.79,251,-0.0008909880416467786,1000,0.00025,0.004588089,0.2,0.7611225843429565,0.7933915928006172,0.372329443693161,0.04931640625,-0.25358363147825,,
3784,10.63,516096,136,215.56,252,4.049047129228711e-05,1004,0.00025,0.005882647,0.2,0.6739125847816467,0.6695723868906498,0.3181982636451721,0.0496826171875,-0.2653644345700741,,
3786,10.71,518144,136,215.95,253,-0.0012149869289714843,1008,0.00025,0.0073176785,0.2,0.8010174036026001,0.6816694252192974,0.27977943420410156,0.04833984375,-0.29158765636384487,,
3788,10.65,520192,137,215.35,254,-0.0006802682182751596,1012,0.00025,0.0047306526,0.2,0.5871698260307312,0.8459169156849384,0.353848397731781,0.047607421875,-0.2781828176230192,,
3789,10.42,522240,137,212.82,255,-0.0014328232209663838,1016,0.00025,0.009481524,0.2,0.7507249712944031,0.678272046148777,0.26560068130493164,0.061279296875,-0.3220802824944258,,
3791,10.36,524288,138,213.5,256,-0.0007964204123709351,1020,0.00025,0.006798408,0.2,0.7413246631622314,0.8325438313186169,0.38193196058273315,0.0601806640625,-0.31033951602876186,,
3793,10.36,526336,138,213.48,257,-0.0010693672520574182,1024,0.00025,0.015654245,0.2,0.702644407749176,0.7066071964800358,0.2914260923862457,0.071044921875,-0.3433482814580202,,
3794,10.22,528384,139,211.8,258,-0.0010425021464470774,1028,0.00025,0.008618929,0.2,0.7929653525352478,0.575341260060668,0.27328187227249146,0.0736083984375,-0.333049139007926,,
3796,10.05,530432,139,209.88,259,0.00020543194841593504,1032,0.00025,0.00952318,0.2,0.7724291086196899,0.659404568374157,0.2777351438999176,0.07275390625,-0.3353841081261635,,
3797,9.77,532480,140,206.44,260,0.003485035660560243,1036,0.00025,0.009459624,0.2,0.7495689392089844,0.688268642872572,0.2565525472164154,0.0960693359375,-0.32909081503748894,,
3799,9.44,534528,140,201.09,261,-0.001070544618414715,1040,0.00025,0.006096758,0.2,0.7917346954345703,0.5966403447091579,0.26554277539253235,0.058837890625,-0.34791244752705097,,
3800,9.09,536576,141,195.05,262,0.0008007457654457539,1044,0.00025,0.007965107,0.2,0.8253198862075806,0.6204723864793777,0.25202593207359314,0.086181640625,-0.37013903819024563,,
3802,8.79,538624,141,191.19,263,-0.0012106930080335587,1048,0.00025,0.0053974204,0.2,0.773428201675415,0.7028284631669521,0.3461219370365143,0.043212890625,-0.3525620475411415,,
3803,8.71,540672,142,191.51,264,-0.0014051465841475874,1052,0.00025,0.007530197,0.2,0.7760246992111206,0.6646859422326088,0.3139601945877075,0.07470703125,-0.3541882298886776,,
3805,8.59,542720,142,189.04,265,-0.0018229303532280028,1056,0.00025,0.0035018497,0.2,0.8254408836364746,0.5488036051392555,0.23112788796424866,0.0394287109375,-0.3427728768438101,,
3806,8.44,544768,143,186.53,266,-0.003259993944084272,1060,0.00025,0.008694041,0.2,0.7762143015861511,0.638603825122118,0.328305721282959,0.07861328125,-0.31697722151875496,,
3808,8.32,546816,143,184.28,267,-0.0012531502870842814,1064,0.00025,0.01110556,0.2,0.7415720224380493,0.556725412607193,0.28552889823913574,0.065185546875,-0.2912684381008148,,
3810,8.41,548864,144,184.8,268,-0.00040366133907809854,1068,0.00025,0.010811562,0.2,0.7447370290756226,0.60536715015769,0.28521063923835754,0.075927734375,-0.26270898431539536,,
3812,8.52,550912,144,186.64,269,-0.0038732201792299747,1072,0.00025,0.004450728,0.2,0.73246830701828,0.6935784034430981,0.3222789764404297,0.039794921875,-0.2749660164117813,,
3813,8.51,552960,144,185.72,270,-0.00043278929661028087,1076,0.00025,0.0059353076,0.2,0.7595505714416504,0.6242113225162029,0.2471834421157837,0.054931640625,-0.294181402772665,,
3815,8.57,555008,145,187.74,271,0.00020402995869517326,1080,0.00025,0.012345603,0.2,0.7268280982971191,0.6516056954860687,0.27944982051849365,0.08984375,-0.2914827447384596,,
3816,8.86,557056,145,190.21,272,-0.003045386081794277,1084,0.00025,0.010365649,0.2,0.7660229206085205,0.5367450043559074,0.22361759841442108,0.04736328125,-0.27187946904450655,,
3817,9.06,559104,146,192.24,273,-0.0006537052395287901,1088,0.00025,0.010782768,0.2,0.7222244143486023,0.6590894274413586,0.30361834168434143,0.0751953125,-0.2995324172079563,,
3819,9.24,561152,146,194.32,274,-0.0009300365345552564,1092,0.00025,0.004444964,0.2,0.6451416015625,0.7591751776635647,0.35584262013435364,0.0426025390625,-0.30129542015492916,,
3820,9.44,563200,147,197.08,275,-0.0015997210866771638,1096,0.00025,0.005301155,0.2,0.6593475937843323,0.7504831030964851,0.3493780493736267,0.04638671875,-0.2791902516037226,,
3821,9.51,565248,147,197.31,276,-0.0022905411606188864,1100,0.00025,0.0125084985,0.2,0.789833128452301,0.591104332357645,0.24124646186828613,0.0745849609375,-0.30882203206419945,,
3822,9.48,567296,148,197.0,277,-0.001077801687642932,1104,0.00025,0.010357961,0.2,0.7563126087188721,0.7425452508032322,0.31975722312927246,0.0604248046875,-0.2813563570380211,,
3824,9.49,569344,148,197.14,278,0.0025964095548260957,1108,0.00025,0.012957624,0.2,0.7772589921951294,0.6999036446213722,0.33723577857017517,0.0751953125,-0.3022577799856663,,
3825,9.53,571392,149,197.29,279,0.0011308120156172663,1112,0.00025,0.0069940975,0.2,0.7489722371101379,0.7917034775018692,0.33863046765327454,0.0701904296875,-0.3338732160627842,,
3827,9.51,573440,149,196.86,280,0.002768917503999546,1116,0.00025,0.008268924,0.2,0.7247235774993896,0.7347611039876938,0.35647615790367126,0.0889892578125,-0.33510686457157135,,
3828,9.35,575488,150,193.86,281,-0.0018345562857575715,1120,0.00025,0.0072822254,0.2,0.7857117056846619,0.6516211554408073,0.3136788308620453,0.067626953125,-0.32657279446721077,,
3829,9.11,577536,150,191.57,282,0.0003985484945587814,1124,0.00025,0.012755008,0.2,0.821733832359314,0.6141187325119972,0.26291316747665405,0.1007080078125,-0.29640035331249237,,
3831,8.95,579584,151,189.28,283,-0.0013420284958556294,1128,0.00025,0.0076292017,0.2,0.746846616268158,0.788490355014801,0.3746204376220703,0.06787109375,-0.3168205264955759,,
3832,8.65,581632,151,184.53,284,-0.002463606186211109,1132,0.00025,0.0073332386,0.2,0.8443403244018555,0.5074977874755859,0.2326229363679886,0.0631103515625,-0.3283112533390522,,
3833,8.36,583680,152,179.68,285,-0.003918739268556237,1136,0.00025,0.011007362,0.2,0.8016918301582336,0.588301096111536,0.24421995878219604,0.078369140625,-0.3363341186195612,,
3834,8.15,585728,152,176.61,286,-0.003231609531212598,1140,0.00025,0.0077865785,0.2,0.7728231549263,0.6925024800002575,0.3165471851825714,0.089599609375,-0.3288320992141962,,
3836,8.08,587776,153,174.75,287,-0.002449692372465506,1144,0.00025,0.0070083393,0.2,0.8061926960945129,0.661697544157505,0.27572306990623474,0.05078125,-0.3114841356873512,,
3837,7.98,589824,153,174.63,288,-8.429825538769364e-05,1148,0.00025,0.0065838713,0.2,0.7326981425285339,0.7517077811062336,0.3183766305446625,0.0657958984375,-0.3255143892019987,,
3838,7.88,591872,154,174.62,289,-0.0009805787412915379,1152,0.00025,0.009230651,0.2,0.8030053377151489,0.5869857631623745,0.2415354698896408,0.093017578125,-0.3444253373891115,,
3840,7.91,593920,154,175.01,290,-0.0022435082646552473,1156,0.00025,0.0058547202,0.2,0.7974804639816284,0.6214283481240273,0.2560392916202545,0.0704345703125,-0.33687145076692104,,
