rollout/ep_len_mean,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/clip_fraction,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/value_loss,train/approx_kl,eval/mean_ep_length,eval/mean_reward
,,,,300000,,0.0643310546875,-0.38416527584195137,0.20441190898418427,584,0.2,0.00025,0.7930362224578857,-0.001769876223988831,0.4091784320771694,0.0073989634,157.9,6.85
148.46,147,80,6.12,301056,3722,,,,,,,,,,,,
149.47,148,81,6.19,303104,3724,0.0806884765625,-0.3728140089660883,0.1907372623682022,588,0.2,0.00025,0.7982999086380005,0.0017061566468328238,0.40950413048267365,0.009021945,,
147.02,149,81,6.16,305152,3727,0.0355224609375,-0.33670938573777676,0.2350180745124817,592,0.2,0.00025,0.787507951259613,-0.0011906031286343932,0.39986055344343185,0.0075602136,,
147.82,150,82,6.18,307200,3730,0.063720703125,-0.336159635335207,0.14239925146102905,596,0.2,0.00025,0.8186835646629333,-0.0031829989748075604,0.3168446272611618,0.009652304,,
147.56,151,82,6.15,309248,3733,0.0565185546875,-0.3706554267555475,0.157887265086174,600,0.2,0.00025,0.809319257736206,-0.0019931254209950566,0.3644028715789318,0.005753013,,
147.98,152,83,6.19,311296,3735,0.0369873046875,-0.35395717062056065,0.13494738936424255,604,0.2,0.00025,0.8383789658546448,-0.0031985870737116784,0.32280823960900307,0.0042368206,,
149.59,153,83,6.19,313344,3737,0.04150390625,-0.3866929318755865,0.1253523826599121,608,0.2,0.00025,0.8645582795143127,-0.0009501794702373445,0.34795480966567993,0.0044354554,,
148.54,154,84,6.19,315392,3740,0.029052734375,-0.3852948918938637,0.17640036344528198,612,0.2,0.00025,0.8447720408439636,-0.003857974865240976,0.3653565999120474,0.0039580315,,
148.13,155,84,6.18,317440,3743,0.037353515625,-0.35216115415096283,0.1600714772939682,616,0.2,0.00025,0.8167409896850586,-0.0019330627110321075,0.32987720891833305,0.0046645403,,
149.41,156,85,6.18,319488,3745,0.04296875,-0.36214290745556355,0.128977969288826,620,0.2,0.00025,0.8688156008720398,-0.00511338614160195,0.2692974992096424,0.005071231,,
147.13,157,85,6.09,321536,3747,0.06591796875,-0.34470670111477375,0.12788717448711395,624,0.2,0.00025,0.8257232904434204,-0.002427089581033215,0.35969657450914383,0.0075684357,,
148.52,158,86,6.19,323584,3750,0.061767578125,-0.310507882386446,0.13313055038452148,628,0.2,0.00025,0.8527578115463257,-0.0012607787793967873,0.33742063492536545,0.0047515593,,
149.1,159,86,6.22,325632,3752,0.052978515625,-0.3473619818687439,0.1519075334072113,632,0.2,0.00025,0.8759343028068542,-0.0035100783861707896,0.3190485630184412,0.005884366,,
147.66,160,87,6.21,327680,3753,0.0570068359375,-0.3453965485095978,0.21606500446796417,636,0.2,0.00025,0.7993956804275513,-0.002403360733296722,0.46955239959061146,0.0077803233,,
149.16,161,87,6.33,329728,3755,0.0810546875,-0.3189711831510067,0.22569209337234497,640,0.2,0.00025,0.8142837882041931,0.00035999715328216553,0.45666841603815556,0.008315363,,
149.59,162,88,6.34,331776,3757,0.0516357421875,-0.3188896309584379,0.1488780379295349,644,0.2,0.00025,0.8440840840339661,-0.0019277477404102683,0.3656880743801594,0.005511482,,
153.43,163,88,6.52,333824,3759,0.0479736328125,-0.31275060772895813,0.263119101524353,648,0.2,0.00025,0.7701037526130676,-8.275831351056695e-05,0.5222498290240765,0.0045997286,,
153.77,164,89,6.63,335872,3761,0.04052734375,-0.3281931299716234,0.1792202591896057,652,0.2,0.00025,0.8309678435325623,-0.004471901920624077,0.4132191427052021,0.0052337954,,
157.1,165,89,6.79,337920,3762,0.0931396484375,-0.30633687414228916,0.21172749996185303,656,0.2,0.00025,0.8258907794952393,-0.001428284333087504,0.4753315541893244,0.0073871003,,
156.96,166,90,6.77,339968,3764,0.0452880859375,-0.32724082469940186,0.2140423208475113,660,0.2,0.00025,0.8771561980247498,-0.0021313805773388594,0.386736361309886,0.006265586,,
158.31,167,90,6.8,342016,3766,0.0416259765625,-0.34462689235806465,0.20781637728214264,664,0.2,0.00025,0.8403376936912537,-0.0013393093249760568,0.3917143512517214,0.0044982843,,
161.06,168,91,6.88,344064,3767,0.03466796875,-0.34455152228474617,0.18949061632156372,668,0.2,0.00025,0.8125150203704834,-0.00320980983087793,0.41969725489616394,0.003962644,,
160.93,169,91,6.85,346112,3769,0.0498046875,-0.31270021945238113,0.16499681770801544,672,0.2,0.00025,0.8363410830497742,-0.0002720840566325933,0.3766933996230364,0.00605656,,
160.21,170,92,6.79,348160,3771,0.0521240234375,-0.31901972368359566,0.1866079568862915,676,0.2,0.00025,0.8564749956130981,6.07447000220418e-05,0.36051478423178196,0.0032919142,,
156.83,171,92,6.62,350208,3772,0.042236328125,-0.33403158746659756,0.16610375046730042,680,0.2,0.00025,0.8611913323402405,-0.002551221230532974,0.38321633264422417,0.00539481,,
158.59,172,93,6.6,352256,3774,0.0625,-0.3199948873370886,0.2267838418483734,684,0.2,0.00025,0.7841843366622925,-0.003485976776573807,0.5089570824056864,0.007662615,,
157.0,173,93,6.53,354304,3776,0.0662841796875,-0.34192945063114166,0.1338190734386444,688,0.2,0.00025,0.8712230920791626,-0.00598637672374025,0.29451514780521393,0.0075993775,,
157.02,174,94,6.51,356352,3778,0.067626953125,-0.3758891820907593,0.20697720348834991,692,0.2,0.00025,0.8341348767280579,-0.0002902203123085201,0.41338867507874966,0.0072674872,,
155.13,175,94,6.51,358400,3779,0.042724609375,-0.3391642104834318,0.13311034440994263,696,0.2,0.00025,0.8322308659553528,-0.003201392013579607,0.38189598359167576,0.004794983,,
155.13,176,95,6.52,360448,3781,0.06884765625,-0.3319323305040598,0.16707512736320496,700,0.2,0.00025,0.8549163341522217,-0.004451758548384532,0.3584850896149874,0.010477964,,
153.93,177,95,6.48,362496,3783,0.0491943359375,-0.33722299337387085,0.21445217728614807,704,0.2,0.00025,0.8359681367874146,-0.0029540359100792557,0.41302359476685524,0.0060254373,,
153.27,178,96,6.5,364544,3785,0.0672607421875,-0.3186068255454302,0.19646763801574707,708,0.2,0.00025,0.8315016031265259,-0.0027986611530650407,0.4057995621114969,0.006066379,,
153.77,179,96,6.64,366592,3787,0.044921875,-0.29311286099255085,0.1866120994091034,712,0.2,0.00025,0.8195939660072327,-0.00010794380796141922,0.4346686601638794,0.0058116037,,
154.75,180,97,6.68,368640,3789,0.0518798828125,-0.2800614647567272,0.22711320221424103,716,0.2,0.00025,0.7905307412147522,-0.001965760631719604,0.4855307135730982,0.007061159,,
157.88,181,97,6.81,370688,3791,0.062744140625,-0.2800976876169443,0.18470975756645203,720,0.2,0.00025,0.8315096497535706,-0.002938113291747868,0.4057133439928293,0.0066302093,,
156.78,182,98,6.83,372736,3794,0.0439453125,-0.3115883432328701,0.20395146310329437,724,0.2,0.00025,0.8095811605453491,-0.0043791735952254385,0.43981250934302807,0.0037136106,,
158.2,183,98,6.9,374784,3796,0.0430908203125,-0.28781129978597164,0.23365366458892822,728,0.2,0.00025,0.7823020219802856,-0.0036029451293870807,0.4612519387155771,0.0044992818,,
158.7,184,99,6.94,376832,3798,0.0582275390625,-0.28934632427990437,0.16914623975753784,732,0.2,0.00025,0.8714498281478882,-0.0026821752835530788,0.3407549001276493,0.009508647,,
159.5,185,99,7.02,378880,3800,0.0621337890625,-0.3134990893304348,0.20087073743343353,736,0.2,0.00025,0.8395728468894958,-0.0034149455605074763,0.4125905055552721,0.00842334,,
160.77,186,100,7.09,380928,3802,0.0555419921875,-0.30313838832080364,0.2079903483390808,740,0.2,0.00025,0.8286656141281128,0.0001953293103724718,0.4704949427396059,0.0059487894,,
160.28,187,100,7.03,382976,3804,0.0660400390625,-0.28756258264184,0.1481664627790451,744,0.2,0.00025,0.8926657438278198,-0.001001401207759045,0.3056418178603053,0.009054183,,
159.69,188,101,7.06,385024,3805,0.0418701171875,-0.2888918109238148,0.12871375679969788,748,0.2,0.00025,0.8938338160514832,-0.0029497229552362114,0.30394042283296585,0.0034842626,,
159.56,189,101,7.08,387072,3807,0.0408935546875,-0.2668524421751499,0.18946027755737305,752,0.2,0.00025,0.8794327974319458,-0.002690273046027869,0.3396706562489271,0.00411166,,
160.29,190,102,7.12,389120,3809,0.0496826171875,-0.30786794796586037,0.15860438346862793,756,0.2,0.00025,0.9005376696586609,-0.0021143609192222357,0.3469997774809599,0.007228299,,
159.13,191,102,7.02,391168,3811,0.070556640625,-0.290817080065608,0.21788083016872406,760,0.2,0.00025,0.8467239141464233,-0.0011714716965798289,0.49540654942393303,0.0072413348,,
157.68,192,103,6.99,393216,3813,0.0458984375,-0.285816365852952,0.1652178317308426,764,0.2,0.00025,0.869979739189148,-0.0035740560269914567,0.34581741504371166,0.005277879,,
158.83,193,103,7.11,395264,3815,0.05712890625,-0.30727784149348736,0.1737886220216751,768,0.2,0.00025,0.8528442978858948,0.0005421055248007178,0.39221326634287834,0.0065230206,,
158.19,194,104,7.12,397312,3817,0.041748046875,-0.30087815038859844,0.20005255937576294,772,0.2,0.00025,0.8538192510604858,-0.0033404053247068077,0.3679496329277754,0.006461278,,
158.81,195,104,7.12,399360,3818,0.04541015625,-0.2970188111066818,0.21561381220817566,776,0.2,0.00025,0.8382418155670166,-0.0015735997876618057,0.38383468985557556,0.0042590657,,
,,,,400000,,0.0777587890625,-0.34346194192767143,0.2106487900018692,780,0.2,0.00025,0.8512575626373291,0.00029479083605110645,0.4197005573660135,0.015179776,161.45,7.75
160.17,196,107,7.12,401408,3725,,,,,,,,,,,,
160.51,197,108,7.16,403456,3728,0.079833984375,-0.3040707353502512,0.1670110821723938,784,0.2,0.00025,0.8746269941329956,-0.0005862201505806297,0.37332027964293957,0.010904704,,
161.53,198,108,7.25,405504,3730,0.0467529296875,-0.29063473269343376,0.22895637154579163,788,0.2,0.00025,0.8347012996673584,-0.0007953883614391088,0.47475224547088146,0.0071075014,,
162.38,199,109,7.39,407552,3732,0.061767578125,-0.28026830591261387,0.2137944996356964,792,0.2,0.00025,0.8269649744033813,0.002204658667324111,0.5269009172916412,0.0033744043,,
164.51,200,109,7.5,409600,3734,0.0469970703125,-0.28620171546936035,0.21788974106311798,796,0.2,0.00025,0.8168390393257141,0.0004919221100863069,0.46717526391148567,0.003985267,,
165.83,201,110,7.51,411648,3736,0.0516357421875,-0.3149721287190914,0.2155086100101471,800,0.2,0.00025,0.8043433427810669,-0.00032462665694765747,0.46797134540975094,0.008174706,,
166.38,202,110,7.51,413696,3737,0.0670166015625,-0.31773117557168007,0.18905693292617798,804,0.2,0.00025,0.8302350044250488,-0.0002115175302606076,0.4361103754490614,0.0049213646,,
166.35,203,111,7.53,415744,3740,0.0506591796875,-0.3162681795656681,0.17143400013446808,808,0.2,0.00025,0.8447787165641785,-0.002238455053884536,0.38548613525927067,0.0054646106,,
166.5,204,111,7.59,417792,3742,0.050537109375,-0.3008964564651251,0.17828251421451569,812,0.2,0.00025,0.8622848987579346,-0.0058114028070122,0.39900887198746204,0.0057355943,,
165.35,205,112,7.58,419840,3744,0.0511474609375,-0.3142396192997694,0.19682654738426208,816,0.2,0.00025,0.8283695578575134,-0.003941839735489339,0.4438472334295511,0.0068078954,,
165.3,206,112,7.62,421888,3746,0.0433349609375,-0.30973876640200615,0.22696995735168457,820,0.2,0.00025,0.7719529867172241,4.246004391461611e-05,0.4848456121981144,0.006071146,,
166.36,207,113,7.68,423936,3747,0.0821533203125,-0.2918352000415325,0.1468058079481125,824,0.2,0.00025,0.8401055932044983,0.0016828239313326776,0.3416451755911112,0.00962793,,
166.55,208,113,7.65,425984,3749,0.048583984375,-0.3372563514858484,0.14397373795509338,828,0.2,0.00025,0.8551852107048035,-0.0025606654526200145,0.36518145725131035,0.0044953856,,
165.14,209,114,7.55,428032,3751,0.06640625,-0.34839101880788803,0.20956003665924072,832,0.2,0.00025,0.8075377941131592,-0.0036168414226267487,0.5000158529728651,0.009316892,,
165.41,210,114,7.55,430080,3752,0.073974609375,-0.29234662279486656,0.19162151217460632,836,0.2,0.00025,0.8043798804283142,0.0005402985552791506,0.46525938995182514,0.012468669,,
165.61,211,115,7.56,432128,3754,0.0518798828125,-0.3102959580719471,0.21764837205410004,840,0.2,0.00025,0.827431857585907,-0.0009934950503520668,0.44543622992932796,0.005636672,,
164.17,212,115,7.54,434176,3755,0.0511474609375,-0.304439315572381,0.20540136098861694,844,0.2,0.00025,0.8476952910423279,-0.0031354735256172717,0.4256206601858139,0.005546849,,
165.13,213,116,7.55,436224,3757,0.054931640625,-0.29261006601154804,0.2548093795776367,848,0.2,0.00025,0.7666647434234619,-0.001595570327481255,0.5508848298341036,0.0069447504,,
164.47,214,116,7.51,438272,3759,0.066650390625,-0.2797353267669678,0.16643689572811127,852,0.2,0.00025,0.8516760468482971,-0.0018466703477315605,0.3813938833773136,0.0076240497,,
164.9,215,117,7.52,440320,3761,0.05029296875,-0.2789993193000555,0.23032453656196594,856,0.2,0.00025,0.7818082571029663,-0.003329596307594329,0.5011919382959604,0.0074152574,,
163.53,216,117,7.54,442368,3762,0.0498046875,-0.24165171012282372,0.1899663507938385,860,0.2,0.00025,0.856697678565979,-0.0004830049874726683,0.3597068749368191,0.014516501,,
163.25,217,118,7.57,444416,3763,0.0740966796875,-0.25811430625617504,0.1824125498533249,864,0.2,0.00025,0.8489300012588501,0.0005599526921287179,0.42141949757933617,0.015350746,,
163.95,218,118,7.51,446464,3765,0.0584716796875,-0.2592893438413739,0.22621622681617737,868,0.2,0.00025,0.7936952114105225,-0.001605091179953888,0.5013167299330235,0.011504478,,
165.9,219,119,7.62,448512,3766,0.1004638671875,-0.25032557267695665,0.2740881145000458,872,0.2,0.00025,0.7704957723617554,0.008659322775201872,0.5288649145513773,0.020457216,,
167.24,220,119,7.65,450560,3768,0.0509033203125,-0.24341530352830887,0.19341102242469788,876,0.2,0.00025,0.8491919040679932,-0.0014281310723163188,0.42500019259750843,0.0030778856,,
167.67,221,120,7.67,452608,3769,0.068115234375,-0.23363951221108437,0.17331908643245697,880,0.2,0.00025,0.8441795110702515,-0.0019845503265969455,0.40858484245836735,0.009839664,,
166.78,222,120,7.64,454656,3771,0.04638671875,-0.2476743943989277,0.18726253509521484,884,0.2,0.00025,0.8497081995010376,-0.0016414866549894214,0.40534129552543163,0.007852928,,
166.67,223,121,7.57,456704,3772,0.0601806640625,-0.2675940999761224,0.1835370808839798,888,0.2,0.00025,0.8526118397712708,-0.00017456640489399433,0.3810406755656004,0.0060143666,,
167.75,224,121,7.58,458752,3774,0.071044921875,-0.23907143902033567,0.1900360882282257,892,0.2,0.00025,0.8325849175453186,0.0020109899633098394,0.4289934765547514,0.011743229,,
167.05,225,122,7.54,460800,3775,0.04736328125,-0.23516649194061756,0.19691422581672668,896,0.2,0.00025,0.8509746789932251,-0.0013208832824602723,0.372953612357378,0.0042559775,,
165.66,226,122,7.59,462848,3776,0.0498046875,-0.23541126120835543,0.229518860578537,900,0.2,0.00025,0.8340257406234741,-0.0026145903975702822,0.47217999026179314,0.005869135,,
164.15,227,123,7.48,464896,3778,0.0428466796875,-0.24961291626095772,0.18467313051223755,904,0.2,0.00025,0.8635909557342529,-0.0001304387697018683,0.42504241690039635,0.0074421177,,
162.99,228,123,7.48,466944,3779,0.065673828125,-0.25860165897756815,0.16113577783107758,908,0.2,0.00025,0.8914779424667358,0.0018863746081478894,0.3275705371052027,0.0072113886,,
161.74,229,124,7.36,468992,3781,0.07275390625,-0.24385265354067087,0.25022274255752563,912,0.2,0.00025,0.809550404548645,0.001039393842802383,0.46513883024454117,0.0071611423,,
164.09,230,124,7.49,471040,3782,0.068115234375,-0.24560072179883718,0.21500620245933533,916,0.2,0.00025,0.8404257297515869,0.0005694232240784913,0.47533173114061356,0.008132817,,
162.45,231,125,7.41,473088,3783,0.0428466796875,-0.2560966210439801,0.09810665249824524,920,0.2,0.00025,0.9336977005004883,-0.0010059534979518503,0.22753636818379164,0.0035908148,,
162.84,232,125,7.44,475136,3785,0.0390625,-0.22152690030634403,0.1900215446949005,924,0.2,0.00025,0.8394087553024292,-0.003409941913560033,0.42908000759780407,0.0038278373,,
162.54,233,126,7.38,477184,3786,0.04736328125,-0.2236984260380268,0.17746064066886902,928,0.2,0.00025,0.8180224299430847,-0.0012733991316054016,0.36990674398839474,0.009569146,,
161.73,234,126,7.42,479232,3787,0.0509033203125,-0.1981316963210702,0.15562354028224945,932,0.2,0.00025,0.8208590149879456,-0.001398597116349265,0.39770280942320824,0.0076939017,,
161.01,235,127,7.46,481280,3788,0.048095703125,-0.19276876002550125,0.21711665391921997,936,0.2,0.00025,0.8764131665229797,-0.0007491483847843483,0.36156734451651573,0.0035071685,,
161.49,236,127,7.57,483328,3789,0.0404052734375,-0.2019654680043459,0.1722666323184967,940,0.2,0.00025,0.8682891130447388,-0.001790626032743603,0.3815160524100065,0.004876921,,
162.71,237,128,7.63,485376,3791,0.0323486328125,-0.1918368050828576,0.19189134240150452,944,0.2,0.00025,0.810797929763794,-0.0034805795876309276,0.4688491187989712,0.0049617495,,
160.59,238,128,7.52,487424,3792,0.0362548828125,-0.19314197450876236,0.17985936999320984,948,0.2,0.00025,0.8723658323287964,-0.001863684068666771,0.3453473597764969,0.007530564,,
160.26,239,129,7.48,489472,3794,0.0421142578125,-0.16646629478782415,0.13230927288532257,952,0.2,0.00025,0.888673722743988,-0.0026277985889464617,0.3126352969557047,0.007675564,,
159.44,240,129,7.49,491520,3795,0.0361328125,-0.1790377078577876,0.15719690918922424,956,0.2,0.00025,0.8890008926391602,-0.0012819571420550346,0.33752973191440105,0.007921232,,
159.61,241,129,7.48,493568,3797,0.04248046875,-0.17340809758752584,0.1459507942199707,960,0.2,0.00025,0.8949169516563416,-0.0010957159684039652,0.31318349204957485,0.009595891,,
159.24,242,130,7.44,495616,3798,0.051513671875,-0.20860945619642735,0.2047569900751114,964,0.2,0.00025,0.8748989105224609,-0.0009520345774944872,0.42030823789536953,0.0053289137,,
158.94,243,130,7.36,497664,3799,0.0584716796875,-0.2319060442969203,0.1686505377292633,968,0.2,0.00025,0.8397297859191895,-0.0006313721532933414,0.44675897248089314,0.011258422,,
156.36,244,131,7.14,499712,3800,0.04833984375,-0.22782882768660784,0.1923462599515915,972,0.2,0.00025,0.8845313191413879,-0.0017554654041305184,0.40543140657246113,0.008061578,,
,,,,500000,,0.0374755859375,-0.21405079402029514,0.16084609925746918,976,0.2,0.00025,0.8783848285675049,-0.002824145893100649,0.38915716856718063,0.0034558875,160.75,7.6
154.8,245,134,6.99,501760,3725,,,,,,,,,,,,
153.72,246,135,6.91,503808,3727,0.0367431640625,-0.2436781581491232,0.1759963482618332,980,0.2,0.00025,0.8803550004959106,-0.0017892481992021203,0.3656277135014534,0.004047213,,
154.2,247,135,6.92,505856,3728,0.0428466796875,-0.25002711918205023,0.15098945796489716,984,0.2,0.00025,0.873104989528656,-0.002221294940682128,0.3127307090908289,0.005219764,,
156.43,248,136,6.98,507904,3730,0.0379638671875,-0.2085383078083396,0.13087545335292816,988,0.2,0.00025,0.8818346858024597,-0.001795397634850815,0.3237945903092623,0.0045752013,,
156.84,249,136,7.02,509952,3731,0.0308837890625,-0.20180640369653702,0.15875837206840515,992,0.2,0.00025,0.8939915895462036,-0.0017234382685273886,0.3407424706965685,0.0033981174,,
158.59,250,137,7.09,512000,3733,0.0406494140625,-0.208725119009614,0.16010917723178864,996,0.2,0.00025,0.9023624658584595,-0.00097379379440099,0.32099198922514915,0.0076092067,,
159.58,251,137,7.17,514048,3735,0.0360107421875,-0.22263941913843155,0.1517798751592636,1000,0.2,0.00025,0.907680869102478,-0.0017381662619300187,0.2891562292352319,0.005232502,,
159.85,252,138,7.23,516096,3736,0.0457763671875,-0.24741297215223312,0.1595110297203064,1004,0.2,0.00025,0.8615601658821106,-0.0008953985234256834,0.3762012142688036,0.005285896,,
159.28,253,138,7.25,518144,3738,0.072265625,-0.25313835591077805,0.1690887063741684,1008,0.2,0.00025,0.874250590801239,0.0018593358690850437,0.356690488755703,0.012470493,,
159.96,254,139,7.38,520192,3739,0.044677734375,-0.22902621142566204,0.1678268164396286,1012,0.2,0.00025,0.8307759761810303,-0.002710729546379298,0.42474921606481075,0.0054726657,,
160.81,255,139,7.46,522240,3741,0.03955078125,-0.22841967642307281,0.15001387894153595,1016,0.2,0.00025,0.869461178779602,-0.0034744307049550116,0.34308480843901634,0.005087469,,
158.91,256,140,7.37,524288,3743,0.0660400390625,-0.2454458549618721,0.12848223745822906,1020,0.2,0.00025,0.901690661907196,-0.00300236968905665,0.2822742061689496,0.005427204,,
158.47,257,140,7.33,526336,3745,0.0430908203125,-0.24840050004422665,0.16330213844776154,1024,0.2,0.00025,0.8492810726165771,-0.0029523480916395783,0.38736758567392826,0.0049305945,,
157.14,258,141,7.33,528384,3747,0.047119140625,-0.22125923540443182,0.16931141912937164,1028,0.2,0.00025,0.8755013942718506,-0.0006725872226525098,0.38155148923397064,0.0064313873,,
158.31,259,141,7.31,530432,3748,0.0537109375,-0.2296475786715746,0.12843933701515198,1032,0.2,0.00025,0.8744692802429199,-0.0008394578471779823,0.34611966647207737,0.010432359,,
159.2,260,141,7.43,532480,3750,0.0684814453125,-0.22701527178287506,0.12825565040111542,1036,0.2,0.00025,0.9047378301620483,-3.507314249873161e-05,0.3070827480405569,0.012664682,,
161.38,261,142,7.53,534528,3752,0.0440673828125,-0.2051540743559599,0.12823212146759033,1040,0.2,0.00025,0.914926290512085,-0.0028194124752189964,0.27808969374746084,0.009569862,,
161.65,262,142,7.49,536576,3754,0.064453125,-0.20767522882670164,0.16365328431129456,1044,0.2,0.00025,0.8961268663406372,0.0012055178376613185,0.34933872148394585,0.008186828,,
160.31,263,143,7.46,538624,3755,0.0501708984375,-0.19591068848967552,0.1978968232870102,1048,0.2,0.00025,0.8662186861038208,-0.0014455498603638262,0.4502320531755686,0.0094672525,,
161.46,264,143,7.54,540672,3756,0.0299072265625,-0.21384721249341965,0.11625101417303085,1052,0.2,0.00025,0.9042161107063293,-0.001422229193849489,0.2743423664942384,0.0036579864,,
160.55,265,144,7.54,542720,3758,0.071533203125,-0.22373388335108757,0.13060927391052246,1056,0.2,0.00025,0.898040771484375,-0.002027510170591995,0.3136094845831394,0.009432346,,
161.3,266,144,7.54,544768,3759,0.0423583984375,-0.2427492579445243,0.17053157091140747,1060,0.2,0.00025,0.8674097061157227,-0.0014725963992532343,0.3656003996729851,0.00407364,,
161.36,267,145,7.59,546816,3760,0.050537109375,-0.21796826738864183,0.1347009390592575,1064,0.2,0.00025,0.9059005975723267,-0.002940626029158011,0.3018522709608078,0.0068900036,,
160.0,268,145,7.54,548864,3761,0.0543212890625,-0.22003381047397852,0.15440399944782257,1068,0.2,0.00025,0.8833380937576294,-0.0013566046545747668,0.3415092062205076,0.009200994,,
159.6,269,146,7.53,550912,3763,0.0516357421875,-0.21020471304655075,0.16492010653018951,1072,0.2,0.00025,0.8809195756912231,0.0016881429473869503,0.3381764106452465,0.0075132083,,
160.35,270,146,7.6,552960,3764,0.0472412109375,-0.20926841534674168,0.175123929977417,1076,0.2,0.00025,0.8917206525802612,-0.0005056071968283504,0.36519696190953255,0.008071839,,
160.65,271,147,7.64,555008,3766,0.031982421875,-0.21141401305794716,0.1688157021999359,1080,0.2,0.00025,0.9117512702941895,-0.0012491310335462913,0.3047361560165882,0.004224085,,
160.38,272,147,7.63,557056,3768,0.05517578125,-0.21637849416583776,0.1502864509820938,1084,0.2,0.00025,0.9075114727020264,-0.0017754377331584692,0.3059870395809412,0.0072492165,,
159.65,273,148,7.57,559104,3769,0.0655517578125,-0.226565295830369,0.17153385281562805,1088,0.2,0.00025,0.8851879239082336,-0.000706877006450668,0.367478558793664,0.009849901,,
157.36,274,148,7.46,561152,3771,0.05908203125,-0.21103547140955925,0.19260123372077942,1092,0.2,0.00025,0.8518067002296448,-0.0002796195331029594,0.4233041740953922,0.0120210685,,
157.76,275,149,7.43,563200,3772,0.064208984375,-0.22904474660754204,0.18332083523273468,1096,0.2,0.00025,0.8603286743164062,0.001395928906276822,0.43401098996400833,0.0076305736,,
157.83,276,149,7.42,565248,3773,0.054931640625,-0.21318934671580791,0.10648483783006668,1100,0.2,0.00025,0.9200392365455627,-0.0034371338842902333,0.28391289710998535,0.0070258966,,
157.72,277,150,7.41,567296,3775,0.0447998046875,-0.23175438027828932,0.1459730863571167,1104,0.2,0.00025,0.913227915763855,-0.000783102135756053,0.27705232705920935,0.00421091,,
156.0,278,150,7.36,569344,3776,0.053955078125,-0.1986074037849903,0.12490332871675491,1108,0.2,0.00025,0.8970716595649719,-0.0034174839383922517,0.3057119455188513,0.007133114,,
154.87,279,151,7.29,571392,3777,0.0472412109375,-0.20615225471556187,0.13965508341789246,1112,0.2,0.00025,0.9116085171699524,-0.0012284527765586972,0.2884138785302639,0.0063556936,,
153.66,280,151,7.25,573440,3779,0.0633544921875,-0.19767029769718647,0.1399395763874054,1116,0.2,0.00025,0.9080504179000854,-0.0009973039559554309,0.2993972972035408,0.018096317,,
156.7,281,152,7.39,575488,3780,0.0496826171875,-0.22795438952744007,0.15500237047672272,1120,0.2,0.00025,0.9059197902679443,0.0011523841239977628,0.3102619554847479,0.010576263,,
157.69,282,152,7.52,577536,3781,0.0374755859375,-0.22758648172020912,0.10357446223497391,1124,0.2,0.00025,0.9240503311157227,-0.0015381196863017976,0.2537174392491579,0.0066318405,,
157.12,283,153,7.48,579584,3783,0.04736328125,-0.1915132086724043,0.10088125616312027,1128,0.2,0.00025,0.9403225779533386,0.0010310914076399058,0.21469539124518633,0.010354378,,
157.11,284,153,7.46,581632,3784,0.0399169921875,-0.20613252837210894,0.11836188286542892,1132,0.2,0.00025,0.9289524555206299,-0.000785848475061357,0.26189938373863697,0.009129465,,
157.7,285,154,7.49,583680,3785,0.0814208984375,-0.1776109766215086,0.12733811140060425,1136,0.2,0.00025,0.9113138914108276,0.006730176974087954,0.31872337125241756,0.017848905,,
158.41,286,154,7.54,585728,3786,0.053466796875,-0.18689586594700813,0.1324789673089981,1140,0.2,0.00025,0.9125882387161255,0.0006569843390025198,0.31316768005490303,0.010058981,,
160.56,287,155,7.56,587776,3788,0.0328369140625,-0.16290171444416046,0.09066052734851837,1144,0.2,0.00025,0.9355819821357727,-0.002976370305987075,0.21881658490747213,0.0055766893,,
163.29,288,155,7.67,589824,3789,0.046875,-0.17657089233398438,0.14261864125728607,1148,0.2,0.00025,0.9065640568733215,-0.0029519736708607525,0.2999560534954071,0.012876069,,
163.75,289,156,7.66,591872,3790,0.053955078125,-0.22855745907872915,0.1383533626794815,1152,0.2,0.00025,0.9036585688591003,-0.0010405162174720317,0.33885653503239155,0.0063441563,,
164.47,290,156,7.66,593920,3791,0.05078125,-0.22200706042349339,0.13577859103679657,1156,0.2,0.00025,0.904803991317749,-0.0031222283432725817,0.3109613135457039,0.0047991984,,
163.85,291,157,7.64,595968,3792,0.052490234375,-0.19173044431954622,0.1371927559375763,1160,0.2,0.00025,0.9185437560081482,-0.0030058061238378286,0.28579401690512896,0.009604376,,
164.23,292,157,7.74,598016,3793,0.0400390625,-0.21153683960437775,0.16095902025699615,1164,0.2,0.00025,0.9090250134468079,-0.00045279605546966195,0.35420598089694977,0.0059363693,,
,,,,600000,,0.0313720703125,-0.18999281618744135,0.10603073984384537,1168,0.2,0.00025,0.9360437393188477,-5.4670090321451426e-05,0.2555176764726639,0.0063992334,163.4,8.45
163.79,293,160,7.75,600064,3730,,,,,,,,,,,,
164.7,294,161,7.72,602112,3731,0.034423828125,-0.17414303123950958,0.16823521256446838,1172,0.2,0.00025,0.8989077210426331,-0.0015812081983312964,0.37179288640618324,0.0039881896,,
