rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/episodes,time/fps,rollout/exploration_rate,time/time_elapsed,train/loss,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
6.32,147.78,254213,2616,506,0.39624412500000006,501,0.19592854380607605,51053,0.0001,,
6.3,147.79,254733,2620,506,0.3950091250000004,502,0.02049323543906212,51183,0.0001,,
6.27,146.63,255339,2624,506,0.39356987500000007,504,0.011665891855955124,51334,0.0001,,
6.02,143.27,255748,2628,506,0.39259849999999985,505,0.013477608561515808,51436,0.0001,,
5.99,142.53,256231,2632,506,0.3914513749999998,506,0.012465490028262138,51557,0.0001,,
6.07,143.04,256893,2636,505,0.389879125,507,0.027689997106790543,51723,0.0001,,
6.03,142.4,257369,2640,505,0.3887486250000002,508,0.00908524077385664,51842,0.0001,,
6.16,143.68,257971,2644,505,0.3873188750000002,510,0.012396441772580147,51992,0.0001,,
5.95,140.88,258407,2648,505,0.386283375,511,0.02789262868463993,52101,0.0001,,
6.05,142.69,259121,2652,504,0.3845876250000002,513,0.006784061901271343,52280,0.0001,,
6.18,145.24,259917,2656,504,0.3826971250000002,515,0.003730765311047435,52479,0.0001,,
6.08,144.36,260378,2660,504,0.38160225000000003,516,0.011464616283774376,52594,0.0001,,
6.18,145.25,261095,2664,503,0.3798993749999998,518,0.016288891434669495,52773,0.0001,,
6.08,143.93,261700,2668,503,0.3784624999999999,519,0.2565123438835144,52924,0.0001,,
6.27,146.98,262490,2672,503,0.3765862499999998,521,0.21848002076148987,53122,0.0001,,
6.31,147.29,262981,2676,502,0.3754201250000002,522,0.012919467873871326,53245,0.0001,,
6.36,148.55,263616,2680,502,0.3739119999999998,524,0.01981167308986187,53403,0.0001,,
6.34,148.39,264272,2684,502,0.37235399999999985,526,0.02355947718024254,53567,0.0001,,
6.44,150.63,264936,2688,501,0.3707769999999999,527,0.02003258280456066,53733,0.0001,,
6.33,149.46,265462,2692,501,0.3695277500000004,529,0.23695825040340424,53865,0.0001,,
6.41,150.72,266191,2696,501,0.36779637499999984,531,0.43585920333862305,54047,0.0001,,
6.5,152.29,266767,2700,500,0.36642837500000014,532,0.026731595396995544,54191,0.0001,,
6.35,150.34,267259,2704,500,0.3652598749999998,533,0.02573411539196968,54314,0.0001,,
6.31,150.92,267857,2708,500,0.363839625,535,0.013055762276053429,54464,0.0001,,
6.18,148.51,268435,2712,500,0.3624668750000001,536,0.2308454066514969,54608,0.0001,,
6.12,147.44,268957,2716,499,0.3612271250000003,538,0.22145292162895203,54739,0.0001,,
6.09,147.27,269460,2720,499,0.3600325,539,0.024016745388507843,54864,0.0001,,
5.96,145.93,269932,2724,499,0.35891149999999994,540,0.20044492185115814,54982,0.0001,,
6.17,148.6,270608,2728,498,0.3573060000000001,542,0.4214346408843994,55151,0.0001,,
6.35,150.83,271314,2732,498,0.3556292499999999,544,0.01914754882454872,55328,0.0001,,
6.31,149.8,271873,2736,498,0.35430162499999995,545,0.016661399975419044,55468,0.0001,,
6.43,151.26,272495,2740,498,0.3528243750000003,547,0.011966897174715996,55623,0.0001,,
6.37,150.46,273017,2744,497,0.3515846249999999,548,0.011400951072573662,55754,0.0001,,
6.52,152.77,273684,2748,497,0.35000050000000005,550,0.012283437885344028,55920,0.0001,,
6.58,152.97,274418,2752,496,0.34825724999999996,552,0.01049363985657692,56104,0.0001,,
6.7,153.32,275249,2756,496,0.346283625,554,0.012501124292612076,56312,0.0001,,
6.96,157.5,276128,2760,495,0.34419600000000017,557,0.011395235545933247,56531,0.0001,,
6.97,158.1,276905,2764,495,0.34235062500000024,559,0.01997188851237297,56726,0.0001,,
7.03,157.98,277498,2768,494,0.34094225,560,0.057203952223062515,56874,0.0001,,
7.03,157.58,278248,2772,494,0.33916099999999993,562,0.1932661235332489,57061,0.0001,,
7.07,158.06,278787,2776,494,0.3378808750000003,564,0.018441777676343918,57196,0.0001,,
7.15,159.37,279553,2780,493,0.33606162500000025,566,0.3923800587654114,57388,0.0001,,
7.19,159.48,280220,2784,493,0.3344775000000002,568,0.019312890246510506,57554,0.0001,,
7.21,159.33,280869,2788,492,0.332936125,569,0.010461337864398956,57717,0.0001,,
7.23,159.41,281403,2792,492,0.33166787499999983,571,0.23447929322719574,57850,0.0001,,
7.25,159.04,282095,2796,492,0.33002437500000004,573,0.01067506242543459,58023,0.0001,,
7.23,158.8,282647,2800,491,0.3287133750000004,574,0.3676370680332184,58161,0.0001,,
7.31,159.63,283222,2804,491,0.3273477500000004,576,0.014096935279667377,58305,0.0001,,
7.41,160.36,283893,2808,491,0.3257541250000002,578,0.023759525269269943,58473,0.0001,,
7.38,160.29,284464,2812,490,0.32439799999999985,579,0.14327794313430786,58615,0.0001,,
7.41,161.73,285130,2816,490,0.3228162499999998,581,0.006735858507454395,58782,0.0001,,
7.54,163.01,285761,2820,489,0.32131762500000016,583,0.20777177810668945,58940,0.0001,,
7.63,164.23,286355,2824,489,0.31990687500000026,584,0.023104969412088394,59088,0.0001,,
7.58,163.54,286962,2828,489,0.31846525000000026,586,0.006576912477612495,59240,0.0001,,
7.59,163.41,287655,2832,489,0.316819375,588,0.017307311296463013,59413,0.0001,,
7.61,164.54,288327,2836,488,0.3152233750000001,590,0.013011593371629715,59581,0.0001,,
7.67,164.68,288963,2840,488,0.3137128749999998,591,0.010643068701028824,59740,0.0001,,
7.78,167.13,289730,2844,487,0.31189124999999995,593,0.01321760006248951,59932,0.0001,,
7.77,167.56,290440,2848,487,0.31020500000000006,595,0.207718163728714,60109,0.0001,,
7.74,166.8,291098,2852,486,0.3086422499999999,597,0.19478781521320343,60274,0.0001,,
7.55,165.25,291774,2856,486,0.3070367500000001,599,0.24703553318977356,60443,0.0001,,
7.45,164.01,292529,2860,486,0.305243625,601,0.005646561272442341,60632,0.0001,,
7.45,163.72,293277,2864,485,0.30346712500000006,603,0.012722613289952278,60819,0.0001,,
7.46,165.21,294019,2868,485,0.301704875,606,0.012841463088989258,61004,0.0001,,
7.32,163.37,294585,2872,484,0.3003606249999998,607,0.006932604126632214,61146,0.0001,,
7.41,164.66,295253,2876,484,0.298774125,609,0.020689770579338074,61313,0.0001,,
7.4,164.58,296011,2880,484,0.29697387500000005,611,0.009476173669099808,61502,0.0001,,
7.46,165.89,296809,2884,483,0.2950786249999998,613,0.1921297013759613,61702,0.0001,,
7.42,165.66,297435,2888,483,0.29359187499999984,615,0.020012401044368744,61858,0.0001,,
7.46,166.03,298006,2892,482,0.2922357500000001,617,0.005435829050838947,62001,0.0001,,
7.36,165.08,298603,2896,482,0.2908178750000002,618,0.018649712204933167,62150,0.0001,,
7.42,165.48,299195,2900,482,0.28941187499999976,620,0.004660564474761486,62298,0.0001,,
7.46,166.04,299826,2904,482,0.28791325000000023,621,0.3818470239639282,62456,0.0001,,
,,300000,,,0.28750237499999987,,0.020280614495277405,62499,0.0001,191.25,9.85
7.51,166.67,300560,2908,476,0.28617000000000015,630,0.202293261885643,62639,0.0001,,
7.47,165.87,301051,2912,476,0.28500387500000013,632,0.19150356948375702,62762,0.0001,,
7.43,164.91,301621,2916,475,0.2836501250000002,633,0.02728446200489998,62905,0.0001,,
7.52,166.2,302381,2920,475,0.28184512500000003,635,0.01181000005453825,63095,0.0001,,
7.47,165.22,302877,2924,475,0.2806671249999999,637,0.013895146548748016,63219,0.0001,,
7.64,167.17,303679,2928,475,0.278762375,639,0.010583730414509773,63419,0.0001,,
7.66,167.94,304449,2932,474,0.27693362500000007,641,0.006379351019859314,63612,0.0001,,
7.69,168.13,305140,2936,474,0.27529250000000016,643,0.014199405908584595,63784,0.0001,,
7.58,167.64,305727,2940,474,0.2738983749999998,644,0.0094815194606781,63931,0.0001,,
7.64,167.67,306497,2944,473,0.272069625,646,0.010094302706420422,64124,0.0001,,
7.61,166.97,307137,2948,473,0.2705496250000001,648,0.02167275734245777,64284,0.0001,,
7.71,168.53,307951,2952,473,0.2686163749999999,650,0.4769273102283478,64487,0.0001,,
7.82,169.26,308700,2956,473,0.26683750000000017,652,0.013552737422287464,64674,0.0001,,
7.91,169.6,309489,2960,472,0.2649636249999998,654,0.027160488069057465,64872,0.0001,,
7.81,168.2,310097,2964,472,0.2635196249999999,655,0.03839161619544029,65024,0.0001,,
7.81,166.91,310710,2968,472,0.26206375000000004,657,0.015033416450023651,65177,0.0001,,
7.96,168.94,311479,2972,472,0.2602373749999999,659,0.25805577635765076,65369,0.0001,,
7.9,168.27,312080,2976,472,0.2588100000000003,660,0.026764962822198868,65519,0.0001,,
7.9,166.33,312644,2980,472,0.25747050000000016,662,0.02057315781712532,65660,0.0001,,
7.8,165.23,313332,2984,471,0.25583650000000024,663,0.01177592109888792,65832,0.0001,,
7.9,166.36,314071,2988,471,0.25408137500000005,665,0.1484711915254593,66017,0.0001,,
7.93,167.01,314707,2992,471,0.252570875,667,0.42889222502708435,66176,0.0001,,
7.96,166.7,315273,2996,471,0.25122662500000026,668,0.02145911008119583,66318,0.0001,,
8.03,167.59,315954,3000,471,0.2496092499999999,670,0.204626202583313,66488,0.0001,,
8.0,166.75,316501,3004,470,0.24831012500000027,672,0.5450452566146851,66625,0.0001,,
7.93,165.37,317097,3008,470,0.24689462500000026,673,0.006161045283079147,66774,0.0001,,
8.13,168.37,317888,3012,470,0.24501600000000023,676,0.009847630746662617,66971,0.0001,,
8.14,167.98,318419,3016,469,0.24375487500000004,677,0.008746820501983166,67104,0.0001,,
8.15,168.17,319198,3020,469,0.2419047499999999,679,0.00817830115556717,67299,0.0001,,
8.15,169.04,319781,3024,469,0.24052012500000042,681,0.018758069723844528,67445,0.0001,,
8.02,166.83,320362,3028,469,0.23914025000000005,683,0.00895112007856369,67590,0.0001,,
8.0,166.64,321113,3032,468,0.2373566250000002,685,0.024830561131238937,67778,0.0001,,
7.98,166.0,321740,3036,468,0.23586749999999979,687,0.01879064366221428,67934,0.0001,,
7.99,166.01,322328,3040,468,0.2344710000000002,688,0.008958077989518642,68081,0.0001,,
7.85,164.59,322956,3044,467,0.2329795,690,0.021454259753227234,68238,0.0001,,
7.9,164.92,323629,3048,467,0.2313811250000002,692,0.01299725379794836,68407,0.0001,,
7.87,165.02,324453,3052,466,0.22942412499999976,695,0.2249549925327301,68613,0.0001,,
7.85,165.5,325250,3056,466,0.22753124999999996,697,0.009673032909631729,68812,0.0001,,
7.79,164.85,325974,3060,466,0.2258117500000001,699,0.007195921614766121,68993,0.0001,,
7.81,165.15,326612,3064,465,0.22429650000000034,701,0.008312379941344261,69152,0.0001,,
7.76,165.19,327229,3068,465,0.22283112500000002,703,0.0206419937312603,69307,0.0001,,
7.72,164.76,327955,3072,465,0.22110687500000004,705,0.017410147935152054,69488,0.0001,,
7.88,166.87,328767,3076,464,0.21917837499999993,707,0.015458906069397926,69691,0.0001,,
7.9,167.77,329421,3080,464,0.21762512500000009,709,0.01695423759520054,69855,0.0001,,
7.96,168.05,330137,3084,464,0.21592462499999976,711,0.011961343698203564,70034,0.0001,,
7.9,167.16,330787,3088,463,0.21438087500000025,713,0.030349425971508026,70196,0.0001,,
7.88,167.19,331426,3092,463,0.21286325000000006,715,0.013566255569458008,70356,0.0001,,
7.89,167.34,332007,3096,463,0.21148337500000014,716,0.26954713463783264,70501,0.0001,,
7.8,166.95,332649,3100,462,0.20995862500000018,718,0.04051321744918823,70662,0.0001,,
8.0,170.34,333535,3104,462,0.20785437500000026,720,0.15887391567230225,70883,0.0001,,
8.03,170.6,334157,3108,462,0.20637712500000005,722,0.19972364604473114,71039,0.0001,,
7.87,168.71,334759,3112,461,0.20494737499999993,724,0.012698051519691944,71189,0.0001,,
7.87,168.75,335294,3116,461,0.20367675000000018,726,0.012370456010103226,71323,0.0001,,
7.76,166.75,335873,3120,461,0.20230162500000037,727,0.029106874018907547,71468,0.0001,,
7.77,166.8,336461,3124,461,0.20090512500000035,729,0.022647812962532043,71615,0.0001,,
7.76,167.33,337095,3128,460,0.19939937500000027,731,0.2649419903755188,71773,0.0001,,
7.8,167.12,337825,3132,460,0.19766562499999996,733,0.21609161794185638,71956,0.0001,,
7.79,167.07,338447,3136,460,0.1961883750000003,735,0.02038247138261795,72111,0.0001,,
7.98,169.42,339270,3140,459,0.1942337500000002,737,0.017878690734505653,72317,0.0001,,
8.13,171.05,340061,3144,459,0.19235512500000018,740,0.017199508845806122,72515,0.0001,,
8.22,172.04,340833,3148,459,0.19052162500000025,742,0.019484957680106163,72708,0.0001,,
8.03,169.01,341354,3152,458,0.18928425000000026,743,0.010996519587934017,72838,0.0001,,
8.14,169.98,342248,3156,458,0.1871609999999998,746,0.013612547889351845,73061,0.0001,,
8.13,169.55,342929,3160,458,0.185543625,748,0.016732584685087204,73232,0.0001,,
8.13,168.81,343493,3164,457,0.18420412499999994,750,0.1932443380355835,73373,0.0001,,
8.1,168.0,344029,3168,457,0.1829311250000003,751,0.012400578707456589,73507,0.0001,,
8.31,170.39,344994,3172,457,0.18063925000000003,754,0.021470922976732254,73748,0.0001,,
8.26,170.14,345781,3176,456,0.17877012499999978,756,0.016239425167441368,73945,0.0001,,
8.4,172.94,346715,3180,456,0.1765518749999999,759,0.022089019417762756,74178,0.0001,,
8.28,171.39,347276,3184,456,0.1752195000000002,761,0.018702607601881027,74318,0.0001,,
8.26,171.04,347891,3188,455,0.1737588750000002,763,0.2292381376028061,74472,0.0001,,
8.49,173.01,348727,3192,455,0.171773375,765,0.02766687236726284,74681,0.0001,,
8.47,173.28,349335,3196,455,0.17032937500000023,767,0.01148813683539629,74833,0.0001,,
8.6,174.58,350107,3200,455,0.1684958750000003,769,0.01937396451830864,75026,0.0001,,
8.5,173.26,350861,3204,454,0.1667051249999998,771,0.013313841074705124,75215,0.0001,,
8.53,173.99,351556,3208,454,0.16505450000000021,773,0.020130909979343414,75388,0.0001,,
8.64,174.84,352243,3212,454,0.16342287499999986,775,0.00817326083779335,75560,0.0001,,
8.71,175.86,352880,3216,453,0.16190999999999978,777,0.0094256941229105,75719,0.0001,,
8.67,174.98,353371,3220,453,0.16074387499999976,778,0.01644754968583584,75842,0.0001,,
8.71,175.47,354008,3224,453,0.15923100000000034,780,0.0224799532443285,76001,0.0001,,
8.75,175.92,354687,3228,453,0.1576183750000001,782,0.017758408561348915,76171,0.0001,,
8.64,174.72,355297,3232,452,0.1561696250000001,784,0.012330561876296997,76324,0.0001,,
8.6,174.14,355861,3236,452,0.15483012500000015,785,0.008804135024547577,76465,0.0001,,
8.52,172.76,356546,3240,452,0.1532032499999999,787,0.2324410080909729,76636,0.0001,,
8.42,171.24,357185,3244,452,0.15168562500000038,789,0.26142483949661255,76796,0.0001,,
8.24,168.95,357728,3248,452,0.15039599999999997,791,0.1982104331254959,76931,0.0001,,
8.39,171.06,358460,3252,451,0.1486575000000001,793,0.018418727442622185,77114,0.0001,,
8.3,169.89,359237,3256,451,0.14681212499999996,795,0.024015966802835464,77309,0.0001,,
8.41,172.18,360147,3260,451,0.14465087500000018,797,0.25978565216064453,77536,0.0001,,
8.41,172.98,360791,3264,451,0.14312137500000044,799,0.018291734158992767,77697,0.0001,,
8.48,174.2,361449,3268,450,0.14155862500000027,801,0.4174748957157135,77862,0.0001,,
8.42,173.81,362375,3272,450,0.13935937499999984,804,0.02414456382393837,78093,0.0001,,
8.46,174.42,363223,3276,450,0.13734537499999988,806,0.01234051026403904,78305,0.0001,,
8.23,171.14,363829,3280,450,0.1359061250000001,808,0.015715960413217545,78457,0.0001,,
8.35,172.62,364538,3284,449,0.13422225,810,0.08030888438224792,78634,0.0001,,
8.39,173.44,365235,3288,449,0.1325668750000002,811,0.034327417612075806,78808,0.0001,,
8.25,172.33,365960,3292,449,0.130845,814,0.040428150445222855,78989,0.0001,,
8.43,174.29,366764,3296,449,0.12893550000000042,816,0.004908211529254913,79190,0.0001,,
8.35,173.55,367462,3300,448,0.1272777500000002,818,0.08230520784854889,79365,0.0001,,
8.29,171.52,368013,3304,448,0.12596912500000024,820,0.01077309064567089,79503,0.0001,,
8.35,171.11,368667,3308,448,0.12441587499999984,822,0.014463556930422783,79666,0.0001,,
8.29,170.01,369244,3312,448,0.12304549999999981,824,0.02053072676062584,79810,0.0001,,
8.4,171.6,370040,3316,447,0.12115500000000023,826,0.012448061257600784,80009,0.0001,,
8.55,174.4,370811,3320,447,0.11932387499999997,828,0.044981226325035095,80202,0.0001,,
8.64,175.03,371511,3324,447,0.11766137500000018,830,0.07863309979438782,80377,0.0001,,
8.71,176.14,372301,3328,446,0.11578512500000016,833,0.008434848859906197,80575,0.0001,,
8.71,176.46,372943,3332,446,0.11426037499999997,835,0.16186201572418213,80735,0.0001,,
8.79,177.28,373589,3336,446,0.11272612500000012,837,0.27486303448677063,80897,0.0001,,
8.83,177.22,374268,3340,445,0.11111349999999987,839,0.16703352332115173,81066,0.0001,,
8.79,176.58,374843,3344,445,0.10974787499999994,840,0.0357884056866169,81210,0.0001,,
8.98,178.93,375621,3348,445,0.10790012500000012,843,0.022807113826274872,81405,0.0001,,
8.87,177.23,376183,3352,445,0.10656537500000018,845,0.014782017096877098,81545,0.0001,,
8.8,175.49,376786,3356,444,0.10513324999999984,846,0.022515207529067993,81696,0.0001,,
8.68,173.96,377543,3360,444,0.10333537500000012,849,0.21475589275360107,81885,0.0001,,
8.79,175.6,378351,3364,444,0.10141637500000034,851,0.0674150139093399,82087,0.0001,,
8.93,176.46,379095,3368,444,0.09964937500000015,853,0.178746297955513,82273,0.0001,,
8.86,175.55,379930,3372,443,0.0976662500000004,856,0.16386133432388306,82482,0.0001,,
8.67,173.23,380546,3376,443,0.09620324999999996,858,0.18210384249687195,82636,0.0001,,
8.62,172.06,381035,3380,443,0.09504187500000005,859,0.046069081872701645,82758,0.0001,,
8.65,171.94,381732,3384,442,0.09338650000000015,861,0.047444503754377365,82932,0.0001,,
8.79,173.42,382577,3388,442,0.0913796250000003,864,0.01787898689508438,83144,0.0001,,
8.75,172.92,383252,3392,442,0.08977650000000026,866,0.16758882999420166,83312,0.0001,,
8.62,170.9,383854,3396,442,0.08834675000000025,868,0.27249905467033386,83463,0.0001,,
8.66,170.9,384552,3400,441,0.08668900000000002,870,0.011733600869774818,83637,0.0001,,
8.83,174.35,385448,3404,441,0.08456100000000011,872,0.15906357765197754,83861,0.0001,,
8.69,173.32,385999,3408,441,0.08325237500000016,874,0.15838763117790222,83999,0.0001,,
8.7,174.16,386660,3412,441,0.0816825000000001,876,0.017535295337438583,84164,0.0001,,
8.73,175.28,387568,3416,440,0.07952600000000032,879,0.02945656143128872,84391,0.0001,,
8.69,174.83,388294,3420,440,0.07780175000000022,881,0.027132980525493622,84573,0.0001,,
8.78,176.26,389137,3424,440,0.07579962499999993,884,0.013075169175863266,84784,0.0001,,
8.76,176.09,389910,3428,439,0.0739637500000001,886,0.022459648549556732,84977,0.0001,,
8.78,176.62,390605,3432,439,0.07231312500000042,888,0.021158838644623756,85151,0.0001,,
9.05,179.73,391562,3436,439,0.07004025000000025,891,0.4551798105239868,85390,0.0001,,
9.17,181.88,392456,3440,438,0.06791699999999978,894,0.015912894159555435,85613,0.0001,,
9.32,184.18,393261,3444,438,0.06600512499999989,897,0.03232206031680107,85815,0.0001,,
9.39,184.74,394095,3448,438,0.06402437499999991,899,0.055932290852069855,86023,0.0001,,
9.55,187.32,394915,3452,437,0.0620768749999997,901,0.2316931188106537,86228,0.0001,,
9.68,190.46,395832,3456,437,0.05989900000000015,904,0.21985729038715363,86457,0.0001,,
9.67,189.3,396473,3460,437,0.05837662499999996,906,0.02075827494263649,86618,0.0001,,
9.66,189.09,397260,3464,436,0.056507500000000266,909,0.181486576795578,86814,0.0001,,
9.52,188.17,397912,3468,436,0.05495899999999998,911,0.02377871796488762,86977,0.0001,,
9.41,187.31,398661,3472,436,0.053180125000000245,913,0.25293368101119995,87165,0.0001,,
9.69,190.16,399562,3476,435,0.05104025000000012,916,0.36204299330711365,87390,0.0001,,
,,400000,,,0.050002375000000154,,0.040069930255413055,87499,0.0001,138.65,6.6
9.9,193.23,400358,3480,433,0.05,924,0.2301199734210968,87589,0.0001,,
9.97,194.68,401200,3484,432,0.05,926,0.02096264436841011,87799,0.0001,,
9.88,193.16,401893,3488,432,0.05,928,0.011921185068786144,87973,0.0001,,
9.96,194.3,402682,3492,432,0.05,931,0.013732092455029488,88170,0.0001,,
10.03,195.26,403380,3496,432,0.05,933,0.011287253350019455,88344,0.0001,,
10.19,197.16,404268,3500,431,0.05,935,0.03062257543206215,88566,0.0001,,
10.18,196.42,405090,3504,431,0.05,938,0.22207577526569366,88772,0.0001,,
10.38,198.95,405894,3508,431,0.05,940,0.012530690059065819,88973,0.0001,,
10.62,201.71,406831,3512,431,0.05,943,0.02779751643538475,89207,0.0001,,
10.5,199.05,407473,3516,431,0.05,945,0.01532459445297718,89368,0.0001,,
10.42,197.69,408063,3520,430,0.05,947,0.2021641731262207,89515,0.0001,,
10.43,197.45,408882,3524,430,0.05,949,0.020901454612612724,89720,0.0001,,
10.47,197.05,409615,3528,430,0.05,951,0.02510986104607582,89903,0.0001,,
10.53,197.46,410351,3532,430,0.05,954,0.03467530757188797,90087,0.0001,,
10.31,195.54,411116,3536,429,0.05,956,0.027409572154283524,90278,0.0001,,
10.11,192.68,411724,3540,429,0.05,958,0.021656375378370285,90430,0.0001,,
10.19,193.89,412650,3544,429,0.05,961,0.0261438749730587,90662,0.0001,,
10.0,192.78,413373,3548,428,0.05,963,0.02877320721745491,90843,0.0001,,
10.04,193.02,414217,3552,428,0.05,966,0.022600241005420685,91054,0.0001,,
10.0,191.42,414974,3556,428,0.05,968,0.007362851407378912,91243,0.0001,,
9.98,191.26,415599,3560,428,0.05,970,0.025171028450131416,91399,0.0001,,
10.0,191.25,416385,3564,428,0.05,972,0.03032323718070984,91596,0.0001,,
10.08,192.19,417131,3568,427,0.05,975,0.04561822488903999,91782,0.0001,,
10.07,190.68,417729,3572,427,0.05,977,0.045060571283102036,91932,0.0001,,
9.95,189.29,418491,3576,427,0.05,979,0.21847788989543915,92122,0.0001,,
9.93,188.3,419188,3580,427,0.05,981,0.019571173936128616,92296,0.0001,,
9.87,186.86,419886,3584,426,0.05,983,0.20482563972473145,92471,0.0001,,
9.75,185.64,420457,3588,426,0.05,985,0.03963417187333107,92614,0.0001,,
9.64,183.79,421061,3592,426,0.05,987,0.025618191808462143,92765,0.0001,,
9.61,184.16,421796,3596,426,0.05,989,0.013507647439837456,92948,0.0001,,
9.42,181.75,422443,3600,425,0.05,991,0.019846800714731216,93110,0.0001,,
9.29,179.35,423025,3604,425,0.05,993,0.006751597858965397,93256,0.0001,,
9.17,177.8,423674,3608,425,0.05,995,0.03206324577331543,93418,0.0001,,
9.08,177.35,424566,3612,425,0.05,998,0.021746160462498665,93641,0.0001,,
9.16,178.67,425340,3616,424,0.05,1001,0.1787869930267334,93834,0.0001,,
9.39,181.05,426168,3620,424,0.05,1003,0.015732012689113617,94041,0.0001,,
9.34,180.71,426953,3624,424,0.05,1006,0.032868191599845886,94238,0.0001,,
9.28,180.46,427661,3628,424,0.05,1007,0.0498582124710083,94415,0.0001,,
9.44,181.19,428470,3632,424,0.05,1010,0.05261687934398651,94617,0.0001,,
9.65,183.19,429435,3636,423,0.05,1013,0.02665683627128601,94858,0.0001,,
9.89,186.68,430392,3640,423,0.05,1016,0.021507827565073967,95097,0.0001,,
9.76,184.76,431126,3644,423,0.05,1018,0.025098836049437523,95281,0.0001,,
9.8,184.48,431821,3648,422,0.05,1021,0.02613469585776329,95455,0.0001,,
9.82,184.8,432697,3652,422,0.05,1023,0.2159951776266098,95674,0.0001,,
9.74,184.44,433418,3656,422,0.05,1025,0.011521128937602043,95854,0.0001,,
9.82,185.11,434110,3660,422,0.05,1028,0.011998046189546585,96027,0.0001,,
9.83,185.16,434901,3664,421,0.05,1030,0.00853629969060421,96225,0.0001,,
9.81,184.92,435623,3668,421,0.05,1033,0.021796569228172302,96405,0.0001,,
9.86,185.93,436322,3672,421,0.05,1035,0.011019933968782425,96580,0.0001,,
9.87,186.32,437123,3676,421,0.05,1037,0.05503063648939133,96780,0.0001,,
9.89,187.25,437913,3680,421,0.05,1040,0.044328901916742325,96978,0.0001,,
9.86,187.22,438608,3684,420,0.05,1042,0.009830734692513943,97151,0.0001,,
9.94,188.65,439322,3688,420,0.05,1044,0.02929929830133915,97330,0.0001,,
10.05,189.88,440049,3692,420,0.05,1045,0.10140720009803772,97512,0.0001,,
10.1,189.35,440731,3696,420,0.05,1047,0.09855055063962936,97682,0.0001,,
10.19,189.9,441433,3700,420,0.05,1049,0.1724204123020172,97858,0.0001,,
10.04,188.51,441876,3704,420,0.05,1051,0.20874932408332825,97968,0.0001,,
10.16,188.93,442567,3708,420,0.05,1053,0.2323630154132843,98141,0.0001,,
10.11,187.07,443273,3712,420,0.05,1055,0.15454238653182983,98318,0.0001,,
10.08,187.21,444061,3716,419,0.05,1057,0.009458715096116066,98515,0.0001,,
9.97,186.69,444837,3720,419,0.05,1060,0.015745701268315315,98709,0.0001,,
9.9,186.04,445557,3724,419,0.05,1062,0.12655426561832428,98889,0.0001,,
9.95,186.28,446289,3728,419,0.05,1064,0.03006390482187271,99072,0.0001,,
9.87,186.74,447144,3732,419,0.05,1066,0.017504975199699402,99285,0.0001,,
9.77,185.22,447957,3736,419,0.05,1068,0.0222599096596241,99489,0.0001,,
9.68,183.51,448743,3740,418,0.05,1071,0.02682586759328842,99685,0.0001,,
9.66,182.88,449414,3744,418,0.05,1072,0.024140048772096634,99853,0.0001,,
9.7,183.1,450131,3748,418,0.05,1075,0.045809973031282425,100032,0.0001,,
9.52,180.98,450795,3752,418,0.05,1076,0.018482130020856857,100198,0.0001,,
9.67,182.27,451645,3756,418,0.05,1079,0.02986333519220352,100411,0.0001,,
9.53,181.32,452242,3760,418,0.05,1081,0.0309344083070755,100560,0.0001,,
9.61,182.23,453124,3764,418,0.05,1083,0.021730996668338776,100780,0.0001,,
9.59,182.26,453849,3768,417,0.05,1086,0.01440492644906044,100962,0.0001,,
9.75,184.27,454749,3772,417,0.05,1088,0.13961467146873474,101187,0.0001,,
9.69,182.44,455367,3776,417,0.05,1090,0.13846828043460846,101341,0.0001,,
9.66,182.19,456132,3780,417,0.05,1093,0.009975670836865902,101532,0.0001,,
9.73,183.68,456976,3784,417,0.05,1095,0.01067801471799612,101743,0.0001,,
9.75,184.0,457722,3788,416,0.05,1098,0.01769019104540348,101930,0.0001,,
9.67,182.95,458344,3792,416,0.05,1100,0.027554484084248543,102085,0.0001,,
9.6,182.47,458978,3796,416,0.05,1102,0.020917709916830063,102244,0.0001,,
9.49,181.35,459568,3800,416,0.05,1103,0.01725482940673828,102391,0.0001,,
9.67,184.24,460300,3804,416,0.05,1106,0.035816092044115067,102574,0.0001,,
9.58,184.09,460976,3808,415,0.05,1108,0.019538091495633125,102743,0.0001,,
9.45,183.45,461618,3812,415,0.05,1110,0.016308043152093887,102904,0.0001,,
9.5,183.95,462456,3816,415,0.05,1112,0.02694449946284294,103113,0.0001,,
9.44,182.66,463103,3820,415,0.05,1114,0.027697831392288208,103275,0.0001,,
9.35,181.43,463700,3824,415,0.05,1116,0.030584249645471573,103424,0.0001,,
9.31,180.54,464343,3828,415,0.05,1118,0.007035059854388237,103585,0.0001,,
9.24,179.04,465048,3832,414,0.05,1120,0.01657887175679207,103761,0.0001,,
8.97,176.87,465644,3836,414,0.05,1122,0.04636161029338837,103910,0.0001,,
8.79,174.8,466223,3840,414,0.05,1124,0.03347475454211235,104055,0.0001,,
8.76,175.33,466947,3844,414,0.05,1126,0.024426274001598358,104236,0.0001,,
8.69,174.68,467599,3848,414,0.05,1128,0.18597787618637085,104399,0.0001,,
8.72,175.44,468339,3852,414,0.05,1131,0.01705082505941391,104584,0.0001,,
