rollout/ep_len_mean,time/time_elapsed,time/episodes,time/fps,rollout/exploration_rate,time/total_timesteps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/learning_rate,train/loss
948.56,397,1288,711,0.6006750142857142,282351,-20.64,,,45587,0.0001,0.03144627809524536
949.52,398,1292,710,0.5993569000000003,283283,-20.64,,,45820,0.0001,0.009282839484512806
953.21,400,1296,710,0.5980076714285718,284237,-20.63,,,46059,0.0001,0.014783394522964954
949.66,401,1300,710,0.5967164285714284,285150,-20.62,,,46287,0.0001,0.006829476449638605
948.21,403,1304,709,0.5954237714285712,286064,-20.65,,,46515,0.0001,0.016019035130739212
943.65,404,1308,709,0.5942089000000006,286923,-20.68,,,46730,0.0001,0.0047231861390173435
944.56,406,1312,708,0.5927210714285716,287975,-20.69,,,46993,0.0001,0.00367888156324625
951.48,407,1316,708,0.5912869857142855,288989,-20.68,,,47247,0.0001,0.0050631375052034855
950.64,409,1320,708,0.5900014000000005,289898,-20.68,,,47474,0.0001,0.008065805770456791
954.0,410,1324,707,0.5886054999999999,290885,-20.68,,,47721,0.0001,0.004154064692556858
961.96,412,1328,707,0.5870257428571434,292002,-20.67,,,48000,0.0001,0.00478366669267416
971.39,414,1332,707,0.5855223571428576,293065,-20.62,,,48266,0.0001,0.005720191635191441
972.45,415,1336,706,0.5842212142857137,293985,-20.64,,,48496,0.0001,0.014683493413031101
978.04,417,1340,706,0.5828055142857148,294986,-20.62,,,48746,0.0001,0.012266435660421848
982.75,419,1344,706,0.5813629428571432,296006,-20.6,,,49001,0.0001,0.004237062763422728
986.43,420,1348,705,0.5799939142857142,296974,-20.59,,,49243,0.0001,0.005444384180009365
992.56,422,1352,705,0.578445271428571,298069,-20.58,,,49517,0.0001,0.014294449239969254
995.08,424,1356,705,0.576950371428572,299126,-20.56,,,49781,0.0001,0.006676206365227699
,,,,0.5757156999999997,300000,,-20.25,1115.85,49999,0.0001,0.01463978923857212
998.14,432,1360,693,0.5754908285714291,300158,-20.55,,,50039,0.0001,0.006213076878339052
1001.02,434,1364,692,0.5739690571428573,301234,-20.55,,,50308,0.0001,0.011888928711414337
1001.57,436,1368,692,0.5727244857142859,302114,-20.55,,,50528,0.0001,0.002797954250127077
1001.31,437,1372,692,0.5714205142857138,303036,-20.55,,,50758,0.0001,0.005560648627579212
1001.2,439,1376,692,0.5700472428571431,304007,-20.53,,,51001,0.0001,0.0059408764354884624
1005.23,440,1380,691,0.5686725571428567,304979,-20.5,,,51244,0.0001,0.004951243754476309
1008.28,442,1384,691,0.5671776571428577,306036,-20.48,,,51508,0.0001,0.04249582067131996
1003.74,443,1388,691,0.5659316714285716,306917,-20.48,,,51729,0.0001,0.015459534712135792
1008.16,445,1392,691,0.5644523285714282,307963,-20.46,,,51990,0.0001,0.02101338654756546
1011.98,447,1396,690,0.5629574285714292,309020,-20.44,,,52254,0.0001,0.012873450294137001
1013.41,448,1400,690,0.5616081999999996,309974,-20.47,,,52493,0.0001,0.004078843165189028
1018.63,450,1404,690,0.5601415857142857,311011,-20.43,,,52752,0.0001,0.0067057861015200615
1026.44,452,1408,690,0.5586424428571428,312071,-20.38,,,53017,0.0001,0.013277174904942513
1019.68,453,1412,689,0.5574049428571424,312946,-20.4,,,53236,0.0001,0.007203573361039162
1017.83,455,1416,689,0.5560288428571434,313919,-20.4,,,53479,0.0001,0.007081330753862858
1019.57,456,1420,689,0.554675371428571,314876,-20.42,,,53718,0.0001,0.00632467120885849
1021.18,458,1424,688,0.5532144142857147,315909,-20.41,,,53977,0.0001,0.005308208055794239
1013.98,460,1428,688,0.5518849857142857,316849,-20.42,,,54212,0.0001,0.00501010287553072
1015.09,461,1432,688,0.5503547285714283,317931,-20.43,,,54482,0.0001,0.005620778072625399
1020.34,463,1436,688,0.5488683142857138,318982,-20.41,,,54745,0.0001,0.008740415796637535
1017.92,465,1440,687,0.547531814285714,319927,-20.42,,,54981,0.0001,0.002479403745383024
1013.86,466,1444,687,0.5462335000000005,320845,-20.43,,,55211,0.0001,0.006185551173985004
1017.89,468,1448,687,0.5447287000000001,321909,-20.39,,,55477,0.0001,0.009529082104563713
1017.18,470,1452,687,0.5432069285714284,322985,-20.37,,,55746,0.0001,0.009757332503795624
1015.49,471,1456,686,0.5417884000000002,323988,-20.41,,,55996,0.0001,0.005504195112735033
1016.03,473,1460,686,0.5403147142857141,325030,-20.44,,,56257,0.0001,0.020700648427009583
1015.26,475,1464,686,0.5388155714285712,326090,-20.43,,,56522,0.0001,0.009179103188216686
1023.88,476,1468,686,0.5372725857142853,327181,-20.37,,,56795,0.0001,0.010396097786724567
1029.83,478,1472,685,0.5357663714285714,328246,-20.37,,,57061,0.0001,0.02249053865671158
1033.87,480,1476,685,0.5342516714285719,329317,-20.39,,,57329,0.0001,0.01779244653880596
1037.61,482,1480,685,0.5327638428571427,330369,-20.39,,,57592,0.0001,0.006154055707156658
1032.5,483,1484,684,0.5314556285714289,331294,-20.42,,,57823,0.0001,0.004114312585443258
1041.3,485,1488,684,0.5298956714285719,332397,-20.39,,,58099,0.0001,0.008084164932370186
1037.26,487,1492,684,0.5285634142857147,333339,-20.4,,,58334,0.0001,0.01083425059914589
1037.55,488,1496,684,0.5270699285714282,334395,-20.4,,,58598,0.0001,0.015801195055246353
1041.51,490,1500,683,0.5255806857142855,335448,-20.38,,,58861,0.0001,0.009561296552419662
1037.22,491,1504,683,0.5242724714285717,336373,-20.42,,,59093,0.0001,0.0057260580360889435
1036.76,493,1508,683,0.5228002000000003,337414,-20.47,,,59353,0.0001,0.01169083546847105
1041.94,495,1512,683,0.5213859142857139,338414,-20.46,,,59603,0.0001,0.025888487696647644
1044.2,496,1516,683,0.5199249571428574,339447,-20.47,,,59861,0.0001,0.009822091087698936
1052.92,498,1520,682,0.5182659999999997,340620,-20.43,,,60154,0.0001,0.00864606536924839
1050.88,500,1524,682,0.5168771714285711,341602,-20.42,,,60400,0.0001,0.0023156548850238323
1056.24,502,1528,682,0.5153695428571426,342668,-20.43,,,60666,0.0001,0.02850816212594509
1055.58,503,1532,682,0.5138491857142855,343743,-20.41,,,60935,0.0001,0.00444832444190979
1059.02,505,1536,681,0.5122312428571425,344887,-20.39,,,61221,0.0001,0.004556318745017052
1059.75,507,1540,681,0.5108763571428566,345845,-20.38,,,61461,0.0001,0.01094111055135727
1060.84,508,1544,681,0.5095398571428567,346790,-20.4,,,61697,0.0001,0.008229038678109646
1058.0,510,1548,681,0.5081382999999997,347781,-20.42,,,61945,0.0001,0.006398921832442284
1056.9,512,1552,680,0.5066646142857147,348823,-20.45,,,62205,0.0001,0.014324597083032131
1057.68,513,1556,680,0.5052064857142854,349854,-20.42,,,62463,0.0001,0.0042243702337145805
1055.53,515,1560,680,0.5038091714285713,350842,-20.39,,,62710,0.0001,0.011595984920859337
1053.12,517,1564,680,0.5023963000000005,351841,-20.4,,,62960,0.0001,0.009965670295059681
1050.99,518,1568,680,0.5009410000000005,352870,-20.44,,,63217,0.0001,0.0052510034292936325
1054.03,520,1572,679,0.4993173999999999,354018,-20.45,,,63504,0.0001,0.009313207119703293
1053.64,522,1576,679,0.49781684285714234,355079,-20.44,,,63769,0.0001,0.00605908315628767
1048.99,524,1580,679,0.4964845857142852,356021,-20.46,,,64005,0.0001,0.0075611695647239685
1052.98,525,1584,679,0.4950391857142854,357043,-20.44,,,64260,0.0001,0.0074608949944376945
1051.7,527,1588,678,0.49351741428571483,358119,-20.45,,,64529,0.0001,0.009638635441660881
1057.13,529,1592,678,0.49200412857142883,359189,-20.44,,,64797,0.0001,0.01557302288711071
1057.1,530,1596,678,0.4905106428571433,360245,-20.46,,,65061,0.0001,0.00887844618409872
1058.05,532,1600,678,0.48899311428571446,361318,-20.47,,,65329,0.0001,0.013309353031218052
1064.8,534,1604,677,0.4874359857142856,362419,-20.42,,,65604,0.0001,0.015935255214571953
1066.13,536,1608,677,0.48591845714285664,363492,-20.4,,,65872,0.0001,0.0070803202688694
1074.29,538,1612,677,0.48419020000000024,364714,-20.38,,,66178,0.0001,0.004847315605729818
1075.98,540,1616,677,0.48266560000000036,365792,-20.35,,,66447,0.0001,0.004882001783698797
1070.31,541,1620,677,0.4812187857142859,366815,-20.37,,,66703,0.0001,0.010733911767601967
1072.6,543,1624,676,0.47976065714285765,367846,-20.4,,,66961,0.0001,0.006441161967813969
1077.04,545,1628,676,0.4780917999999996,369026,-20.36,,,67256,0.0001,0.00697246752679348
1076.39,547,1632,676,0.4766039714285716,370078,-20.41,,,67519,0.0001,0.007196546066552401
1070.46,548,1636,676,0.47519958571428533,371071,-20.47,,,67767,0.0001,0.008712004870176315
1081.02,550,1640,675,0.473452942857143,372306,-20.46,,,68076,0.0001,0.005786534398794174
1085.37,552,1644,675,0.47196794285714316,373356,-20.45,,,68338,0.0001,0.014607630670070648
1088.37,554,1648,675,0.4704673857142856,374417,-20.46,,,68604,0.0001,0.005297600291669369
1092.04,556,1652,675,0.4688565142857146,375556,-20.44,,,68888,0.0001,0.007553002797067165
1094.64,558,1656,674,0.4673220142857145,376641,-20.45,,,69160,0.0001,0.004564895760267973
1098.26,559,1660,674,0.46579741428571464,377719,-20.47,,,69429,0.0001,0.011608658358454704
1101.66,561,1664,674,0.46426998571428546,378799,-20.44,,,69699,0.0001,0.019894449040293694
1103.8,563,1668,674,0.46273831428571455,379882,-20.42,,,69970,0.0001,0.006475356407463551
1107.83,565,1672,673,0.4609761142857144,381128,-20.37,,,70281,0.0001,0.00982518121600151
1105.36,567,1676,673,0.459554757142857,382133,-20.37,,,70533,0.0001,0.004204337485134602
1113.55,569,1680,673,0.4579255000000001,383285,-20.34,,,70821,0.0001,0.003569256281480193
1114.34,570,1684,673,0.45644050000000025,384335,-20.36,,,71083,0.0001,0.012584651820361614
1115.09,572,1688,672,0.4549045857142854,385421,-20.33,,,71355,0.0001,0.006159771233797073
1117.96,574,1692,672,0.4532838142857142,386567,-20.36,,,71641,0.0001,0.007468927185982466
1119.13,576,1696,672,0.4517535571428568,387649,-20.34,,,71912,0.0001,0.02525133639574051
1119.19,578,1700,672,0.4502331999999998,388724,-20.36,,,72180,0.0001,0.006229321472346783
1123.93,580,1704,671,0.44851059999999965,389942,-20.35,,,72485,0.0001,0.007264523766934872
1125.8,582,1708,671,0.4469124571428572,391072,-20.35,,,72767,0.0001,0.00986123364418745
1125.41,584,1712,671,0.44519834285714277,392284,-20.38,,,73070,0.0001,0.005799976177513599
1125.41,585,1716,671,0.4436892999999996,393351,-20.38,,,73337,0.0001,0.004605510272085667
1130.64,587,1720,671,0.442044485714286,394514,-20.39,,,73628,0.0001,0.008109169080853462
1136.62,589,1724,670,0.44036855714285694,395699,-20.37,,,73924,0.0001,0.006367806810885668
1135.56,591,1728,670,0.43873364285714267,396855,-20.39,,,74213,0.0001,0.008449554443359375
1135.47,593,1732,670,0.43724722857142817,397906,-20.38,,,74476,0.0001,0.017059195786714554
1146.12,595,1736,670,0.43546805714285675,399164,-20.33,,,74790,0.0001,0.008153591305017471
,,,,0.4342871285714288,400000,,-20.0,1481.55,74999,0.0001,0.00588177191093564
1147.26,607,1740,659,0.43369878571428566,400415,-20.31,,,75103,0.0001,0.006833075545728207
1152.23,609,1744,659,0.43202710000000055,401597,-20.26,,,75399,0.0001,0.010234995745122433
1158.9,611,1748,659,0.430291771428572,402824,-20.27,,,75705,0.0001,0.01677420176565647
1164.02,613,1752,658,0.4284899714285718,404098,-20.26,,,76024,0.0001,0.017403464764356613
1170.46,615,1756,658,0.4267263571428571,405345,-20.26,,,76336,0.0001,0.02620624750852585
1172.78,617,1760,658,0.42511548571428615,406484,-20.25,,,76620,0.0001,0.01093603391200304
1180.04,619,1764,658,0.4233292428571427,407747,-20.26,,,76936,0.0001,0.013714137487113476
1179.73,621,1768,658,0.4217890857142861,408836,-20.27,,,77208,0.0001,0.005449320189654827
1173.03,623,1772,657,0.4202644857142862,409914,-20.32,,,77478,0.0001,0.02061861753463745
1172.93,624,1776,657,0.41886009999999996,410907,-20.31,,,77726,0.0001,0.005929205566644669
1172.09,626,1780,657,0.4172591285714282,412039,-20.33,,,78009,0.0001,0.02213439531624317
1177.9,628,1784,657,0.4155747142857147,413230,-20.29,,,78307,0.0001,0.03150637820363045
1180.47,630,1788,657,0.4139525285714287,414377,-20.33,,,78594,0.0001,0.007355609908699989
1183.36,632,1792,657,0.4122242714285712,415599,-20.29,,,78899,0.0001,0.006975334603339434
1184.85,634,1796,656,0.4106247142857141,416730,-20.31,,,79182,0.0001,0.0074080731719732285
1186.51,636,1800,656,0.40904637142857103,417846,-20.3,,,79461,0.0001,0.0036936502438038588
1182.59,638,1804,656,0.4074482285714286,418976,-20.3,,,79743,0.0001,0.00783492624759674
1182.76,640,1808,656,0.4058401857142858,420113,-20.28,,,80028,0.0001,0.023839659988880157
1179.64,641,1812,656,0.40424769999999965,421239,-20.26,,,80309,0.0001,0.005161860026419163
1187.13,644,1816,655,0.4024798428571432,422489,-20.27,,,80622,0.0001,0.02810060977935791
1187.54,646,1820,655,0.4008223000000001,423661,-20.26,,,80915,0.0001,0.009075453504920006
1187.74,648,1824,655,0.3991223285714288,424863,-20.25,,,81215,0.0001,0.030088769271969795
1190.5,650,1828,655,0.3973770999999999,426097,-20.22,,,81524,0.0001,0.029397381469607353
1196.98,652,1832,655,0.3956658142857148,427307,-20.19,,,81826,0.0001,0.0063026980496943
1194.74,654,1836,655,0.3939615999999996,428512,-20.17,,,82127,0.0001,0.015112604945898056
1196.15,656,1840,654,0.39213999999999993,429800,-20.16,,,82449,0.0001,0.008336562663316727
1196.18,658,1844,654,0.3904739714285712,430978,-20.18,,,82744,0.0001,0.005346297286450863
1196.62,660,1848,654,0.38870894285714286,432226,-20.13,,,83056,0.0001,0.026212971657514572
1191.91,662,1852,654,0.38708251428571416,433376,-20.12,,,83343,0.0001,0.010049105621874332
1191.45,664,1856,654,0.38532738571428626,434617,-20.12,,,83654,0.0001,0.005792951211333275
1197.73,666,1860,654,0.383493057142857,435914,-20.1,,,83978,0.0001,0.017395146191120148
1198.03,668,1864,653,0.3816856000000005,437192,-20.12,,,84297,0.0001,0.0069810813292860985
1209.52,670,1868,653,0.37974519999999956,438564,-20.13,,,84640,0.0001,0.00870436243712902
1212.45,672,1872,653,0.378125842857143,439709,-20.13,,,84927,0.0001,0.018010754138231277
1224.3,675,1876,653,0.3763000000000005,441000,-20.09,,,85249,0.0001,0.0040269652381539345
1231.02,677,1880,653,0.3744670857142861,442296,-20.08,,,85573,0.0001,0.01643449254333973
1236.72,679,1884,652,0.37258891428571406,443624,-20.06,,,85905,0.0001,0.0076629528775811195
1234.98,681,1888,652,0.37101057142857097,444740,-20.05,,,86184,0.0001,0.009851791895925999
1231.47,683,1892,652,0.3694110142857139,445871,-20.08,,,86467,0.0001,0.0035761925391852856
1232.29,685,1896,652,0.3677973142857146,447012,-20.01,,,86752,0.0001,0.01069577131420374
1235.47,687,1900,652,0.36610299999999973,448210,-19.99,,,87052,0.0001,0.008398586884140968
1242.25,689,1904,651,0.3642757428571426,449502,-20.01,,,87375,0.0001,0.01602509617805481
1250.14,691,1908,651,0.3624074714285709,450823,-19.99,,,87705,0.0001,0.009618586860597134
1256.21,693,1912,651,0.3606184000000002,452088,-19.99,,,88021,0.0001,0.006812406238168478
1249.17,695,1916,651,0.35909380000000046,453166,-19.98,,,88291,0.0001,0.010395621880888939
1253.11,697,1920,651,0.3573047285714287,454431,-19.95,,,88607,0.0001,0.014729250222444534
1260.6,700,1924,651,0.3553586714285716,455807,-19.85,,,88951,0.0001,0.007668077014386654
1257.42,702,1928,650,0.3537478000000006,456946,-19.89,,,89236,0.0001,0.004953380208462477
1254.75,703,1932,650,0.35211995714285726,458097,-19.92,,,89524,0.0001,0.008285410702228546
1256.67,705,1936,650,0.3503535142857144,459346,-19.95,,,89836,0.0001,0.007907737046480179
1256.05,708,1940,650,0.34855029999999954,460621,-19.99,,,90155,0.0001,0.007507390342652798
1256.41,710,1944,650,0.34687578571428623,461805,-19.99,,,90451,0.0001,0.008501973934471607
1254.26,712,1948,650,0.345197028571429,462992,-20.02,,,90747,0.0001,0.009443792514503002
1261.9,714,1952,649,0.34329622857142816,464336,-19.99,,,91083,0.0001,0.013671960681676865
1263.62,716,1956,649,0.34148169999999967,465619,-19.98,,,91404,0.0001,0.007437998428940773
1262.03,718,1960,649,0.33970960000000017,466872,-20.0,,,91717,0.0001,0.012912910431623459
1263.67,720,1964,649,0.3378455714285713,468190,-19.98,,,92047,0.0001,0.015534457750618458
1258.08,723,1968,649,0.3361088285714281,469418,-19.95,,,92354,0.0001,0.0039749834686517715
1261.72,725,1972,649,0.33435511428571485,470658,-19.94,,,92664,0.0001,0.005708713084459305
1259.48,727,1976,648,0.33260988571428585,471892,-19.97,,,92972,0.0001,0.006481456570327282
1256.89,729,1980,648,0.3308688999999999,473123,-19.96,,,93280,0.0001,0.0038301455788314342
1257.19,731,1984,648,0.3289836571428568,474456,-19.95,,,93613,0.0001,0.005638262256979942
1266.78,733,1988,648,0.3270757857142861,475805,-19.93,,,93951,0.0001,0.007688196841627359
1265.69,735,1992,648,0.3255243142857147,476902,-19.91,,,94225,0.0001,0.005340340547263622
1273.31,737,1996,648,0.3236263428571433,478244,-19.91,,,94560,0.0001,0.0084465891122818
1278.44,740,2000,647,0.32174534285714307,479574,-19.9,,,94893,0.0001,0.004544928669929504
1276.5,742,2004,647,0.3199774857142853,480824,-19.85,,,95205,0.0001,0.012189097702503204
1273.3,744,2008,647,0.3182138714285717,482071,-19.89,,,95517,0.0001,0.0026439749635756016
1273.27,746,2012,647,0.3164078285714288,483348,-19.85,,,95836,0.0001,0.010037879459559917
1275.11,748,2016,646,0.31481817142857194,484472,-19.87,,,96117,0.0001,0.013543806970119476
1275.75,751,2020,646,0.31300505714285687,485754,-19.91,,,96438,0.0001,0.006950010545551777
1273.59,753,2024,646,0.3111325428571433,487078,-20.0,,,96769,0.0001,0.007316062226891518
1279.24,755,2028,646,0.30931942857142836,488360,-19.95,,,97089,0.0001,0.004394754767417908
1287.82,757,2032,646,0.3073959999999998,489720,-19.92,,,97429,0.0001,0.008177838288247585
1288.13,760,2036,645,0.3056295571428569,490969,-19.91,,,97742,0.0001,0.00825834646821022
1293.82,762,2040,645,0.30361985714285733,492390,-19.9,,,98097,0.0001,0.015709970146417618
1302.37,764,2044,645,0.30163985714285757,493790,-19.88,,,98447,0.0001,0.004112984519451857
1306.83,767,2048,645,0.2998055285714284,495087,-19.87,,,98771,0.0001,0.0103200264275074
1308.32,769,2052,645,0.29785947142857117,496463,-19.93,,,99115,0.0001,0.012198490090668201
1304.71,771,2056,644,0.29616091428571456,497664,-19.93,,,99415,0.0001,0.012210793793201447
1308.29,773,2060,644,0.29425728571428555,499010,-19.92,,,99752,0.0001,0.008684380911290646
,,,,0.2928585571428567,500000,,-19.6,1606.75,99999,0.0001,0.005981031339615583
1308.24,786,2064,636,0.2924017428571434,500322,-19.95,,,100080,0.0001,0.006475506350398064
1306.57,788,2068,636,0.29072439999999966,501508,-19.96,,,100376,0.0001,0.00691143237054348
1307.8,790,2072,635,0.2889197714285713,502784,-19.97,,,100695,0.0001,0.01639123260974884
1312.61,792,2076,635,0.2869963428571428,504144,-19.98,,,101035,0.0001,0.011803211644291878
1313.96,795,2080,635,0.28520302857142843,505412,-19.98,,,101352,0.0001,0.009196702390909195
1309.62,797,2084,635,0.28347052857142907,506637,-19.97,,,101659,0.0001,0.005690939258784056
1305.74,799,2088,635,0.28169701428571403,507891,-19.95,,,101972,0.0001,0.008044810965657234
1323.03,801,2092,635,0.2795359857142854,509419,-19.86,,,102354,0.0001,0.011246243491768837
1322.62,804,2096,635,0.2776592285714291,510746,-19.91,,,102686,0.0001,0.007512309588491917
1323.98,806,2100,635,0.27574569999999976,512099,-19.91,,,103024,0.0001,0.01152437087148428
1323.88,808,2104,634,0.27399057142857175,513340,-19.96,,,103334,0.0001,0.005356688983738422
1324.21,810,2108,634,0.2722099857142857,514599,-19.93,,,103649,0.0001,0.006648697424679995
1326.05,812,2112,634,0.27034737142857146,515916,-19.96,,,103978,0.0001,0.006039713975042105
1331.64,815,2116,634,0.26855122857142877,517186,-19.93,,,104296,0.0001,0.007186904549598694
1338.96,817,2120,634,0.2664793000000004,518651,-19.84,,,104662,0.0001,0.013655711896717548
1343.76,820,2124,634,0.26442999999999983,520100,-19.8,,,105024,0.0001,0.011344335041940212
1345.43,822,2128,633,0.2625376857142857,521438,-19.8,,,105359,0.0001,0.00990312360227108
1343.38,824,2132,633,0.26069770000000003,522739,-19.81,,,105684,0.0001,0.0168203916400671
1354.15,827,2136,633,0.2585451571428571,524261,-19.77,,,106065,0.0001,0.0047284262254834175
1349.91,829,2140,633,0.2566839571428574,525577,-19.75,,,106394,0.0001,0.005603630095720291
1348.64,831,2144,633,0.2547449714285712,526948,-19.77,,,106736,0.0001,0.005678547080606222
1359.32,834,2148,633,0.2525160571428574,528524,-19.76,,,107130,0.0001,0.008571549318730831
1360.52,837,2152,633,0.2505289857142855,529929,-19.74,,,107482,0.0001,0.008462034165859222
1367.83,839,2156,632,0.2485772714285719,531309,-19.7,,,107827,0.0001,0.01702292636036873
1366.85,841,2160,632,0.24669909999999984,532637,-19.68,,,108159,0.0001,0.01879703439772129
1372.93,844,2164,632,0.24463707142857183,534095,-19.65,,,108523,0.0001,0.009708586148917675
1378.48,846,2168,632,0.2427532428571434,535427,-19.67,,,108856,0.0001,0.0027094860561192036
1384.72,848,2172,632,0.24072798571428622,536859,-19.66,,,109214,0.0001,0.011715201660990715
1388.02,851,2176,632,0.23868575714285756,538303,-19.64,,,109575,0.0001,0.0067197950556874275
1390.73,853,2180,632,0.23679768571428628,539638,-19.65,,,109909,0.0001,0.008347068913280964
1401.34,856,2184,632,0.23467908571428575,541136,-19.67,,,110283,0.0001,0.009037867188453674
1405.08,858,2188,631,0.232782528571429,542477,-19.7,,,110619,0.0001,0.01005258597433567
1402.9,861,2192,631,0.23068938571428543,543957,-19.8,,,110989,0.0001,0.010237179696559906
1404.54,863,2196,631,0.22875040000000024,545328,-19.79,,,111331,0.0001,0.023852067068219185
1414.41,866,2200,631,0.22647764285714256,546935,-19.78,,,111733,0.0001,0.006848462391644716
1425.52,868,2204,631,0.224330757142857,548453,-19.78,,,112113,0.0001,0.013351870700716972
1437.38,871,2208,631,0.22212447142857183,550013,-19.75,,,112503,0.0001,0.0036503879819065332
1447.19,874,2212,630,0.21989838571428622,551587,-19.67,,,112896,0.0001,0.007608176674693823
1447.18,876,2216,630,0.21810931428571445,552852,-19.69,,,113212,0.0001,0.0069764163345098495
1444.73,878,2220,630,0.2161264857142854,554254,-19.74,,,113563,0.0001,0.021661031991243362
1443.07,881,2224,630,0.21413799999999994,555660,-19.79,,,113914,0.0001,0.005147656425833702
1447.77,883,2228,630,0.2120872857142858,557110,-19.81,,,114277,0.0001,0.008942412212491035
1456.49,886,2232,630,0.20991918571428614,558643,-19.8,,,114660,0.0001,0.003417934523895383
1451.75,888,2236,630,0.20792362857142854,560054,-19.86,,,115013,0.0001,0.006529989652335644
1457.14,891,2240,629,0.20588422857142807,561496,-19.88,,,115373,0.0001,0.00501308124512434
1466.07,894,2244,629,0.20361288571428604,563102,-19.86,,,115775,0.0001,0.006436644587665796
1462.27,896,2248,629,0.20152398571428543,564579,-19.88,,,116144,0.0001,0.010164281353354454
1471.87,899,2252,629,0.1991904142857145,566229,-19.79,,,116557,0.0001,0.012202730402350426
1470.1,902,2256,629,0.1973023428571432,567564,-19.82,,,116890,0.0001,0.006812126841396093
1476.24,904,2260,629,0.19522051428571463,569036,-19.84,,,117258,0.0001,0.011840444058179855
1471.89,906,2264,628,0.19330274285714255,570392,-19.85,,,117597,0.0001,0.018693961203098297
1483.54,909,2268,628,0.19101442857142814,572010,-19.81,,,118002,0.0001,0.007662989664822817
1481.41,912,2272,628,0.18907261428571376,573383,-19.77,,,118345,0.0001,0.013905361294746399
1478.43,914,2276,628,0.18714069999999972,574749,-19.79,,,118687,0.0001,0.011628422886133194
1487.41,917,2280,628,0.18492309999999967,576317,-19.75,,,119079,0.0001,0.01671312376856804
1493.7,919,2284,628,0.18259377142857158,577964,-19.76,,,119490,0.0001,0.009799240157008171
1500.08,922,2288,628,0.18046810000000013,579467,-19.75,,,119866,0.0001,0.009416690096259117
1498.17,925,2292,627,0.17843152857142897,580907,-19.72,,,120226,0.0001,0.00494969030842185
1506.82,927,2296,627,0.17618564285714278,582495,-19.72,,,120623,0.0001,0.016123851761221886
1501.17,930,2300,627,0.17411371428571454,583960,-19.75,,,120989,0.0001,0.0044393641874194145
1498.48,932,2304,627,0.17206158571428554,585411,-19.77,,,121352,0.0001,0.01974918320775032
1495.49,935,2308,627,0.16996985714285662,586890,-19.8,,,121722,0.0001,0.010371139273047447
1498.42,938,2312,627,0.1676518428571424,588529,-19.81,,,122132,0.0001,0.005461165681481361
1509.74,940,2316,627,0.16545121428571385,590085,-19.76,,,122521,0.0001,0.007996662519872189
1510.62,943,2320,627,0.16343444285714326,591511,-19.76,,,122877,0.0001,0.00573834590613842
1513.35,945,2324,626,0.1613596857142856,592978,-19.71,,,123244,0.0001,0.009073087945580482
1526.22,948,2328,626,0.15885781428571433,594747,-19.62,,,123686,0.0001,0.0060937488451600075
1524.82,951,2332,626,0.1567476999999995,596239,-19.62,,,124059,0.0001,0.0184368547052145
1536.56,954,2336,626,0.15434907142857168,597935,-19.55,,,124483,0.0001,0.008239351212978363
1543.96,957,2340,626,0.1520494428571434,599561,-19.48,,,124890,0.0001,0.00979328341782093
,,,,0.1514299857142859,600000,,-20.15,1616.5,124999,0.0001,0.009046310558915138
1544.29,970,2344,619,0.1497823428571431,601164,-19.53,,,125290,0.0001,0.005795033648610115
1545.95,973,2348,619,0.14762979999999992,602686,-19.54,,,125671,0.0001,0.010915685445070267
1561.23,976,2352,619,0.1447687000000002,604709,-19.57,,,126177,0.0001,0.02107384242117405
1580.39,979,2356,619,0.1422074285714282,606520,-19.55,,,126629,0.0001,0.010659545660018921
1598.34,983,2360,618,0.13948775714285722,608443,-19.5,,,127110,0.0001,0.0038611788768321276
1616.14,986,2364,618,0.13693780000000033,610246,-19.49,,,127561,0.0001,0.007878092117607594
1621.04,989,2368,618,0.13447128571428613,611990,-19.48,,,127997,0.0001,0.017082002013921738
1636.58,992,2372,618,0.13197507142857123,613755,-19.53,,,128438,0.0001,0.012830819934606552
1655.72,995,2376,618,0.1293727857142858,615595,-19.51,,,128898,0.0001,0.009534617885947227
1668.87,998,2380,618,0.1267040285714287,617482,-19.48,,,129370,0.0001,0.007784378714859486
1673.63,1002,2384,617,0.12419791428571458,619254,-19.48,,,129813,0.0001,0.007296843454241753
1685.57,1005,2388,617,0.12164654285714294,621058,-19.48,,,130264,0.0001,0.014397755265235901
1695.46,1008,2392,617,0.11927478571428562,622735,-19.45,,,130683,0.0001,0.004510705359280109
1702.77,1011,2396,617,0.11677857142857173,624500,-19.39,,,131124,0.0001,0.005005284212529659
1732.14,1014,2400,617,0.11367562857142877,626694,-19.31,,,131673,0.0001,0.010382523760199547
1744.77,1018,2404,617,0.11117234285714284,628464,-19.25,,,132115,0.0001,0.010353820398449898
1766.51,1021,2408,617,0.10831831428571403,630482,-19.21,,,132620,0.0001,0.004660621285438538
1780.0,1025,2412,617,0.10551802857142845,632462,-19.25,,,133115,0.0001,0.013016510754823685
1790.74,1028,2416,616,0.10293978571428508,634285,-19.27,,,133571,0.0001,0.009888495318591595
1816.66,1031,2420,616,0.10000372857142803,636361,-19.24,,,134090,0.0001,0.017252162098884583
1842.35,1035,2424,616,0.09700685714285684,638480,-19.23,,,134619,0.0001,0.00858076848089695
