time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/fps,time/total_timesteps,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/loss,train/n_updates,train/clip_range,train/value_loss,train/learning_rate,train/entropy_loss,train/explained_variance,eval/mean_reward,eval/mean_ep_length
,,,,,300000,-0.002044625987764448,0.03466796875,0.005032842,0.2911556363105774,584,0.2,0.6515012327581644,0.00025,-0.4620748832821846,0.669812798500061,13.3,249.6
147,9.81,1556,201.15,193,301056,,,,,,,,,,,,
148,9.85,1556,201.73,194,303104,0.00041841171332634985,0.09228515625,0.009996323,0.3324333429336548,588,0.2,0.7499570325016975,0.00025,-0.4620405863970518,0.7032648324966431,,
149,9.88,1557,204.06,195,305152,0.0022513633011840284,0.0933837890625,0.0030182844,0.41477781534194946,592,0.2,0.9091583900153637,0.00025,-0.4619715269654989,0.597813606262207,,
150,9.83,1557,203.89,197,307200,0.0031706182344350964,0.064697265625,0.005130469,0.35206013917922974,596,0.2,0.6750329919159412,0.00025,-0.4782859589904547,0.7320926189422607,,
151,9.84,1557,203.58,198,309248,-0.0009782342822290957,0.0418701171875,0.010421105,0.3036976456642151,600,0.2,0.7710195891559124,0.00025,-0.5083820708096027,0.7030428647994995,,
152,9.62,1558,201.19,199,311296,-0.0009016044496092945,0.059814453125,0.0052037486,0.36243700981140137,604,0.2,0.7407914027571678,0.00025,-0.5180163905024529,0.7059592008590698,,
153,9.45,1558,199.63,201,313344,0.00010938441846519709,0.0438232421875,0.0026337712,0.32793480157852173,608,0.2,0.6814162321388721,0.00025,-0.5524058677256107,0.7898911237716675,,
154,9.44,1559,199.21,202,315392,-0.0020007089187856764,0.0433349609375,0.0024215602,0.3410344421863556,612,0.2,0.7135249860584736,0.00025,-0.5924570597708225,0.7891101837158203,,
155,9.26,1559,196.37,203,317440,-0.0015592956624459475,0.0546875,0.004266342,0.34227612614631653,616,0.2,0.7405995540320873,0.00025,-0.5942460633814335,0.7155964970588684,,
156,9.03,1559,191.36,204,319488,-0.0012747726286761463,0.0643310546875,0.004345917,0.28992176055908203,620,0.2,0.6546697467565536,0.00025,-0.5740182287991047,0.8118738532066345,,
157,8.75,1560,188.29,206,321536,-0.0011401081283111125,0.0426025390625,0.0059098443,0.4017021059989929,624,0.2,0.8166071809828281,0.00025,-0.6106185838580132,0.7396742105484009,,
158,8.59,1560,186.16,207,323584,-0.00031255107023753226,0.03955078125,0.0079083,0.47212153673171997,628,0.2,0.9045391231775284,0.00025,-0.586817778646946,0.7014303803443909,,
159,8.26,1561,180.46,208,325632,0.0035059395886491984,0.1373291015625,0.017192068,0.2829625606536865,632,0.2,0.6128728091716766,0.00025,-0.6033340506255627,0.8537896871566772,,
160,8.14,1561,178.75,209,327680,0.0008141775906551629,0.1099853515625,0.015648825,0.3557530343532562,636,0.2,0.7437757216393948,0.00025,-0.6088611073791981,0.7928577065467834,,
161,8.22,1562,179.97,211,329728,0.00025039116735570133,0.056640625,0.008078943,0.39996635913848877,640,0.2,0.7812714837491512,0.00025,-0.5538883805274963,0.7830645442008972,,
162,8.36,1562,181.45,212,331776,-0.0031724779692012817,0.07470703125,0.0076520983,0.35268741846084595,644,0.2,0.7132864892482758,0.00025,-0.4970662482082844,0.7636239528656006,,
163,8.51,1562,183.92,213,333824,-0.0015531700919382274,0.0418701171875,0.0051032826,0.30157870054244995,648,0.2,0.7262537516653538,0.00025,-0.4361872039735317,0.7763577699661255,,
164,8.57,1563,185.54,214,335872,-0.0028333074878901243,0.066650390625,0.0123007875,0.24935172498226166,652,0.2,0.6871298886835575,0.00025,-0.36174746975302696,0.7233578562736511,,
165,8.76,1563,188.32,216,337920,-0.002778523979941383,0.03662109375,0.003300942,0.35188955068588257,656,0.2,0.7080697193741798,0.00025,-0.4234110228717327,0.7307074069976807,,
166,8.95,1564,190.91,217,339968,-0.0008157047559507191,0.0582275390625,0.0039624963,0.29185906052589417,660,0.2,0.6089891120791435,0.00025,-0.38062007538974285,0.781584620475769,,
167,9.33,1564,193.74,218,342016,-0.0008443978149443865,0.038818359375,0.0043072114,0.3294975161552429,664,0.2,0.6746728457510471,0.00025,-0.42826445028185844,0.717204213142395,,
168,9.61,1565,195.78,219,344064,0.0021567960793618113,0.078369140625,0.0050930446,0.31839099526405334,668,0.2,0.6948807537555695,0.00025,-0.4121625777333975,0.7637359499931335,,
169,9.95,1565,201.54,221,346112,-0.001587010221555829,0.0458984375,0.006708004,0.3694189786911011,672,0.2,0.7088431790471077,0.00025,-0.4302679989486933,0.6905555725097656,,
170,10.29,1565,206.73,222,348160,-0.0011600213183555752,0.0321044921875,0.0042002187,0.2761334478855133,676,0.2,0.6698269695043564,0.00025,-0.43731866776943207,0.7495834827423096,,
171,10.44,1566,208.74,223,350208,-0.0022795952390879393,0.05029296875,0.0048354967,0.3479195237159729,680,0.2,0.7404226660728455,0.00025,-0.4162106942385435,0.7707685232162476,,
172,10.49,1566,208.03,224,352256,-0.0005602550227195024,0.04736328125,0.0036216723,0.3472401797771454,684,0.2,0.7544422522187233,0.00025,-0.4433887470513582,0.7748842239379883,,
173,10.54,1567,207.82,226,354304,0.00043246467248536646,0.064697265625,0.014476101,0.42414554953575134,688,0.2,0.8440420180559158,0.00025,-0.4581185467541218,0.7318987846374512,,
174,10.71,1567,208.51,227,356352,-0.0013364642800297588,0.0653076171875,0.003122092,0.34825462102890015,692,0.2,0.8036794662475586,0.00025,-0.47626464255154133,0.7685950398445129,,
175,10.71,1567,209.34,228,358400,-0.000991836714092642,0.0296630859375,0.004509134,0.397659033536911,696,0.2,0.9349538050591946,0.00025,-0.46786874160170555,0.7485973238945007,,
176,10.7,1568,209.46,229,360448,-0.0022763964370824397,0.0401611328125,0.0037255732,0.42598605155944824,700,0.2,0.901651706546545,0.00025,-0.4795762877911329,0.7297631502151489,,
177,10.76,1568,209.66,231,362496,-0.000796628009993583,0.02490234375,0.001916419,0.4035756289958954,704,0.2,0.9093888401985168,0.00025,-0.4842034876346588,0.7042447924613953,,
178,10.56,1569,210.09,232,364544,-0.002133164438419044,0.0286865234375,0.0016228291,0.3101012706756592,708,0.2,0.729625478386879,0.00025,-0.49849557876586914,0.7585470080375671,,
179,10.39,1569,206.99,233,366592,0.0017367957916576415,0.119140625,0.014749374,0.33453214168548584,712,0.2,0.8166386671364307,0.00025,-0.5487713254988194,0.7439999580383301,,
180,10.32,1570,204.52,234,368640,-0.002130882436176762,0.0408935546875,0.0022946799,0.3191838562488556,716,0.2,0.7162509933114052,0.00025,-0.48041352443397045,0.7665724754333496,,
181,10.32,1570,205.27,236,370688,-0.002594885532744229,0.0499267578125,0.009378422,0.322908490896225,720,0.2,0.7517259642481804,0.00025,-0.5059860404580832,0.73377525806427,,
182,10.33,1570,205.12,237,372736,-7.237499812617898e-05,0.05029296875,0.00674998,0.3904586732387543,724,0.2,0.8535364344716072,0.00025,-0.48655543476343155,0.7449540495872498,,
183,10.31,1571,206.17,238,374784,-8.670345414429903e-05,0.06982421875,0.0055471393,0.31987646222114563,728,0.2,0.8145158924162388,0.00025,-0.48888601921498775,0.6839601993560791,,
184,10.3,1571,207.45,239,376832,0.0007354882982326671,0.0758056640625,0.0053138006,0.33627912402153015,732,0.2,0.7658642344176769,0.00025,-0.4718172997236252,0.7730152606964111,,
185,10.35,1572,208.37,241,378880,0.0030941108998376876,0.070556640625,0.004026603,0.35978057980537415,736,0.2,0.8129491209983826,0.00025,-0.5061389617621899,0.7688601016998291,,
186,10.38,1572,208.59,242,380928,-0.0023536550434073433,0.04931640625,0.0045601083,0.3589133620262146,740,0.2,0.7877161875367165,0.00025,-0.5230513792484999,0.7297700047492981,,
187,10.35,1572,209.58,243,382976,0.0024140453315339983,0.09521484375,0.015613369,0.4503690302371979,744,0.2,0.8912144638597965,0.00025,-0.43737724237143993,0.7443958520889282,,
188,10.46,1573,212.31,244,385024,0.006270292680710554,0.0865478515625,0.012207037,0.3936043679714203,748,0.2,0.8081890717148781,0.00025,-0.46555453911423683,0.67913818359375,,
189,10.51,1573,211.58,245,387072,0.0020705685019493103,0.0721435546875,0.005090487,0.33380091190338135,752,0.2,0.7638171836733818,0.00025,-0.40279548056423664,0.797618567943573,,
190,10.64,1574,212.47,247,389120,-0.0012191387359052896,0.0654296875,0.010419187,0.44163182377815247,756,0.2,0.9280988797545433,0.00025,-0.4090956337749958,0.7155150175094604,,
191,10.53,1574,211.09,248,391168,0.0016687928000465035,0.056396484375,0.00582755,0.450904905796051,760,0.2,1.0251948945224285,0.00025,-0.5078795980662107,0.6935468316078186,,
192,10.34,1574,207.82,249,393216,-0.0022546461841557175,0.054443359375,0.006001062,0.3076469302177429,764,0.2,0.6972947642207146,0.00025,-0.4714112337678671,0.7850655317306519,,
193,10.27,1575,205.69,250,395264,-0.001249232329428196,0.0538330078125,0.005717146,0.33194929361343384,768,0.2,0.7429048009216785,0.00025,-0.5635384134948254,0.7350385189056396,,
194,10.08,1575,200.24,252,397312,-0.001871862419648096,0.0533447265625,0.004924364,0.3158666789531708,772,0.2,0.7973355054855347,0.00025,-0.5677650198340416,0.7240465879440308,,
195,10.04,1576,198.38,253,399360,-0.0012695429613813758,0.04638671875,0.0052076443,0.36504238843917847,776,0.2,0.835153229534626,0.00025,-0.5488257557153702,0.654338002204895,,
,,,,,400000,-0.0018642174545675516,0.0438232421875,0.005465717,0.33910486102104187,780,0.2,0.6990637145936489,0.00025,-0.48098686151206493,0.7727743983268738,14.25,255.55
196,10.03,1581,198.22,253,401408,,,,,,,,,,,,
197,10.28,1581,199.28,255,403456,-0.0034892354160547256,0.0384521484375,0.0037724527,0.26347607374191284,784,0.2,0.6263453550636768,0.00025,-0.5080711767077446,0.748451828956604,,
198,10.45,1582,201.3,256,405504,-0.0019024436478503048,0.061279296875,0.00843007,0.30821478366851807,788,0.2,0.6707264930009842,0.00025,-0.4696258772164583,0.7224209308624268,,
199,10.55,1582,203.91,257,407552,-4.719436401501298e-05,0.0672607421875,0.0070003513,0.40261030197143555,792,0.2,0.8421314992010593,0.00025,-0.47954691015183926,0.6104965209960938,,
200,10.72,1582,207.1,258,409600,-0.000857887469464913,0.0550537109375,0.005107429,0.3716895580291748,796,0.2,0.8356619030237198,0.00025,-0.4272422231733799,0.6832380890846252,,
201,10.71,1583,206.67,259,411648,-0.0006943733314983547,0.015625,0.0024904523,0.382850706577301,800,0.2,0.9056273065507412,0.00025,-0.4679277464747429,0.726083517074585,,
202,10.96,1583,210.95,261,413696,7.19878007657826e-05,0.0740966796875,0.005650633,0.32487452030181885,804,0.2,0.7611010633409023,0.00025,-0.46840304508805275,0.7060064673423767,,
203,11.12,1584,213.67,262,415744,0.0016682572313584387,0.0751953125,0.0051837447,0.40059319138526917,808,0.2,0.7347838580608368,0.00025,-0.4720037095248699,0.7766845226287842,,
204,11.48,1584,219.7,263,417792,-0.0028149267309345305,0.0245361328125,0.0026024329,0.20008538663387299,812,0.2,0.5388741809874773,0.00025,-0.4919692873954773,0.7397498488426208,,
205,11.7,1585,223.26,264,419840,-0.00010614472557790577,0.05322265625,0.005122205,0.40335485339164734,816,0.2,0.9730429574847221,0.00025,-0.46815030090510845,0.7715237140655518,,
206,11.74,1585,224.07,266,421888,-0.002234360756119713,0.02392578125,0.0035804347,0.4246481657028198,820,0.2,0.8905365020036697,0.00025,-0.5381538700312376,0.7190179824829102,,
207,11.65,1586,224.27,267,423936,-0.0004875846061622724,0.044677734375,0.0065664593,0.36060139536857605,824,0.2,0.7289055660367012,0.00025,-0.46919840201735497,0.7724650502204895,,
208,11.61,1586,222.64,268,425984,0.003064717981033027,0.09423828125,0.0076131523,0.3296770453453064,828,0.2,0.7790522761642933,0.00025,-0.5183627922087908,0.7949365377426147,,
209,11.49,1587,221.99,269,428032,0.00043799803825095296,0.063232421875,0.0054795993,0.3592691123485565,832,0.2,0.7019557170569897,0.00025,-0.5018206406384706,0.7518209218978882,,
210,11.24,1587,216.2,270,430080,-0.0003809201589319855,0.0474853515625,0.0044602696,0.3192732632160187,836,0.2,0.7310998737812042,0.00025,-0.5111538544297218,0.8170086145401001,,
211,11.21,1587,214.3,272,432128,-0.000934394687647,0.05615234375,0.0069911806,0.48305627703666687,840,0.2,1.0001580938696861,0.00025,-0.5152406990528107,0.7774259448051453,,
212,10.67,1588,206.75,273,434176,-0.004590180818922818,0.083740234375,0.0049161157,0.355556845664978,844,0.2,0.810391366481781,0.00025,-0.5440770946443081,0.7475540637969971,,
213,10.66,1588,205.18,274,436224,-0.0007452988356817514,0.08154296875,0.010289803,0.34094980359077454,848,0.2,0.8147752359509468,0.00025,-0.5411707535386086,0.7698940634727478,,
214,10.49,1589,201.77,275,438272,-0.0009616062161512673,0.07861328125,0.0055230698,0.3769759237766266,852,0.2,0.8043997585773468,0.00025,-0.46549155935645103,0.758354902267456,,
215,10.36,1589,201.1,276,440320,-0.00028103869408369064,0.0267333984375,0.0034388006,0.28848156332969666,856,0.2,0.7202345468103886,0.00025,-0.4350720066577196,0.8176612854003906,,
216,10.48,1590,202.33,278,442368,-0.001270269276574254,0.0380859375,0.004153723,0.47669342160224915,860,0.2,0.9830625988543034,0.00025,-0.4311869330704212,0.7582864761352539,,
217,10.49,1590,203.57,279,444416,-0.0006128527456894517,0.0262451171875,0.003543972,0.24985665082931519,864,0.2,0.6194268278777599,0.00025,-0.4354648943990469,0.8085273504257202,,
218,10.49,1591,204.24,280,446464,-0.0007522680098190904,0.06201171875,0.0037469652,0.3542415201663971,868,0.2,0.8458996526896954,0.00025,-0.44356137327849865,0.729215145111084,,
219,10.46,1591,204.19,281,448512,0.00018481200095266104,0.0902099609375,0.011131393,0.2594998776912689,872,0.2,0.6626266539096832,0.00025,-0.5180930830538273,0.7838807702064514,,
220,10.59,1591,207.28,283,450560,-0.0014326846285257488,0.05859375,0.003493174,0.39120376110076904,876,0.2,0.8745694011449814,0.00025,-0.42336680367588997,0.7362995743751526,,
221,10.68,1592,210.27,284,452608,-0.002621684951009229,0.03564453125,0.0048149936,0.4679214060306549,880,0.2,0.887716256082058,0.00025,-0.4300125911831856,0.7044405341148376,,
222,10.92,1592,212.65,285,454656,-0.0029507199651561677,0.041015625,0.0045235977,0.39254745841026306,884,0.2,0.8810312189161777,0.00025,-0.4442304875701666,0.7588732242584229,,
223,11.18,1593,216.54,286,456704,-0.0028154818282928318,0.0328369140625,0.0032188252,0.379667729139328,888,0.2,0.890996664762497,0.00025,-0.46084901317954063,0.735703706741333,,
224,11.39,1593,220.25,287,458752,-0.0022136355109978467,0.044189453125,0.0059117884,0.3875119686126709,892,0.2,0.9404927045106888,0.00025,-0.42998782731592655,0.6878129243850708,,
225,11.7,1594,223.35,289,460800,-0.0023941736144479364,0.0430908203125,0.0021541293,0.3547815680503845,896,0.2,0.7743442840874195,0.00025,-0.3922485485672951,0.7552993297576904,,
226,11.87,1594,226.51,290,462848,-0.00314929019077681,0.0694580078125,0.007308198,0.29631441831588745,900,0.2,0.6706373542547226,0.00025,-0.3651162274181843,0.798589289188385,,
227,11.82,1595,225.73,291,464896,0.0007467404939234257,0.0418701171875,0.005746541,0.38829734921455383,904,0.2,0.8555504456162453,0.00025,-0.35499764420092106,0.8115675449371338,,
228,11.75,1595,223.75,292,466944,-0.0009152076963800937,0.03515625,0.003278401,0.3329851031303406,908,0.2,0.733779888600111,0.00025,-0.4058275204151869,0.777779221534729,,
229,11.83,1595,224.92,293,468992,-0.0002121011639246717,0.039794921875,0.004133899,0.36011460423469543,912,0.2,0.7945214100182056,0.00025,-0.4255787041038275,0.8202003836631775,,
230,12.05,1596,226.55,295,471040,-0.0005199301522225142,0.05322265625,0.006779327,0.30054575204849243,916,0.2,0.6851619780063629,0.00025,-0.4735285695642233,0.7457835674285889,,
231,12.01,1596,225.22,296,473088,-0.0009401777351740748,0.0487060546875,0.0070623364,0.27942898869514465,920,0.2,0.704603984951973,0.00025,-0.4485822916030884,0.7987757921218872,,
232,12.08,1597,225.95,297,475136,-0.0023498211812693626,0.070556640625,0.012906115,0.3114764988422394,924,0.2,0.7896145358681679,0.00025,-0.462967025116086,0.757076621055603,,
233,11.86,1597,224.0,298,477184,-0.0014327268290799111,0.0443115234375,0.0047097215,0.2746583819389343,928,0.2,0.6014501638710499,0.00025,-0.441647419705987,0.8334314823150635,,
234,11.8,1598,222.63,299,479232,-0.0017682336911093444,0.0394287109375,0.0042279116,0.4425376355648041,932,0.2,1.0312720611691475,0.00025,-0.4815013073384762,0.7873173356056213,,
235,11.61,1598,219.58,301,481280,-0.002614445984363556,0.0389404296875,0.0041340203,0.38641905784606934,936,0.2,0.8481368497014046,0.00025,-0.4979306794703007,0.7581254839897156,,
236,11.28,1598,215.35,302,483328,-0.0002643470070324838,0.0399169921875,0.004675302,0.34796321392059326,940,0.2,0.7642763182520866,0.00025,-0.4998641684651375,0.8012279272079468,,
237,11.19,1599,213.8,303,485376,-0.002412087022094056,0.0321044921875,0.003956172,0.41832244396209717,944,0.2,0.9051452316343784,0.00025,-0.46582236140966415,0.7635632157325745,,
238,11.17,1599,213.09,304,487424,-0.0004811674589291215,0.0426025390625,0.004604579,0.2557387053966522,948,0.2,0.6302701272070408,0.00025,-0.4630804490298033,0.7864657044410706,,
239,11.2,1600,212.99,305,489472,0.00096832902636379,0.073486328125,0.011296662,0.40847358107566833,952,0.2,0.9190243259072304,0.00025,-0.462901933118701,0.7655569314956665,,
240,11.15,1600,212.71,307,491520,-0.0007742038869764656,0.0452880859375,0.0030532703,0.29846248030662537,956,0.2,0.7571375630795956,0.00025,-0.4197961166501045,0.712364912033081,,
241,11.08,1601,212.24,308,493568,-0.0007880064949858934,0.03759765625,0.0025562914,0.3550080358982086,960,0.2,0.8427020497620106,0.00025,-0.4499676749110222,0.7639474868774414,,
242,10.93,1601,211.19,309,495616,-0.00249701424036175,0.053955078125,0.008356987,0.39196136593818665,964,0.2,0.8111990094184875,0.00025,-0.4152388609945774,0.7382401823997498,,
243,10.98,1602,210.69,310,497664,0.001224078077939339,0.05517578125,0.009377773,0.31867125630378723,968,0.2,0.6403112858533859,0.00025,-0.46187774650752544,0.7704399824142456,,
244,10.84,1602,208.01,311,499712,0.000519544177222997,0.042236328125,0.0067316634,0.42544710636138916,972,0.2,1.013971783220768,0.00025,-0.44771490804851055,0.7930118441581726,,
,,,,,500000,-0.003013933135662228,0.0242919921875,0.0029873466,0.49548134207725525,976,0.2,1.1000198721885681,0.00025,-0.4242221787571907,0.6728887557983398,11.45,217.7
245,10.87,1606,211.02,312,501760,,,,,,,,,,,,
246,10.87,1607,211.24,313,503808,-0.00026586081366986036,0.057861328125,0.005097841,0.3422095775604248,980,0.2,0.7586844563484192,0.00025,-0.44428226351737976,0.8436329364776611,,
247,10.95,1607,212.13,314,505856,-0.00283189959009178,0.04052734375,0.0062024766,0.2930079400539398,984,0.2,0.7364279814064503,0.00025,-0.40345324389636517,0.8281718492507935,,
248,10.9,1608,212.29,315,507904,-0.0005480466934386641,0.0560302734375,0.0036488934,0.37475812435150146,988,0.2,0.8741476498544216,0.00025,-0.4210101179778576,0.7889614105224609,,
249,10.95,1608,212.96,317,509952,-0.001833946444094181,0.061767578125,0.0089020915,0.3787209391593933,992,0.2,0.8941808603703976,0.00025,-0.3584303669631481,0.7872012257575989,,
250,11.04,1609,214.51,318,512000,0.0007332242676056921,0.0726318359375,0.0052728914,0.3530693054199219,996,0.2,0.718959528952837,0.00025,-0.39224369265139103,0.8122069239616394,,
251,10.94,1609,213.28,319,514048,0.002880844214814715,0.084228515625,0.012014672,0.33685755729675293,1000,0.2,0.7369198054075241,0.00025,-0.4223297070711851,0.8164251446723938,,
252,11.04,1609,214.75,320,516096,-0.0005489724280778319,0.0562744140625,0.009337402,0.38480305671691895,1004,0.2,0.9254870899021626,0.00025,-0.3640827853232622,0.7520360350608826,,
253,11.15,1610,215.02,321,518144,-0.0003228373534511775,0.053466796875,0.008582362,0.34273597598075867,1008,0.2,0.8337572328746319,0.00025,-0.3507763110101223,0.7465124726295471,,
254,11.2,1610,216.33,322,520192,-9.916964336298406e-05,0.0625,0.012996813,0.40009668469429016,1012,0.2,0.8724603429436684,0.00025,-0.3600088767707348,0.7712506055831909,,
255,11.49,1611,220.24,324,522240,-0.0012957131257280707,0.0465087890625,0.0050495984,0.3366219401359558,1016,0.2,0.7788038365542889,0.00025,-0.3192577753216028,0.7590190172195435,,
256,11.65,1611,219.99,325,524288,-0.0028817519487347454,0.0380859375,0.0059163244,0.3483920693397522,1020,0.2,0.7108276039361954,0.00025,-0.2833589278161526,0.7615920305252075,,
257,11.86,1612,221.75,326,526336,-0.0018169641552958637,0.01904296875,0.003758844,0.3314686119556427,1024,0.2,0.7385867647826672,0.00025,-0.27190518379211426,0.7502357363700867,,
258,12.0,1612,224.21,327,528384,0.000499817484524101,0.0443115234375,0.0027430947,0.4104670286178589,1028,0.2,0.8643475100398064,0.00025,-0.3018198274075985,0.7576419711112976,,
259,12.25,1613,226.33,328,530432,0.000465545745100826,0.028564453125,0.0027441313,0.38182532787323,1032,0.2,0.977986216545105,0.00025,-0.329296488314867,0.7278702259063721,,
260,12.13,1613,222.86,330,532480,-0.0019082962244283408,0.0494384765625,0.0068806177,0.38519996404647827,1036,0.2,0.8346954248845577,0.00025,-0.32568514719605446,0.7116607427597046,,
261,12.25,1613,223.38,331,534528,-0.002561419678386301,0.052734375,0.0067804446,0.35400182008743286,1040,0.2,0.8184724524617195,0.00025,-0.2896865513175726,0.7550199031829834,,
262,12.34,1614,223.81,332,536576,-0.0017203130119014531,0.0338134765625,0.0038320348,0.43981000781059265,1044,0.2,0.9372310191392899,0.00025,-0.3072455134242773,0.7479175329208374,,
263,12.46,1614,223.76,333,538624,0.00010775271221064031,0.05224609375,0.0068260822,0.32036903500556946,1048,0.2,0.718008741736412,0.00025,-0.32266530208289623,0.8228685259819031,,
264,12.43,1615,224.45,334,540672,0.003571544191800058,0.0894775390625,0.011071799,0.5823442935943604,1052,0.2,1.1321891210973263,0.00025,-0.359622897580266,0.7519973516464233,,
265,12.48,1615,224.23,335,542720,0.002012843848206103,0.08984375,0.00892487,0.2555963695049286,1056,0.2,0.7008968070149422,0.00025,-0.3483053334057331,0.8402798175811768,,
266,12.2,1616,220.26,337,544768,0.00046973355347290635,0.0611572265625,0.0063281804,0.47336193919181824,1060,0.2,0.9421118870377541,0.00025,-0.3601451776921749,0.8427506685256958,,
267,12.05,1616,219.53,338,546816,-6.865651812404394e-06,0.04296875,0.0037576836,0.69248366355896,1064,0.2,1.404895231127739,0.00025,-0.3850985523313284,0.7633535265922546,,
268,11.96,1617,216.95,339,548864,-0.0011523122375365347,0.034912109375,0.005118667,0.44795462489128113,1068,0.2,0.9764723554253578,0.00025,-0.38227618485689163,0.7442326545715332,,
269,11.77,1617,214.45,340,550912,-0.0018402485584374517,0.0333251953125,0.0038373056,0.3794913589954376,1072,0.2,0.7729903124272823,0.00025,-0.41570550575852394,0.8241751790046692,,
270,11.71,1617,214.75,341,552960,-0.001160224579507485,0.045654296875,0.004266279,0.3199636936187744,1076,0.2,0.7637863978743553,0.00025,-0.41717745177447796,0.7750392556190491,,
271,11.52,1618,213.36,342,555008,-0.003684273542603478,0.03466796875,0.00527217,0.28797125816345215,1080,0.2,0.7250890284776688,0.00025,-0.3930084891617298,0.8100062608718872,,
272,11.53,1618,214.64,344,557056,-0.0016185655840672553,0.055908203125,0.008975664,0.44231611490249634,1084,0.2,0.8948417417705059,0.00025,-0.36326146684587,0.7732568383216858,,
273,11.48,1619,212.92,345,559104,-0.0014638309949077666,0.04736328125,0.0066336766,0.3414722979068756,1088,0.2,0.7581335604190826,0.00025,-0.315371735021472,0.8062060475349426,,
274,11.4,1619,212.79,346,561152,-0.0011865984997712076,0.0555419921875,0.00446234,0.3783252239227295,1092,0.2,0.7508490942418575,0.00025,-0.31621029414236546,0.783934473991394,,
275,11.33,1620,212.92,347,563200,-0.0007427321979776025,0.0302734375,0.002867289,0.34346991777420044,1096,0.2,0.7966823168098927,0.00025,-0.33555093966424465,0.8062217235565186,,
276,11.27,1620,211.59,348,565248,-7.39731767680496e-05,0.0362548828125,0.0037718804,0.4075436592102051,1100,0.2,0.9526992663741112,0.00025,-0.3576627019792795,0.7992433309555054,,
277,11.26,1620,211.7,349,567296,-0.002414174043224193,0.0489501953125,0.005032204,0.3806736171245575,1104,0.2,0.8457042165100574,0.00025,-0.36881999485194683,0.7548120021820068,,
278,11.13,1621,210.64,351,569344,-0.002092932802042924,0.040283203125,0.005190275,0.3642733693122864,1108,0.2,0.7634863592684269,0.00025,-0.4221900198608637,0.8131955862045288,,
279,11.25,1621,212.38,352,571392,-0.00226192623085808,0.035888671875,0.0043975846,0.35721245408058167,1112,0.2,0.7734306827187538,0.00025,-0.361410329118371,0.760260820388794,,
280,11.43,1622,214.42,353,573440,-0.0022140812361612916,0.0286865234375,0.004171754,0.37443968653678894,1116,0.2,0.8339832834899426,0.00025,-0.33945529349148273,0.7671570181846619,,
281,11.64,1622,215.52,354,575488,-0.0017868206487037241,0.015869140625,0.0023735152,0.517815113067627,1120,0.2,1.0927510932087898,0.00025,-0.3336561731994152,0.7472276091575623,,
282,11.64,1623,215.29,355,577536,-0.0019427890365477651,0.03515625,0.004548615,0.38229286670684814,1124,0.2,0.8663231059908867,0.00025,-0.3263549357652664,0.7628160119056702,,
283,11.68,1623,216.92,356,579584,-0.0025851159007288516,0.025634765625,0.0036578649,0.3417261242866516,1128,0.2,0.8088784404098988,0.00025,-0.3545162305235863,0.7802226543426514,,
284,11.76,1624,218.19,358,581632,-0.0005561885191127658,0.0565185546875,0.006800199,0.38873881101608276,1132,0.2,0.8364534638822079,0.00025,-0.4200124777853489,0.7892481088638306,,
285,11.77,1624,218.86,359,583680,0.0009939409792423248,0.0352783203125,0.0042394213,0.36580145359039307,1136,0.2,0.8360819295048714,0.00025,-0.3579200115054846,0.8164800405502319,,
286,11.82,1624,219.38,360,585728,-0.0009587405947968364,0.03662109375,0.0070588,0.453950971364975,1140,0.2,0.9196203723549843,0.00025,-0.4011932946741581,0.7527267932891846,,
287,12.06,1625,223.19,361,587776,-0.0006290024903137237,0.0411376953125,0.0034333337,0.38432902097702026,1144,0.2,0.8607310578227043,0.00025,-0.4495558887720108,0.8196604251861572,,
288,12.31,1625,226.78,362,589824,-0.00031142577063292265,0.0604248046875,0.008515215,0.29677584767341614,1148,0.2,0.7270708754658699,0.00025,-0.42880122549831867,0.7615213990211487,,
289,12.5,1626,228.87,363,591872,0.0019491964776534587,0.0640869140625,0.006225337,0.5121619701385498,1152,0.2,1.0266404822468758,0.00025,-0.4326540622860193,0.743064284324646,,
290,12.48,1626,227.96,365,593920,-0.002206514502177015,0.043212890625,0.005833205,0.33909177780151367,1156,0.2,0.8173050135374069,0.00025,-0.3734218627214432,0.7863285541534424,,
291,12.45,1627,227.53,366,595968,-0.0009763224079506472,0.0450439453125,0.003016183,0.43044736981391907,1160,0.2,1.0190680548548698,0.00025,-0.4167566280812025,0.8274816274642944,,
292,12.28,1627,226.1,367,598016,-0.001322275900747627,0.0450439453125,0.003991822,0.4590877592563629,1164,0.2,0.9352534078061581,0.00025,-0.42743045277893543,0.7677226662635803,,
,,,,,600000,-0.0035348508099559695,0.0711669921875,0.015862368,0.4451245665550232,1168,0.2,0.9513046182692051,0.00025,-0.43394792452454567,0.8005622029304504,9.95,195.95
293,12.14,1631,223.5,367,600064,,,,,,,,,,,,
294,12.03,1631,221.39,368,602112,8.352588338311762e-05,0.07177734375,0.0058345366,0.39117974042892456,1172,0.2,0.8915100507438183,0.00025,-0.37766299955546856,0.8027849197387695,,
